    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   16   11        41   46        0.21761         63.205         62.935            6.250            5.490         0.14142E+00    0.14142E+00    0
   16   11        46   51        0.52385         61.951         61.306            5.800            6.327         0.14142E+00    0.14142E+00    0
   16   10        22   28        1.29347         65.228         63.533            2.270            2.214         0.14142E+00    0.14265E+00    1
   16   10        28   34        1.62104         74.971         71.678            3.660            3.540         0.14142E+00    0.16646E+00    1
   16   10        34   40        1.17420         79.086         76.955            4.650            4.686         0.14142E+00    0.15250E+00    1
   16   10        40   46        0.41210         66.515         65.970            5.960            5.639         0.14142E+00    0.14142E+00    0
   16   10        46   52        0.53003         63.612         62.942            6.550            6.508         0.14142E+00    0.14142E+00    0
   16   10        58   64        0.19080         44.803         44.633            7.570            7.181         0.14142E+00    0.14142E+00    0
   16   10        64   70        0.84526         60.964         61.986           10.790            7.572         0.14142E+00    0.14142E+00    0
   16    9        23   30        1.47461         67.293         65.059            2.470            2.463         0.14142E+00    0.15132E+00    1
   16    9        30   37        1.42680         79.882         76.864            4.190            4.110         0.14142E+00    0.16428E+00    1
   16    9        37   44        0.45435         69.378         68.752            5.760            5.132         0.14142E+00    0.14142E+00    0
   16    9        44   51        0.82970         63.109         62.058            6.620            6.344         0.14142E+00    0.14230E+00    1
   16    9        51   58        0.73002         54.390         53.498            7.860            6.811         0.14142E+00    0.15064E+00    1
   16    9        58   65        0.37285         45.120         44.785            7.490            7.223         0.14142E+00    0.14142E+00    0
   16    9        65   72        0.23772         59.685         59.933           10.170            7.797         0.14142E+00    0.14142E+00    0
   16    8        24   32        1.45041         71.159         68.778            2.980            2.921         0.14142E+00    0.15318E+00    1
   16    8        32   40        1.27554         80.388         77.880            4.400            4.429         0.14142E+00    0.15766E+00    1
   16    8        40   48        0.51695         65.850         65.173            5.710            5.921         0.14142E+00    0.14142E+00    0
   16    8        56   64        0.18587         45.843         45.675            6.790            7.325         0.14142E+00    0.14142E+00    0
   16    7        25   34        1.45808         72.690         70.114            3.270            3.227         0.14142E+00    0.15730E+00    1
   16    7        34   43        1.08110         75.452         73.746            4.940            5.050         0.14142E+00    0.14546E+00    1
   16    7        43   52        0.76388         62.190         61.247            6.060            6.422         0.14142E+00    0.14142E+00    0
   16    7        52   61        0.68488         50.348         49.632            9.270            6.954         0.14142E+00    0.14567E+00    1
   16    6        26   36        1.40489         75.436         72.741            3.690            3.562         0.14142E+00    0.16092E+00    1
   16    6        36   46        0.97067         71.565         70.189            5.160            5.407         0.14142E+00    0.14142E+00    0
   16    6        46   56        0.94924         60.228         58.987            6.690            6.654         0.14142E+00    0.14808E+00    1
   16    5        27   38        1.39953         76.481         73.726            4.080            3.944         0.14142E+00    0.16189E+00    1
   16    5        38   49        0.85081         66.123         65.007            5.690            5.818         0.14142E+00    0.14142E+00    0
   16    5        49   60        0.87026         54.257         53.223            6.690            6.884         0.14142E+00    0.14868E+00    1
   16    5        60   71        0.07498         51.954         52.031            7.790            7.540         0.14142E+00    0.14142E+00    0
   17   16        18   19        3.69688        101.623         90.432            2.590            1.563         0.14142E+00    0.17766E+00    1
   17   16        19   20        1.89239         75.373         71.884            1.780            1.594         0.14142E+00    0.15826E+00    1
   17   16        20   21        1.73655         82.542         79.381            1.050            1.256         0.14142E+00    0.14995E+00    1
   17   16        21   22        0.91308         74.760         73.407            1.170            1.150         0.14142E+00    0.14142E+00    0
   17   16        22   23        0.48717         74.861         74.135            1.590            1.458         0.14142E+00    0.14142E+00    0
   17   16        23   24        0.87988         75.657         74.337            0.770            0.978         0.14142E+00    0.14142E+00    0
   17   16        24   25        0.57946         82.948         81.993            1.530            1.175         0.14142E+00    0.14142E+00    0
   17   16        25   26        0.54647         79.550         78.686            1.220            1.211         0.14142E+00    0.14142E+00    0
   17   15        19   21        1.56762         70.780         68.347            1.560            1.503         0.14142E+00    0.14937E+00    1
   17   15        21   23        0.58616         67.682         66.893            1.360            1.334         0.14142E+00    0.14142E+00    0
   17   15        23   25        0.75022         71.238         70.177            1.120            1.187         0.14142E+00    0.14142E+00    0
   17   15        25   27        0.88142         75.251         73.936            1.290            1.378         0.14142E+00    0.14142E+00    0
   17   15        27   29        1.05531         70.826         69.347            2.190            2.070         0.14142E+00    0.14142E+00    0
   17   15        29   31        1.42476         79.616         77.250            2.340            2.741         0.14142E+00    0.14553E+00    1
   17   15        31   33        1.05077         78.489         76.858            3.420            2.806         0.14142E+00    0.14142E+00    0
   17   15        33   35        1.38172         83.322         80.850            1.980            2.315         0.14142E+00    0.14764E+00    1
   17   14        20   23        0.97625         69.643         68.297            1.270            1.348         0.14142E+00    0.14142E+00    0
   17   14        23   26        0.78809         70.288         69.188            1.330            1.343         0.14142E+00    0.14142E+00    0
   17   14        26   29        1.19681         73.572         71.832            1.780            1.915         0.14142E+00    0.14142E+00    0
   17   14        29   32        1.43288         77.739         75.364            2.940            2.952         0.14142E+00    0.14715E+00    1
   17   14        32   35        1.29071         83.566         81.292            1.200            2.604         0.14142E+00    0.14628E+00    1
   17   14        38   41        0.70664         68.074         69.033            2.690            4.596         0.14142E+00    0.14142E+00    0
   17   14        41   44        0.88903         65.763         66.942            4.790            4.810         0.14142E+00    0.14142E+00    0
   17   13        21   25        0.66265         66.017         65.148            1.480            1.461         0.14142E+00    0.14142E+00    0
   17   13        25   29        1.20579         72.267         70.545            1.940            1.938         0.14142E+00    0.14142E+00    0
   17   13        29   33        1.39223         78.530         76.160            3.150            3.101         0.14142E+00    0.14836E+00    1
   17   13        33   37        1.26673         82.892         80.624            3.760            3.795         0.14142E+00    0.14800E+00    1
   17   13        37   41        0.16595         72.664         72.899            3.530            4.300         0.14142E+00    0.14142E+00    0
   17   13        41   45        0.55483         66.212         66.951            4.720            5.050         0.14142E+00    0.14142E+00    0
   17   13        49   53        0.29276         58.988         59.331            6.900            6.056         0.14142E+00    0.14142E+00    0
   17   12        22   27        0.86632         68.181         67.010            1.680            1.652         0.14142E+00    0.14142E+00    0
   17   12        27   32        1.46108         73.689         71.239            2.960            2.855         0.14142E+00    0.15213E+00    1
   17   12        32   37        1.29960         83.409         80.979            3.820            3.660         0.14142E+00    0.15084E+00    1
   17   12        37   42        0.05334         72.397         72.473            4.250            4.440         0.14142E+00    0.14142E+00    0
   17   12        42   47        0.14665         65.077         65.241            3.930            5.432         0.14142E+00    0.14142E+00    0
   17   12        47   52        0.17305         61.505         61.304            5.040            6.166         0.14142E+00    0.14142E+00    0
   17   12        52   57        0.15266         54.119         54.280            5.520            6.209         0.14142E+00    0.14142E+00    0
   17   11        23   29        1.28200         69.829         68.061            1.940            1.836         0.14142E+00    0.14142E+00    0
   17   11        29   35        1.54520         79.714         76.677            2.850            3.187         0.14142E+00    0.15855E+00    1
   17   11        35   41        0.54547         76.881         76.051            6.060            4.955         0.14142E+00    0.14142E+00    0
   17   11        41   47        0.02591         65.871         65.894            5.000            5.380         0.14142E+00    0.14142E+00    0
   17   11        47   53        0.16321         59.838         59.645            5.700            6.159         0.14142E+00    0.14142E+00    0
   17   11        53   59        0.53379         51.421         51.971            5.970            6.672         0.14142E+00    0.14142E+00    0
   17   11        65   71        1.54204         59.854         61.729            7.250            7.486         0.14142E+00    0.14142E+00    0
   17   10        24   31        1.41164         74.049         71.795            2.540            2.321         0.14142E+00    0.14796E+00    1
   17   10        31   38        1.35081         82.700         79.989            3.960            3.814         0.14142E+00    0.15709E+00    1
   17   10        38   45        0.11991         68.592         68.439            6.070            5.206         0.14142E+00    0.14142E+00    0
   17    9        25   33        1.43314         74.416         71.945            2.830            2.732         0.14142E+00    0.15352E+00    1
   17    9        33   41        1.19752         79.834         77.693            4.680            4.390         0.14142E+00    0.15067E+00    1
   17    9        41   49        0.39442         65.768         65.252            6.120            5.721         0.14142E+00    0.14142E+00    0
   17    9        49   57        0.59494         57.358         56.670            5.610            6.559         0.14142E+00    0.14265E+00    1
   17    9        57   65        0.21277         46.721         46.526            6.310            7.110         0.14142E+00    0.14142E+00    0
   17    8        26   35        1.42337         76.822         74.135            2.960            3.036         0.14142E+00    0.15814E+00    1
   17    8        35   44        0.62882         75.290         74.350            5.500            5.294         0.14142E+00    0.14142E+00    0
   17    8        44   53        0.60091         63.586         62.827            6.240            6.237         0.14142E+00    0.14142E+00    0
   17    8        62   71        0.46767         54.576         55.088            7.470            7.475         0.14142E+00    0.14142E+00    0
   17    7        37   47        0.40333         69.717         69.157            5.000            5.213         0.14142E+00    0.14142E+00    0
   17    6        28   39        1.38883         77.444         74.823            4.000            3.835         0.14142E+00    0.15744E+00    1
   17    6        39   50        0.44838         65.816         65.229            5.500            5.793         0.14142E+00    0.14142E+00    0
   17    6        50   61        0.70059         54.751         53.976            6.740            6.795         0.14142E+00    0.14263E+00    1
   17    6        61   72        0.27761         54.112         54.412            6.980            7.451         0.14142E+00    0.14142E+00    0
   18   17        19   20        1.46631         56.597         54.962            2.330            2.007         0.14142E+00    0.14142E+00    0
   18   17        20   21        1.82484         65.302         62.961            1.530            1.647         0.14142E+00    0.14142E+00    0
   18   17        21   22        0.19707         59.228         59.462            1.540            1.487         0.14142E+00    0.14142E+00    0
   18   17        22   23        0.15043         59.572         59.751            1.750            1.744         0.14142E+00    0.14142E+00    0
   18   17        23   24        0.43866         59.944         59.420            1.220            1.224         0.14142E+00    0.14142E+00    0
   18   17        24   25        0.15308         65.423         65.225            1.810            1.383         0.14142E+00    0.14142E+00    0
   18   17        25   26        0.15488         62.158         61.966            1.350            1.386         0.14142E+00    0.14142E+00    0
   18   17        26   27        0.44381         65.863         65.281            1.480            1.349         0.14142E+00    0.14142E+00    0
   18   16        20   22        1.37366         67.797         65.960            1.400            1.487         0.14142E+00    0.14142E+00    0
   18   16        22   24        0.31589         64.782         64.374            1.410            1.425         0.14142E+00    0.14142E+00    0
   18   16        24   26        0.37121         70.421         69.900            1.520            1.304         0.14142E+00    0.14142E+00    0
   18   16        26   28        0.64046         72.685         71.760            1.580            1.555         0.14142E+00    0.14142E+00    0
   18   16        28   30        1.49396         63.497         61.628            2.590            2.248         0.14142E+00    0.14142E+00    0
   18   16        30   32        0.79064         71.336         70.217            3.100            2.785         0.14142E+00    0.14142E+00    0
   18   16        32   34        1.07522         78.004         76.344            2.560            2.540         0.14142E+00    0.14142E+00    0
   18   15        21   24        0.23471         63.036         62.741            1.420            1.404         0.14142E+00    0.14142E+00    0
   18   15        24   27        0.54676         70.032         69.271            1.480            1.363         0.14142E+00    0.14142E+00    0
   18   15        27   30        1.18678         66.729         65.164            2.250            2.193         0.14142E+00    0.14142E+00    0
   18   15        30   33        0.87715         72.812         71.546            2.830            2.817         0.14142E+00    0.14142E+00    0
   18   15        33   36        1.05382         76.506         74.911            3.680            3.166         0.14142E+00    0.14142E+00    0
   18   15        36   39        0.55079         74.638         73.820            3.840            3.919         0.14142E+00    0.14142E+00    0
   18   15        39   42        0.85254         64.060         65.161            4.350            4.611         0.14142E+00    0.14142E+00    0
   18   15        42   45        0.71381         61.048         61.924            5.660            4.886         0.14142E+00    0.14142E+00    0
   18   14        22   26        0.38186         65.068         64.573            1.530            1.466         0.14142E+00    0.14142E+00    0
   18   14        26   30        1.16664         69.540         67.937            2.000            1.979         0.14142E+00    0.14142E+00    0
   18   14        30   34        1.10606         74.722         73.088            3.100            2.885         0.14142E+00    0.14142E+00    0
   18   14        34   38        0.68022         78.047         76.993            4.000            3.800         0.14142E+00    0.14142E+00    0
   18   14        38   42        0.64772         64.775         65.618            3.850            4.544         0.14142E+00    0.14142E+00    0
   18   14        46   50        0.35197         60.349         60.775            6.070            5.715         0.14142E+00    0.14142E+00    0
   18   14        50   54        0.29501         57.676         58.015            5.080            5.828         0.14142E+00    0.14142E+00    0
   18   13        23   28        0.71658         67.659         66.697            1.560            1.514         0.14142E+00    0.14142E+00    0
   18   13        28   33        1.38965         69.325         67.385            2.960            2.838         0.14142E+00    0.14290E+00    1
   18   13        33   38        1.09767         78.699         76.990            4.140            3.647         0.14142E+00    0.14142E+00    0
   18   13        38   43        0.37454         64.709         65.196            4.630            4.704         0.14142E+00    0.14142E+00    0
   18   13        43   48        0.23740         61.391         61.683            5.350            5.499         0.14142E+00    0.14142E+00    0
   18   13        48   53        0.54598         57.940         58.574            6.900            5.955         0.14142E+00    0.14142E+00    0
   18   12        24   30        1.04038         69.567         68.134            2.010            1.866         0.14142E+00    0.14142E+00    0
   18   12        30   36        1.22824         76.289         74.363            3.600            3.267         0.14142E+00    0.14429E+00    1
   18   12        36   42        0.34606         72.163         71.665            4.400            4.492         0.14142E+00    0.14142E+00    0
   18   12        42   48        0.13538         61.819         61.985            5.760            5.424         0.14142E+00    0.14142E+00    0
   18   12        48   54        0.15461         58.208         58.030            5.500            6.022         0.14142E+00    0.14142E+00    0
   18   12        54   60        0.23044         49.230         49.435            8.690            6.648         0.14142E+00    0.14142E+00    0
   18   12        66   72        1.03884         59.635         60.886            8.540            7.466         0.14142E+00    0.14142E+00    0
   18   11        25   32        1.33191         70.063         68.199            2.400            2.289         0.14142E+00    0.14230E+00    1
   18   11        39   46        0.17747         63.636         63.860            4.700            5.169         0.14142E+00    0.14142E+00    0
   18   11        46   53        0.20541         60.405         60.159            5.640            6.041         0.14142E+00    0.14142E+00    0
   18   11        60   67        0.06602         48.135         48.198            7.050            6.927         0.14142E+00    0.14142E+00    0
   18   10        26   34        1.38186         73.203         70.896            2.860            2.687         0.14142E+00    0.15221E+00    1
   18   10        34   42        0.83202         75.877         74.625            4.560            4.471         0.14142E+00    0.14142E+00    0
   18   10        42   50        0.22654         62.500         62.217            5.930            5.729         0.14142E+00    0.14142E+00    0
   18   10        50   58        0.54906         56.713         56.096            7.230            6.465         0.14142E+00    0.14142E+00    0
   18    9        27   36        1.36249         73.151         70.809            3.390            3.181         0.14142E+00    0.15456E+00    1
   18    9        54   63        0.25972         48.609         48.357            7.190            6.969         0.14142E+00    0.14142E+00    0
   18    9        63   72        0.33465         55.662         56.028            8.870            7.423         0.14142E+00    0.14142E+00    0
   18    8        28   38        1.36686         74.374         72.007            3.680            3.547         0.14142E+00    0.15383E+00    1
   18    8        38   48        0.23934         65.261         64.950            5.120            5.414         0.14142E+00    0.14142E+00    0
   18    8        48   58        0.55222         57.041         56.415            5.900            6.531         0.14142E+00    0.14142E+00    0
   19   18        20   21        5.60611         99.802         78.312            1.270            1.839         0.14142E+00    0.20797E+00    1
   19   18        21   22        2.50282         84.775         79.763            1.410            1.645         0.14142E+00    0.15604E+00    1
   19   18        22   23        1.33584         84.188         81.969            1.670            1.866         0.14142E+00    0.14142E+00    0
   19   18        23   24        1.42179         84.335         81.970            0.850            1.316         0.14142E+00    0.14142E+00    0
   19   18        24   25        0.84555         92.028         90.485            1.320            1.443         0.14142E+00    0.14142E+00    0
   19   18        25   26        0.44758         86.126         85.359            1.080            1.415         0.14142E+00    0.14142E+00    0
   19   18        26   27        0.47305         89.636         88.794            0.750            1.350         0.14142E+00    0.14142E+00    0
   19   18        27   28        0.03768         85.183         85.120            2.130            1.987         0.14142E+00    0.14142E+00    0
   19   17        21   23        1.77663         75.786         73.117            1.540            1.668         0.14142E+00    0.14205E+00    1
   19   17        23   25        0.93129         76.440         75.030            1.060            1.335         0.14142E+00    0.14142E+00    0
   19   17        25   27        0.42683         76.753         76.101            1.190            1.381         0.14142E+00    0.14142E+00    0
   19   17        27   29        0.37756         68.316         67.802            1.910            2.021         0.14142E+00    0.14142E+00    0
   19   17        29   31        0.82796         74.323         73.103            2.780            2.722         0.14142E+00    0.14142E+00    0
   19   17        31   33        0.44051         72.959         72.319            2.970            2.826         0.14142E+00    0.14142E+00    0
   19   17        33   35        1.05280         77.761         76.145            0.890            2.368         0.14142E+00    0.14142E+00    0
   19   16        22   25        0.85181         75.792         74.512            1.400            1.522         0.14142E+00    0.14142E+00    0
   19   16        25   28        0.48005         77.793         77.049            1.380            1.483         0.14142E+00    0.14142E+00    0
   19   16        28   31        0.93004         70.181         68.887            2.460            2.435         0.14142E+00    0.14142E+00    0
   19   16        31   34        0.77872         77.531         76.333            2.790            2.717         0.14142E+00    0.14142E+00    0
   19   16        34   37        0.55300         81.020         80.132            4.700            3.830         0.14142E+00    0.14142E+00    0
   19   16        37   40        0.61385         72.270         73.162            4.200            3.739         0.14142E+00    0.14142E+00    0
   19   16        40   43        1.00128         68.357         69.757            5.010            4.619         0.14142E+00    0.14231E+00    1
   19   15        23   27        0.77870         75.329         74.164            1.170            1.320         0.14142E+00    0.14142E+00    0
   19   15        27   31        0.83105         71.823         70.640            2.330            2.303         0.14142E+00    0.14142E+00    0
   19   15        31   35        0.97258         77.113         75.628            1.950            2.628         0.14142E+00    0.14142E+00    0
   19   15        39   43        0.95288         66.083         67.354            4.200            4.644         0.14142E+00    0.14142E+00    0
   19   15        43   47        0.67703         64.268         65.142            4.430            5.225         0.14142E+00    0.14142E+00    0
   19   15        47   51        0.29125         60.745         61.081            3.930            5.761         0.14142E+00    0.14142E+00    0
   19   14        24   29        0.65273         75.194         74.219            1.540            1.570         0.14142E+00    0.14142E+00    0
   19   14        29   34        1.11363         76.829         75.136            2.860            2.822         0.14142E+00    0.14142E+00    0
   19   14        34   39        0.47601         78.603         77.858            4.090            3.840         0.14142E+00    0.14142E+00    0
   19   14        39   44        0.86344         65.338         66.476            4.630            4.798         0.14142E+00    0.14142E+00    0
   19   14        44   49        0.44915         64.423         65.004            5.490            5.449         0.14142E+00    0.14142E+00    0
   19   14        49   54        0.17733         58.385         58.588            5.210            5.863         0.14142E+00    0.14142E+00    0
   19   14        54   59        0.34085         51.656         52.009            6.440            6.470         0.14142E+00    0.14142E+00    0
   19   13        25   31        0.84558         73.752         72.516            1.920            1.943         0.14142E+00    0.14142E+00    0
   19   13        31   37        0.99613         78.240         76.697            3.660            3.354         0.14142E+00    0.14142E+00    0
   19   13        37   43        0.49248         69.803         70.494            4.590            4.311         0.14142E+00    0.14142E+00    0
   19   13        43   49        0.36317         63.484         63.945            6.290            5.514         0.14142E+00    0.14142E+00    0
   19   13        49   55        0.05045         58.076         58.126            6.550            6.016         0.14142E+00    0.14142E+00    0
   19   12        26   33        1.07418         74.298         72.719            2.270            2.339         0.14142E+00    0.14142E+00    0
   19   12        33   40        0.80873         78.116         76.863            3.940            3.814         0.14142E+00    0.14142E+00    0
   19   12        40   47        0.47740         66.031         66.664            4.830            5.162         0.14142E+00    0.14142E+00    0
   19   12        47   54        0.16690         59.501         59.308            5.180            5.971         0.14142E+00    0.14142E+00    0
   19   12        54   61        0.15159         50.170         50.307            5.370            6.671         0.14142E+00    0.14142E+00    0
   19   11        27   35        1.27547         73.988         72.069            2.640            2.719         0.14142E+00    0.14353E+00    1
   19   11        35   43        0.17022         73.955         73.717            5.880            4.806         0.14142E+00    0.14142E+00    0
   19   11        43   51        0.02465         62.823         62.793            5.880            5.745         0.14142E+00    0.14142E+00    0
   19   11        51   59        0.37165         54.116         53.717            7.040            6.353         0.14142E+00    0.14142E+00    0
   19   11        59   67        0.21835         48.680         48.881            5.470            6.878         0.14142E+00    0.14142E+00    0
   19   10        28   37        1.33181         75.194         73.038            3.330            3.249         0.14142E+00    0.14779E+00    1
   19   10        37   46        0.04059         69.399         69.456            4.700            4.759         0.14142E+00    0.14142E+00    0
   19   10        46   55        0.41467         62.135         61.622            5.940            6.135         0.14142E+00    0.14142E+00    0
   19   10        55   64        0.16984         48.117         47.954            6.690            6.901         0.14142E+00    0.14142E+00    0
   19    9        29   39        1.26117         78.455         76.346            3.570            3.541         0.14142E+00    0.14701E+00    1
   19    9        39   49        0.05101         65.569         65.633            5.150            5.444         0.14142E+00    0.14142E+00    0
   19    9        59   69        0.19196         52.145         52.343            6.680            7.174         0.14142E+00    0.14142E+00    0
   20   19        21   22        3.84064         66.264         58.866            1.980            2.023         0.14142E+00    0.17557E+00    1
   20   19        22   23        1.37844         65.762         63.974            2.370            2.172         0.14142E+00    0.14142E+00    0
   20   19        23   24        1.13583         66.682         65.168            1.440            1.567         0.14142E+00    0.14223E+00    1
   20   19        24   25        1.10606         74.697         73.029            1.780            1.633         0.14142E+00    0.14288E+00    1
   20   19        25   26        0.79513         69.924         68.821            1.470            1.546         0.14142E+00    0.14142E+00    0
   20   19        26   27        0.87968         71.746         70.447            1.220            1.420         0.14142E+00    0.14409E+00    1
   20   19        27   28        0.53583         66.941         66.228            2.150            2.023         0.14142E+00    0.14142E+00    0
   20   19        28   29        0.60425         50.684         50.076            1.540            2.102         0.14142E+00    0.14142E+00    0
   20   18        22   24        1.31266         70.762         68.928            1.830            1.873         0.14142E+00    0.14142E+00    0
   20   18        24   26        0.90650         78.453         77.044            1.520            1.539         0.14142E+00    0.14142E+00    0
   20   18        26   28        0.58829         76.270         75.378            1.380            1.633         0.14142E+00    0.14142E+00    0
   20   18        28   30        0.93360         62.151         61.001            2.100            2.336         0.14142E+00    0.14142E+00    0
   20   18        30   32        0.17614         68.838         68.596            2.790            2.929         0.14142E+00    0.14142E+00    0
   20   18        32   34        0.40936         75.123         74.511            2.820            2.734         0.14142E+00    0.14142E+00    0
   20   18        34   36        0.02657         73.418         73.380            3.510            3.651         0.14142E+00    0.14142E+00    0
   20   18        36   38        0.12512         76.484         76.297            4.530            4.038         0.14142E+00    0.14142E+00    0
   20   17        23   26        0.95740         72.242         70.871            1.330            1.475         0.14142E+00    0.14142E+00    0
   20   17        26   29        0.59217         69.428         68.611            1.540            1.712         0.14142E+00    0.14142E+00    0
   20   17        29   32        0.77313         67.809         66.768            2.700            2.801         0.14142E+00    0.14142E+00    0
   20   17        32   35        0.70012         72.922         71.910            1.600            2.538         0.14142E+00    0.14142E+00    0
   20   17        38   41        0.85817         60.581         61.629            5.160            4.576         0.14142E+00    0.14142E+00    0
   20   17        41   44        1.06898         59.168         60.445            3.740            4.797         0.14142E+00    0.14142E+00    0
   20   17        44   47        0.92882         60.596         61.732            5.310            5.341         0.14142E+00    0.14142E+00    0
   20   16        24   28        0.70482         75.816         74.755            1.480            1.516         0.14142E+00    0.14142E+00    0
   20   16        28   32        0.84679         65.484         64.384            2.440            2.545         0.14142E+00    0.14142E+00    0
   20   16        32   36        0.52588         75.606         74.815            3.130            3.012         0.14142E+00    0.14142E+00    0
   20   16        36   40        0.01117         71.079         71.073            3.870            4.080         0.14142E+00    0.14142E+00    0
   20   16        40   44        0.87096         63.117         64.226            4.790            4.790         0.14142E+00    0.14142E+00    0
   20   16        44   48        0.62763         61.600         62.370            3.690            5.350         0.14142E+00    0.14142E+00    0
   20   15        25   30        0.73784         71.272         70.228            1.590            1.701         0.14142E+00    0.14142E+00    0
   20   15        30   35        0.70193         72.653         71.640            2.370            2.719         0.14142E+00    0.14142E+00    0
   20   15        40   45        0.78457         63.326         64.328            4.650            4.852         0.14142E+00    0.14142E+00    0
   20   15        45   50        0.50448         58.841         59.437            5.260            5.593         0.14142E+00    0.14142E+00    0
   20   15        50   55        0.13479         57.312         57.466            6.210            5.885         0.14142E+00    0.14142E+00    0
   20   15        55   60        0.62204         47.329         47.919            5.470            6.542         0.14142E+00    0.14142E+00    0
   20   14        26   32        0.83808         70.667         69.492            2.030            2.094         0.14142E+00    0.14142E+00    0
   20   14        32   38        0.64518         76.823         75.838            3.600            3.315         0.14142E+00    0.14142E+00    0
   20   14        38   44        0.65265         63.044         63.871            5.210            4.673         0.14142E+00    0.14142E+00    0
   20   14        44   50        0.41974         60.589         61.099            5.910            5.536         0.14142E+00    0.14142E+00    0
   20   14        62   68        0.87675         51.819         52.729            9.130            6.869         0.14142E+00    0.14142E+00    0
   20   13        27   34        0.92667         69.772         68.491            2.540            2.559         0.14142E+00    0.14142E+00    0
   20   13        34   41        0.26295         72.932         72.550            4.290            4.108         0.14142E+00    0.14142E+00    0
   20   13        41   48        0.57826         62.012         62.733            4.920            5.178         0.14142E+00    0.14142E+00    0
   20   13        48   55        0.07238         57.643         57.719            5.420            5.987         0.14142E+00    0.14142E+00    0
   20   13        55   62        0.33295         47.736         48.053            5.970            6.732         0.14142E+00    0.14142E+00    0
   20   13        62   69        0.91724         52.812         53.789            6.240            7.017         0.14142E+00    0.14142E+00    0
   20   12        28   36        1.09738         69.887         68.370            2.970            2.918         0.14142E+00    0.14142E+00    0
   20   12        36   44        0.01366         69.188         69.188            4.810            4.537         0.14142E+00    0.14142E+00    0
   20   12        44   52        0.20894         61.352         61.609            5.660            5.777         0.14142E+00    0.14142E+00    0
   20   12        60   68        0.45592         50.887         51.351            7.890            6.974         0.14142E+00    0.14142E+00    0
   20   11        29   38        1.14031         74.737         73.051            3.300            3.269         0.14142E+00    0.14142E+00    0
   20   11        38   47        0.28113         63.832         64.192            5.160            5.015         0.14142E+00    0.14142E+00    0
   20   11        47   56        0.29699         57.249         56.910            6.270            6.103         0.14142E+00    0.14142E+00    0
   20   10        30   40        0.92318         75.166         73.791            3.660            3.550         0.14142E+00    0.14142E+00    0
   20   10        40   50        0.09407         63.672         63.791            5.670            5.451         0.14142E+00    0.14142E+00    0
   20   10        50   60        0.34538         54.710         54.333            6.360            6.441         0.14142E+00    0.14142E+00    0
   21   20        22   23        3.57470         76.978         69.599            2.660            2.251         0.14142E+00    0.16790E+00    1
   21   20        23   24        0.92231         76.105         74.714            1.470            1.605         0.14142E+00    0.14142E+00    0
   21   20        24   25        1.19091         88.946         86.853            1.770            1.602         0.14142E+00    0.14142E+00    0
   21   20        25   26        0.80966         84.022         82.673            1.440            1.449         0.14142E+00    0.14142E+00    0
   21   20        26   27        0.94971         85.566         83.805            1.050            1.247         0.14142E+00    0.14795E+00    1
   21   20        27   28        0.60067         78.039         77.108            1.840            1.797         0.14142E+00    0.14142E+00    0
   21   20        28   29        0.47401         57.186         56.646            1.520            1.850         0.14142E+00    0.14142E+00    0
   21   20        29   30        0.96613         69.352         68.017            3.040            2.393         0.14142E+00    0.14188E+00    1
   21   19        23   25        1.03575         76.195         74.633            1.560            1.600         0.14142E+00    0.14142E+00    0
   21   19        25   27        0.89015         79.186         77.789            1.350            1.417         0.14142E+00    0.14142E+00    0
   21   19        27   29        0.57576         65.715         64.963            1.910            1.906         0.14142E+00    0.14142E+00    0
   21   19        29   31        0.54440         66.578         65.857            2.540            2.618         0.14142E+00    0.14142E+00    0
   21   19        31   33        0.06714         64.093         64.179            2.780            2.773         0.14142E+00    0.14142E+00    0
   21   19        33   35        0.50173         68.133         67.457            1.190            2.365         0.14142E+00    0.14142E+00    0
   21   19        37   39        0.70729         63.810         64.718            4.280            3.561         0.14142E+00    0.14142E+00    0
   21   18        24   27        0.96535         82.991         81.404            1.520            1.507         0.14142E+00    0.14142E+00    0
   21   18        27   30        0.65651         68.436         67.543            1.950            2.059         0.14142E+00    0.14142E+00    0
   21   18        30   33        0.08545         69.191         69.309            2.610            2.790         0.14142E+00    0.14142E+00    0
   21   18        33   36        0.12802         72.461         72.278            3.620            3.193         0.14142E+00    0.14142E+00    0
   21   18        36   39        0.06839         71.186         71.282            4.230            4.018         0.14142E+00    0.14142E+00    0
   21   18        39   42        1.22620         61.714         63.422            4.980            4.734         0.14142E+00    0.14923E+00    1
   21   18        42   45        1.11609         59.541         60.885            5.790            5.015         0.14142E+00    0.14142E+00    0
   21   17        25   29        0.68416         74.895         73.877            1.460            1.551         0.14142E+00    0.14142E+00    0
   21   17        29   33        0.46670         68.552         67.915            2.750            2.710         0.14142E+00    0.14142E+00    0
   21   17        33   37        0.42176         72.106         71.501            3.760            3.474         0.14142E+00    0.14142E+00    0
   21   17        37   41        0.79918         64.265         65.300            4.540            4.052         0.14142E+00    0.14142E+00    0
   21   17        41   45        1.17446         59.528         60.961            6.090            4.832         0.14142E+00    0.14237E+00    1
   21   16        26   31        0.70953         72.834         71.808            1.770            1.833         0.14142E+00    0.14142E+00    0
