    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   17   15        29   31        0.57478         42.564         42.078            4.530            4.134         0.14142E+00    0.14142E+00    0
   17   15        31   33        0.11900         33.298         33.220            4.830            4.466         0.14142E+00    0.14142E+00    0
   17   15        33   35        0.25328         35.273         35.095            4.250            4.690         0.14142E+00    0.14142E+00    0
   17   14        20   23        0.78961         41.020         40.378            1.920            1.978         0.14142E+00    0.14142E+00    0
   17   14        23   26        0.32123         53.565         53.222            3.000            3.336         0.14142E+00    0.14142E+00    0
   17   14        26   29        1.35760         41.208         39.934            3.930            3.870         0.14142E+00    0.15211E+00    1
   17   14        29   32        0.32991         40.136         39.872            4.250            4.281         0.14142E+00    0.14142E+00    0
   17   14        32   35        0.33140         35.006         34.775            4.700            4.661         0.14142E+00    0.14142E+00    0
   17   14        35   38        0.98509         33.584         32.929            4.110            4.323         0.14142E+00    0.14142E+00    0
   17   14        41   44        0.12798         26.910         26.979            4.410            4.178         0.14142E+00    0.14142E+00    0
   17   13        21   25        0.71489         46.185         45.530            2.640            2.868         0.14142E+00    0.14142E+00    0
   17   13        25   29        1.06885         40.694         39.834            3.600            3.766         0.14142E+00    0.14142E+00    0
   17   13        29   33        0.37926         38.468         38.177            4.380            4.402         0.14142E+00    0.14142E+00    0
   17   13        33   37        0.90353         34.679         34.058            4.370            4.618         0.14142E+00    0.14142E+00    0
   17   13        37   41        0.03191         27.221         27.204            4.500            4.431         0.14142E+00    0.14142E+00    0
   17   13        45   49        0.53182         22.183         21.951            5.120            3.604         0.14142E+00    0.14142E+00    0
   17   12        22   27        0.52774         47.455         46.957            3.070            3.411         0.14142E+00    0.14142E+00    0
   17   12        27   32        0.92415         38.919         38.206            4.200            4.265         0.14142E+00    0.14142E+00    0
   17   12        32   37        0.80582         33.876         33.334            4.710            4.702         0.14142E+00    0.14142E+00    0
   17   12        37   42        0.29105         27.204         27.046            4.090            4.465         0.14142E+00    0.14142E+00    0
   17   12        42   47        1.08506         24.431         23.907            3.190            3.961         0.14142E+00    0.14142E+00    0
   17   12        52   57        0.28313         22.598         22.725            3.630            2.746         0.14142E+00    0.14142E+00    0
   17   12        57   62        0.61976         25.434         25.121            2.780            2.343         0.14142E+00    0.14142E+00    0
   17   11        29   35        0.36078         36.671         36.408            4.770            4.622         0.14142E+00    0.14142E+00    0
   17   11        35   41        0.96748         29.694         29.125            4.620            4.468         0.14142E+00    0.14142E+00    0
   17   11        41   47        0.98850         25.145         24.654            5.280            4.014         0.14142E+00    0.14142E+00    0
   17   11        47   53        0.10999         21.882         21.835            3.780            3.256         0.14142E+00    0.14142E+00    0
   17   11        65   71        1.48295         22.100         21.391           -1.110            2.016         0.14142E+00    0.14868E+00    1
   17   10        24   31        0.15791         41.102         40.973            3.900            4.005         0.14142E+00    0.14142E+00    0
   17   10        31   38        0.58882         32.309         31.931            4.530            4.740         0.14142E+00    0.14142E+00    0
   17   10        38   45        0.92815         25.865         25.390            3.540            4.367         0.14142E+00    0.14142E+00    0
   17   10        45   52        0.46895         21.923         21.718            3.030            3.503         0.14142E+00    0.14142E+00    0
   17   10        59   66        0.95286         22.209         21.789            1.920            2.220         0.14142E+00    0.14142E+00    0
   17    9        25   33        0.84074         38.717         38.072            4.300            4.278         0.14142E+00    0.14142E+00    0
   17    9        33   41        0.88738         30.742         30.202            4.560            4.710         0.14142E+00    0.14142E+00    0
   17    9        49   57        0.07071         22.338         22.366            2.350            2.996         0.14142E+00    0.14142E+00    0
   17    9        57   65        0.63155         23.580         23.286            3.710            2.323         0.14142E+00    0.14142E+00    0
   17    8        26   35        0.98815         37.717         36.979            4.590            4.534         0.14142E+00    0.14142E+00    0
   17    8        35   44        1.19237         28.729         28.024            4.410            4.462         0.14142E+00    0.14440E+00    1
   17    8        44   53        0.58898         22.523         22.260            3.120            3.482         0.14142E+00    0.14142E+00    0
   17    7        27   37        0.95718         36.230         35.543            4.530            4.590         0.14142E+00    0.14142E+00    0
   17    7        37   47        0.82950         25.718         25.295            4.250            4.266         0.14142E+00    0.14142E+00    0
   17    7        47   57        0.04681         22.026         22.006            2.810            3.090         0.14142E+00    0.14142E+00    0
   17    7        57   67        0.86680         23.336         22.935            2.830            2.230         0.14142E+00    0.14142E+00    0
   17    6        28   39        0.76292         35.008         34.478            4.740            4.688         0.14142E+00    0.14142E+00    0
   17    6        39   50        1.01927         24.620         24.123            3.380            4.047         0.14142E+00    0.14142E+00    0
   17    6        61   72        1.26906         22.203         21.647            1.520            2.117         0.14142E+00    0.14142E+00    0
   18   17        19   20        2.02592         29.974         31.729            1.170            0.835         0.14142E+00    0.16759E+00    1
   18   17        20   21        0.15301         35.007         35.114            1.330            1.207         0.14142E+00    0.14142E+00    0
   18   17        21   22        1.09586         38.745         37.905            1.860            1.809         0.14142E+00    0.14142E+00    0
   18   17        22   23        1.32620         39.744         38.634            1.560            2.099         0.14142E+00    0.14618E+00    1
   18   17        23   24        1.30738         65.275         63.404            2.440            2.820         0.14142E+00    0.14917E+00    1
   18   17        24   25        0.72807         45.281         45.945            2.540            2.791         0.14142E+00    0.14142E+00    0
   18   17        25   26        0.76506         41.888         41.252            2.540            2.806         0.14142E+00    0.14142E+00    0
   18   17        26   27        1.47226         43.825         42.238            3.530            3.447         0.14142E+00    0.15831E+00    1
   18   16        20   22        0.38258         37.020         36.738            1.560            1.420         0.14142E+00    0.14142E+00    0
   18   16        22   24        1.26082         49.060         47.769            2.070            2.491         0.14142E+00    0.14544E+00    1
   18   16        24   26        0.31373         43.847         44.123            2.400            2.848         0.14142E+00    0.14142E+00    0
   18   16        26   28        1.50119         42.841         41.237            3.290            3.399         0.14142E+00    0.15941E+00    1
   18   16        28   30        1.24596         42.404         41.288            3.660            3.670         0.14142E+00    0.14629E+00    1
   18   16        30   32        0.34618         39.111         38.841            4.140            4.136         0.14142E+00    0.14142E+00    0
   18   16        32   34        0.25839         37.424         37.233            5.180            4.458         0.14142E+00    0.14142E+00    0
   18   15        21   24        1.14740         44.046         43.037            2.070            2.306         0.14142E+00    0.14215E+00    1
   18   15        24   27        0.07071         43.440         43.380            2.760            3.133         0.14142E+00    0.14142E+00    0
   18   15        27   30        1.33460         41.595         40.345            3.480            3.659         0.14142E+00    0.15122E+00    1
   18   15        30   33        0.30133         37.596         37.370            4.160            4.298         0.14142E+00    0.14142E+00    0
   18   15        33   36        0.65160         36.891         36.413            3.940            4.578         0.14142E+00    0.14142E+00    0
   18   15        36   39        0.10633         30.616         30.552            4.630            4.236         0.14142E+00    0.14142E+00    0
   18   15        39   42        0.51778         28.050         27.762            3.530            4.443         0.14142E+00    0.14142E+00    0
   18   14        22   26        0.72072         47.965         47.279            2.390            2.851         0.14142E+00    0.14142E+00    0
   18   14        26   30        1.34684         42.242         40.953            3.740            3.739         0.14142E+00    0.15172E+00    1
   18   14        30   34        0.31595         37.800         37.562            4.380            4.441         0.14142E+00    0.14142E+00    0
   18   14        34   38        0.66616         33.698         33.252            4.080            4.337         0.14142E+00    0.14142E+00    0
   18   14        38   42        0.34201         27.865         27.675            4.400            4.444         0.14142E+00    0.14142E+00    0
   18   13        23   28        0.63744         50.965         50.320            2.980            3.296         0.14142E+00    0.14142E+00    0
   18   13        28   33        0.76576         39.248         38.651            4.260            4.184         0.14142E+00    0.14142E+00    0
   18   13        33   38        0.63417         34.591         34.155            4.680            4.522         0.14142E+00    0.14142E+00    0
   18   13        38   43        0.55934         27.087         26.786            3.990            4.437         0.14142E+00    0.14142E+00    0
   18   13        43   48        0.87557         24.403         23.980            4.790            3.766         0.14142E+00    0.14142E+00    0
   18   13        48   53        0.35731         22.677         22.518            4.410            3.181         0.14142E+00    0.14142E+00    0
   18   13        58   63        0.53087         24.380         24.124            1.380            2.238         0.14142E+00    0.14142E+00    0
   18   12        24   30        0.29074         42.400         42.154            3.340            3.559         0.14142E+00    0.14142E+00    0
   18   12        30   36        0.41758         36.267         35.965            4.510            4.586         0.14142E+00    0.14142E+00    0
   18   12        36   42        0.45741         28.847         28.584            4.260            4.382         0.14142E+00    0.14142E+00    0
   18   12        42   48        1.03970         24.340         23.839            3.990            3.936         0.14142E+00    0.14142E+00    0
   18   12        48   54        0.40903         21.988         21.809            3.210            3.183         0.14142E+00    0.14142E+00    0
   18   12        54   60        0.20290         25.011         24.913            1.460            2.576         0.14142E+00    0.14142E+00    0
   18   12        60   66        0.99166         21.979         21.548            1.010            2.222         0.14142E+00    0.14142E+00    0
   18   12        66   72        1.77074         23.086         22.120            1.440            2.132         0.14142E+00    0.15535E+00    1
   18   11        25   32        0.95463         40.298         39.536            3.750            3.890         0.14142E+00    0.14142E+00    0
   18   11        32   39        0.59333         33.075         32.685            4.600            4.600         0.14142E+00    0.14142E+00    0
   18   11        39   46        0.98365         26.224         25.713            3.970            4.256         0.14142E+00    0.14142E+00    0
   18   11        53   60        0.13710         23.739         23.683            3.990            2.600         0.14142E+00    0.14142E+00    0
   18   11        60   67        1.12054         21.816         21.333            2.440            2.185         0.14142E+00    0.14142E+00    0
   18   10        26   34        1.09883         39.247         38.394            4.280            4.238         0.14142E+00    0.14142E+00    0
   18   10        34   42        0.79406         30.146         29.671            4.320            4.484         0.14142E+00    0.14142E+00    0
   18   10        42   50        0.95863         23.460         23.015            4.060            3.841         0.14142E+00    0.14142E+00    0
   18   10        50   58        0.25139         23.326         23.209            2.830            2.884         0.14142E+00    0.14142E+00    0
   18   10        58   66        1.06446         23.066         22.580            2.500            2.223         0.14142E+00    0.14142E+00    0
   18    9        27   36        0.98778         37.750         37.011            4.280            4.384         0.14142E+00    0.14142E+00    0
   18    9        36   45        0.80439         27.590         27.150            3.690            4.357         0.14142E+00    0.14142E+00    0
   18    8        28   38        0.78566         36.473         35.905            4.570            4.516         0.14142E+00    0.14142E+00    0
   18    8        38   48        0.90488         25.456         25.000            3.680            4.240         0.14142E+00    0.14142E+00    0
   18    8        58   68        1.20928         22.823         22.278            2.270            2.203         0.14142E+00    0.14142E+00    0
   19   18        20   21        0.58124         36.779         36.354            0.850            1.076         0.14142E+00    0.14142E+00    0
   19   18        21   22        1.29280         40.835         39.648            1.580            1.614         0.14142E+00    0.15108E+00    1
   19   18        22   23        1.38858         42.121         40.760            1.290            1.852         0.14142E+00    0.15378E+00    1
   19   18        23   24        1.55051         70.044         67.181            2.040            2.553         0.14142E+00    0.16405E+00    1
   19   18        24   25        0.12694         49.631         49.755            2.080            2.530         0.14142E+00    0.14142E+00    0
   19   18        25   26        1.11333         45.876         44.867            1.560            2.553         0.14142E+00    0.14142E+00    0
   19   18        26   27        1.68971         48.508         46.207            2.470            3.219         0.14142E+00    0.16960E+00    1
   19   18        27   28        1.67400         46.406         44.197            2.690            3.011         0.14142E+00    0.17071E+00    1
   19   17        21   23        1.26728         40.480         39.363            1.560            1.754         0.14142E+00    0.14863E+00    1
   19   17        23   25        1.07980         59.611         58.338            2.170            2.647         0.14142E+00    0.14142E+00    0
   19   17        25   27        1.31084         45.075         43.771            2.350            2.926         0.14142E+00    0.14962E+00    1
   19   17        27   29        1.54146         43.723         41.963            2.960            3.316         0.14142E+00    0.16325E+00    1
   19   17        29   31        1.08457         47.627         46.605            3.360            3.789         0.14142E+00    0.14142E+00    0
   19   17        31   33        0.37247         37.616         37.337            4.400            4.197         0.14142E+00    0.14142E+00    0
   19   17        33   35        0.45731         40.193         39.828            5.010            4.492         0.14142E+00    0.14142E+00    0
   19   17        35   37        1.18477         39.636         38.600            4.570            4.199         0.14142E+00    0.14955E+00    1
   19   16        22   25        1.17031         49.451         48.304            1.920            2.389         0.14142E+00    0.14160E+00    1
   19   16        25   28        1.34152         44.224         42.888            2.500            3.015         0.14142E+00    0.15122E+00    1
   19   16        28   31        1.22866         44.522         43.390            3.650            3.715         0.14142E+00    0.14482E+00    1
   19   16        31   34        0.43924         38.109         37.776            4.620            4.332         0.14142E+00    0.14142E+00    0
   19   16        34   37        0.99376         37.287         36.554            4.380            4.220         0.14142E+00    0.14142E+00    0
   19   16        37   40        0.44842         30.334         30.607            3.930            4.335         0.14142E+00    0.14142E+00    0
   19   16        40   43        0.96156         29.167         28.612            5.460            4.372         0.14142E+00    0.14142E+00    0
   19   16        43   46        0.29279         27.004         26.847            4.050            3.887         0.14142E+00    0.14142E+00    0
   19   15        23   27        0.97896         54.209         53.158            2.430            2.880         0.14142E+00    0.14142E+00    0
   19   15        27   31        1.32656         43.532         42.244            3.440            3.653         0.14142E+00    0.15049E+00    1
   19   15        31   35        0.36575         36.776         36.508            4.500            4.413         0.14142E+00    0.14142E+00    0
   19   15        35   39        0.69890         34.534         34.055            4.880            4.277         0.14142E+00    0.14142E+00    0
   19   15        39   43        0.67949         28.586         28.200            4.330            4.446         0.14142E+00    0.14142E+00    0
   19   15        47   51        0.32509         22.635         22.490            2.470            3.482         0.14142E+00    0.14142E+00    0
   19   14        24   29        0.55009         44.622         44.134            2.750            3.120         0.14142E+00    0.14142E+00    0
   19   14        29   34        0.63598         41.403         40.880            4.140            4.189         0.14142E+00    0.14142E+00    0
   19   14        34   39        0.60002         34.168         33.761            4.170            4.321         0.14142E+00    0.14142E+00    0
   19   14        39   44        0.72261         28.523         28.115            5.400            4.360         0.14142E+00    0.14142E+00    0
   19   14        44   49        0.55816         23.806         23.542            3.690            3.730         0.14142E+00    0.14142E+00    0
   19   14        49   54        0.59997         23.320         23.042            3.720            3.115         0.14142E+00    0.14142E+00    0
   19   14        54   59        0.09033         25.924         25.883            3.530            2.631         0.14142E+00    0.14142E+00    0
   19   14        59   64        0.32394         23.736         23.583            1.810            2.290         0.14142E+00    0.14142E+00    0
   19   13        31   37        0.61890         36.114         35.670            4.600            4.458         0.14142E+00    0.14142E+00    0
   19   13        37   43        0.23788         28.633         28.497            4.540            4.399         0.14142E+00    0.14142E+00    0
   19   13        43   49        0.76690         24.578         24.204            4.350            3.764         0.14142E+00    0.14142E+00    0
   19   13        49   55        0.44110         23.079         22.879            4.230            3.094         0.14142E+00    0.14142E+00    0
   19   13        55   61        0.38422         26.002         25.804            1.720            2.457         0.14142E+00    0.14142E+00    0
   19   13        61   67        1.56981         22.620         21.815            0.270            2.174         0.14142E+00    0.15199E+00    1
   19   12        26   33        1.26412         41.683         40.569            3.820            3.902         0.14142E+00    0.14639E+00    1
   19   12        33   40        0.61955         34.080         33.660            4.500            4.528         0.14142E+00    0.14142E+00    0
   19   12        40   47        1.01866         26.603         26.066            3.900            4.161         0.14142E+00    0.14142E+00    0
   19   12        47   54        0.49546         22.400         22.180            3.930            3.295         0.14142E+00    0.14142E+00    0
   19   12        54   61        0.13029         25.209         25.144            2.970            2.574         0.14142E+00    0.14142E+00    0
   19   11        27   35        1.06534         39.909         39.068            4.060            4.102         0.14142E+00    0.14142E+00    0
   19   11        35   43        0.89272         30.891         30.344            4.510            4.395         0.14142E+00    0.14142E+00    0
   19   11        51   59        0.41787         24.177         23.977            3.650            2.760         0.14142E+00    0.14142E+00    0
   19   10        28   37        0.89787         38.717         38.028            4.370            4.310         0.14142E+00    0.14142E+00    0
   19   10        37   46        0.55564         27.351         27.049            4.140            4.327         0.14142E+00    0.14142E+00    0
   19   10        46   55        0.38557         22.197         22.027            2.620            3.308         0.14142E+00    0.14142E+00    0
   19   10        55   64        0.45073         24.615         24.394            3.120            2.430         0.14142E+00    0.14142E+00    0
   19    9        29   39        0.68219         37.259         36.754            4.460            4.449         0.14142E+00    0.14142E+00    0
   19    9        39   49        0.97334         25.692         25.197            3.840            4.173         0.14142E+00    0.14142E+00    0
   19    9        49   59        0.36305         23.638         23.467            2.780            2.920         0.14142E+00    0.14142E+00    0
   19    9        59   69        1.40807         22.640         21.995            1.520            2.221         0.14142E+00    0.14334E+00    1
   20   19        21   22        1.98500         35.910         33.915            1.300            1.505         0.14142E+00    0.16971E+00    1
   20   19        22   23        1.35512         36.708         35.601            1.090            1.608         0.14142E+00    0.15037E+00    1
   20   19        23   24        1.41841         60.917         58.696            1.840            2.232         0.14142E+00    0.16182E+00    1
   20   19        24   25        0.01980         44.772         44.769            1.800            2.189         0.14142E+00    0.14142E+00    0
   20   19        25   26        0.99412         41.332         40.519            1.380            2.196         0.14142E+00    0.14142E+00    0
   20   19        26   27        1.65644         43.963         41.969            2.980            2.874         0.14142E+00    0.16738E+00    1
   20   19        27   28        1.66948         42.090         40.133            1.910            2.680         0.14142E+00    0.16891E+00    1
   20   19        28   29        1.49972         41.041         39.497            3.060            3.132         0.14142E+00    0.15995E+00    1
   20   18        22   24        1.40273         45.469         43.941            1.460            1.944         0.14142E+00    0.15609E+00    1
   20   18        24   26        0.31217         45.274         44.994            1.720            2.321         0.14142E+00    0.14142E+00    0
   20   18        26   28        1.67913         45.012         42.904            2.620            2.944         0.14142E+00    0.16902E+00    1
   20   18        28   30        1.42586         45.052         43.501            3.120            3.286         0.14142E+00    0.15674E+00    1
   20   18        30   32        0.73363         42.343         41.727            4.080            3.828         0.14142E+00    0.14142E+00    0
   20   18        32   34        0.78711         41.422         40.775            4.920            4.222         0.14142E+00    0.14142E+00    0
   20   18        34   36        1.10161         40.103         39.158            3.300            4.170         0.14142E+00    0.14719E+00    1
   20   17        23   26        1.13596         54.474         53.222            1.920            2.421         0.14142E+00    0.14304E+00    1
   20   17        26   29        1.60753         43.938         42.047            2.880            3.122         0.14142E+00    0.16541E+00    1
   20   17        29   32        0.94491         44.170         43.343            3.660            3.714         0.14142E+00    0.14142E+00    0
   20   17        32   35        0.54835         39.396         38.966            4.210            4.268         0.14142E+00    0.14142E+00    0
   20   17        35   38        0.88822         37.782         37.117            4.460            4.113         0.14142E+00    0.14142E+00    0
   20   17        38   41        0.08798         29.724         29.673            4.770            4.445         0.14142E+00    0.14142E+00    0
   20   17        44   47        0.41073         25.354         25.152            5.700            3.842         0.14142E+00    0.14142E+00    0
   20   16        24   28        0.64610         44.665         44.092            2.160            2.635         0.14142E+00    0.14142E+00    0
   20   16        28   32        1.19131         42.848         41.826            3.570            3.629         0.14142E+00    0.14235E+00    1
   20   16        32   36        0.76504         39.274         38.678            4.370            4.285         0.14142E+00    0.14142E+00    0
   20   16        36   40        0.07636         32.355         32.305            4.020            4.168         0.14142E+00    0.14142E+00    0
   20   16        40   44        0.80109         29.210         28.746            3.630            4.275         0.14142E+00    0.14142E+00    0
   20   16        44   48        0.70127         24.669         24.327            5.000            3.773         0.14142E+00    0.14142E+00    0
   20   15        25   30        1.33149         43.248         41.949            2.610            3.039         0.14142E+00    0.15137E+00    1
   20   15        30   35        0.52929         39.428         39.013            4.120            4.168         0.14142E+00    0.14142E+00    0
   20   15        35   40        0.63880         34.126         33.693            4.190            4.243         0.14142E+00    0.14142E+00    0
   20   15        40   45        0.87607         28.333         27.841            3.460            4.245         0.14142E+00    0.14142E+00    0
   20   15        45   50        0.39655         23.033         22.852            2.670            3.650         0.14142E+00    0.14142E+00    0
   20   15        50   55        0.40849         23.550         23.359            3.680            3.071         0.14142E+00    0.14142E+00    0
   20   15        55   60        0.28566         26.511         26.362            1.460            2.508         0.14142E+00    0.14142E+00    0
   20   14        26   32        1.37391         43.013         41.651            3.380            3.512         0.14142E+00    0.15301E+00    1
   20   14        32   38        0.65643         37.158         36.673            4.410            4.327         0.14142E+00    0.14142E+00    0
   20   14        38   44        0.44940         28.686         28.429            4.330            4.364         0.14142E+00    0.14142E+00    0
   20   14        44   50        0.56481         23.634         23.369            3.100            3.689         0.14142E+00    0.14142E+00    0
   20   14        50   56        0.23512         23.700         23.589            2.780            3.013         0.14142E+00    0.14142E+00    0
   20   14        62   68        1.75553         22.013         21.042            4.890            2.114         0.14142E+00    0.16046E+00    1
   20   13        27   34        1.21291         41.385         40.367            3.690            3.775         0.14142E+00    0.14325E+00    1
   20   13        34   41        0.61058         33.005         32.604            4.380            4.309         0.14142E+00    0.14142E+00    0
   20   13        41   48        0.81653         26.380         25.953            3.130            4.017         0.14142E+00    0.14142E+00    0
   20   13        48   55        0.36586         22.760         22.594            2.900            3.174         0.14142E+00    0.14142E+00    0
   20   13        55   62        0.29648         25.966         25.815            1.480            2.451         0.14142E+00    0.14142E+00    0
   20   12        28   36        0.95842         40.240         39.476            4.060            4.055         0.14142E+00    0.14142E+00    0
   20   12        36   44        0.47220         29.812         29.531            4.090            4.293         0.14142E+00    0.14142E+00    0
   20   12        44   52        0.69193         23.416         23.095            3.500            3.621         0.14142E+00    0.14142E+00    0
   20   12        52   60        0.29845         24.520         24.374            2.940            2.642         0.14142E+00    0.14142E+00    0
   20   12        60   68        1.47879         22.448         21.737            0.920            2.209         0.14142E+00    0.14761E+00    1
   20   11        29   38        0.70254         38.963         38.420            4.250            4.213         0.14142E+00    0.14142E+00    0
   20   11        38   47        0.57739         26.958         26.648            4.040            4.259         0.14142E+00    0.14142E+00    0
   20   11        56   65        0.68468         24.636         24.301            2.160            2.340         0.14142E+00    0.14142E+00    0
   20   10        30   40        0.55903         36.162         35.760            4.460            4.384         0.14142E+00    0.14142E+00    0
   20   10        40   50        0.89032         25.447         24.998            4.020            4.039         0.14142E+00    0.14142E+00    0
   20   10        50   60        0.37815         24.196         24.013            2.900            2.804         0.14142E+00    0.14142E+00    0
   20   10        60   70        1.44622         22.525         21.843            2.880            2.190         0.14142E+00    0.14586E+00    1
   21   20        22   23        2.95633         33.872         30.302            1.050            1.749         0.14142E+00    0.19412E+00    1
   21   20        23   24        1.49526         53.900         51.691            1.840            2.231         0.14142E+00    0.16728E+00    1
   21   20        24   25        1.02589         42.325         41.465            1.690            2.143         0.14142E+00    0.14142E+00    0
   21   20        25   26        1.39329         39.305         38.005            1.360            2.106         0.14142E+00    0.15541E+00    1
   21   20        26   27        1.51452         41.492         39.787            2.620            2.789         0.14142E+00    0.16643E+00    1
   21   20        27   28        1.67909         39.520         37.612            1.740            2.601         0.14142E+00    0.17170E+00    1
   21   20        28   29        1.17991         38.554         37.494            2.700            3.061         0.14142E+00    0.15371E+00    1
   21   20        29   30        1.88852         46.198         43.743            3.330            3.126         0.14142E+00    0.17003E+00    1
   21   19        23   25        1.33241         51.492         49.841            1.810            2.210         0.14142E+00    0.15639E+00    1
   21   19        25   27        1.40163         40.947         39.557            1.860            2.399         0.14142E+00    0.15697E+00    1
   21   19        27   29        1.53037         40.108         38.478            2.540            2.854         0.14142E+00    0.16468E+00    1
   21   19        29   31        1.39648         44.733         43.365            3.010            3.385         0.14142E+00    0.14912E+00    1
   21   19        31   33        0.50738         35.991         35.627            4.090            3.857         0.14142E+00    0.14142E+00    0
   21   19        33   35        0.71704         39.348         38.788            4.290            4.211         0.14142E+00    0.14142E+00    0
   21   19        35   37        1.02873         38.685         37.870            3.900            3.988         0.14142E+00    0.14393E+00    1
   21   19        37   39        0.79367         30.806         31.299            3.330            4.175         0.14142E+00    0.14142E+00    0
   21   18        24   27        1.00695         43.203         42.342            1.830            2.329         0.14142E+00    0.14142E+00    0
   21   18        27   30        1.55653         42.683         40.934            2.590            3.010         0.14142E+00    0.16398E+00    1
   21   18        30   33        0.76642         40.317         39.703            3.720            3.805         0.14142E+00    0.14142E+00    0
   21   18        33   36        1.00278         40.866         40.054            4.380            4.247         0.14142E+00    0.14142E+00    0
   21   18        36   39        0.04208         33.711         33.739            4.050            4.068         0.14142E+00    0.14142E+00    0
   21   18        39   42        0.43280         30.395         30.133            4.500            4.437         0.14142E+00    0.14142E+00    0
   21   18        42   45        0.91914         27.646         27.142            4.540            4.164         0.14142E+00    0.14142E+00    0
   21   18        45   48        0.91486         24.194         23.756            4.290            3.815         0.14142E+00    0.14142E+00    0
   21   17        25   29        1.40637         41.842         40.412            2.170            2.689         0.14142E+00    0.15723E+00    1
   21   17        29   33        1.07860         42.374         41.469            3.600            3.681         0.14142E+00    0.14142E+00    0
   21   17        33   37        0.87495         39.455         38.770            4.380            4.222         0.14142E+00    0.14142E+00    0
   21   17        37   41        0.23578         30.402         30.546            4.800            4.334         0.14142E+00    0.14142E+00    0
   21   17        45   49        0.85757         23.603         23.202            3.030            3.762         0.14142E+00    0.14142E+00    0
   21   17        49   53        1.06637         24.334         23.822            4.460            3.234         0.14142E+00    0.14142E+00    0
   21   16        26   31        1.47432         43.050         41.461            2.920            3.177         0.14142E+00    0.15969E+00    1
   21   16        31   36        0.67002         37.955         37.450            4.320            4.160         0.14142E+00    0.14142E+00    0
   21   16        36   41        0.08264         31.740         31.688            4.000            4.191         0.14142E+00    0.14142E+00    0
   21   16        41   46        0.88389         28.058         27.566            3.940            4.137         0.14142E+00    0.14142E+00    0
   21   16        51   56        0.70940         23.545         23.213            2.620            2.991         0.14142E+00    0.14142E+00    0
   21   16        56   61        0.56325         26.425         26.140           -0.550            2.424         0.14142E+00    0.14142E+00    0
   21   15        27   33        1.32394         41.339         40.128            3.250            3.453         0.14142E+00    0.14985E+00    1
   21   15        33   39        0.60572         36.706         36.264            4.280            4.282         0.14142E+00    0.14142E+00    0
   21   15        39   45        0.74397         28.450         28.030            4.200            4.320         0.14142E+00    0.14142E+00    0
   21   15        45   51        0.72572         23.216         22.882            3.360            3.625         0.14142E+00    0.14142E+00    0
   21   15        51   57        0.79786         23.843         23.466            1.980            2.934         0.14142E+00    0.14142E+00    0
   21   15        57   63        0.95105         25.675         25.192            3.070            2.384         0.14142E+00    0.14142E+00    0
   21   15        63   69        1.90752         22.414         21.242            2.420            2.126         0.14142E+00    0.16780E+00    1
   21   14        28   35        1.08173         40.788         39.915            3.720            3.792         0.14142E+00    0.14142E+00    0
   21   14        35   42        0.60188         33.187         32.790            4.260            4.256         0.14142E+00    0.14142E+00    0
   21   14        42   49        0.90798         25.155         24.702            3.630            3.937         0.14142E+00    0.14142E+00    0
   21   14        49   56        0.66049         23.378         23.072            2.440            3.101         0.14142E+00    0.14142E+00    0
   21   14        56   63        0.57809         25.674         25.380            1.460            2.394         0.14142E+00    0.14142E+00    0
   21   14        63   70        1.83732         22.838         21.741            2.430            2.120         0.14142E+00    0.16371E+00    1
   21   13        29   37        0.88650         40.212         39.505            4.020            4.011         0.14142E+00    0.14142E+00    0
   21   13        37   45        0.27894         28.766         28.606            4.490            4.300         0.14142E+00    0.14142E+00    0
   21   13        45   53        0.75643         23.338         22.987            3.120            3.484         0.14142E+00    0.14142E+00    0
   21   13        53   61        0.42484         24.364         24.158            2.730            2.629         0.14142E+00    0.14142E+00    0
   21   12        30   39        0.56525         37.310         36.890            4.210            4.219         0.14142E+00    0.14142E+00    0
   21   12        39   48        0.84711         26.814         26.364            3.760            4.211         0.14142E+00    0.14142E+00    0
   21   12        48   57        0.50900         22.988         22.756            2.290            3.120         0.14142E+00    0.14142E+00    0
   21   12        57   66        1.07891         24.302         23.784            1.080            2.317         0.14142E+00    0.14142E+00    0
   21   11        31   41        0.54070         34.505         34.134            4.370            4.342         0.14142E+00    0.14142E+00    0
   21   11        51   61        0.57066         24.216         23.941            2.590            2.720         0.14142E+00    0.14142E+00    0
   22   21        23   24        2.04584         48.796         45.710            1.360            2.356         0.14142E+00    0.17870E+00    1
   22   21        24   25        2.17460         43.234         40.391            1.520            2.198         0.14142E+00    0.17684E+00    1
   22   21        25   26        1.66431         38.471         36.679            1.290            2.080         0.14142E+00    0.16929E+00    1
   22   21        26   27        1.78919         40.345         38.144            2.560            2.763         0.14142E+00    0.17706E+00    1
   22   21        27   28        1.73609         37.781         35.814            1.680            2.584         0.14142E+00    0.17547E+00    1
   22   21        28   29        1.55448         37.238         35.659            3.420            3.054         0.14142E+00    0.16696E+00    1
   22   21        29   30        1.30380         43.151         41.822            1.420            3.133         0.14142E+00    0.15500E+00    1
   22   21        30   31        1.13411         40.430         39.521            3.530            3.614         0.14142E+00    0.14161E+00    1
   22   20        24   26        1.84355         41.848         39.751            1.470            2.159         0.14142E+00    0.16702E+00    1
