    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   14    7        28   35        1.64194         19.565         18.023            5.580            6.667         0.22361E+00    0.22361E+00    0
   14    7        35   42        0.14035         24.730         24.557            5.930            5.506         0.22361E+00    0.22361E+00    0
   14    7        42   49        0.30976         26.822         26.413            6.390            4.538         0.22361E+00    0.22361E+00    0
   14    7        49   56        0.79002         28.606         27.500            7.210            4.770         0.22361E+00    0.22361E+00    0
   14    7        63   70        0.51160         29.705         28.956            5.420            4.201         0.22361E+00    0.22361E+00    0
   14    6        22   30        0.99869         21.728         20.670            0.650            1.878         0.22361E+00    0.22361E+00    0
   14    6        38   46        0.05696         26.992         26.920            3.780            4.773         0.22361E+00    0.22361E+00    0
   14    6        62   70        0.69496         31.074         30.018            0.430            3.991         0.22361E+00    0.22361E+00    0
   14    5        23   32        0.96478         21.483         20.472            1.690            2.451         0.22361E+00    0.22361E+00    0
   14    5        32   41        0.17435         22.500         22.305            5.910            6.182         0.22361E+00    0.22361E+00    0
   14    5        41   50        0.43177         27.533         26.945            4.960            4.711         0.22361E+00    0.22361E+00    0
   14    5        50   59        0.90000         30.738         29.386            6.150            4.524         0.22361E+00    0.22361E+00    0
   14    5        59   68        1.08295         32.406         30.698            4.330            4.043         0.22361E+00    0.22361E+00    0
   14    4        34   44        0.31485         25.485         25.088            4.370            5.595         0.22361E+00    0.22361E+00    0
   14    4        44   54        0.72412         28.673         27.653            4.590            4.686         0.22361E+00    0.22361E+00    0
   14    4        54   64        1.14251         33.227         31.383            4.560            4.074         0.22361E+00    0.22361E+00    0
   14    3        25   36        1.24232         21.039         19.772            2.750            3.857         0.22361E+00    0.22361E+00    0
   14    3        36   47        0.32226         27.271         26.836            4.120            5.193         0.22361E+00    0.22361E+00    0
   14    3        47   58        1.03763         30.782         29.226            5.150            4.688         0.22361E+00    0.22361E+00    0
   14    3        58   69        1.34346         33.015         30.870            3.510            4.043         0.22361E+00    0.22361E+00    0
   15   14        16   17        6.77071         34.884         24.866            2.190            2.414         0.22361E+00    0.22361E+00    0
   15   14        17   18        2.35178         34.622         30.781            2.190            2.093         0.22361E+00    0.22361E+00    0
   15   14        18   19        1.04684         27.158         25.774            1.840            1.810         0.22361E+00    0.22361E+00    0
   15   14        19   20        1.10021         22.358         21.161            2.330            2.437         0.22361E+00    0.22361E+00    0
   15   14        20   21        0.43275         21.616         21.153            2.170            2.285         0.22361E+00    0.22361E+00    0
   15   14        21   22        0.64368         22.307         21.601            2.400            2.075         0.22361E+00    0.22361E+00    0
   15   14        22   23        0.74881         23.559         22.694            1.560            2.894         0.22361E+00    0.22361E+00    0
   15   14        23   24        0.80542         23.498         22.570            1.840            2.503         0.22361E+00    0.22361E+00    0
   15   13        17   19        1.55196         29.320         27.131            2.070            2.075         0.22361E+00    0.22361E+00    0
   15   13        19   21        0.70979         20.348         19.639            2.040            2.496         0.22361E+00    0.22361E+00    0
   15   13        21   23        0.72518         21.396         20.634            2.250            2.480         0.22361E+00    0.22361E+00    0
   15   13        23   25        0.61590         22.516         21.834            1.620            2.114         0.22361E+00    0.22361E+00    0
   15   13        25   27        0.10221         20.092         19.993            1.860            0.454         0.22361E+00    0.22361E+00    0
   15   13        27   29        3.05228         22.267         19.118           -6.460           -0.487         0.22361E+00    0.22361E+00    0
   15   13        31   33        0.70428         15.857         16.422           13.200            8.828         0.22361E+00    0.22361E+00    0
   15   12        18   21        0.77903         22.232         21.382            1.980            2.191         0.22361E+00    0.22361E+00    0
   15   12        21   24        0.82437         21.386         20.522            2.080            2.421         0.22361E+00    0.22361E+00    0
   15   12        24   27        0.27073         21.268         20.982            1.240            0.901         0.22361E+00    0.22361E+00    0
   15   12        27   30        3.40027         22.104         18.650           -2.820            1.857         0.22361E+00    0.22361E+00    0
   15   12        33   36        0.11231         19.354         19.248            7.590            6.347         0.22361E+00    0.22361E+00    0
   15   12        39   42        0.20340         25.566         25.823            2.810            4.621         0.22361E+00    0.22361E+00    0
   15   11        19   23        0.77298         20.137         19.374            2.080            2.438         0.22361E+00    0.22361E+00    0
   15   11        23   27        0.56957         21.596         20.990            1.420            1.371         0.22361E+00    0.22361E+00    0
   15   11        27   31        2.79458         21.114         18.360            1.220            3.359         0.22361E+00    0.22361E+00    0
   15   11        31   35        0.12667         17.372         17.467           10.960            7.719         0.22361E+00    0.22361E+00    0
   15   11        35   39        0.24460         23.237         22.957            4.210            5.696         0.22361E+00    0.22361E+00    0
   15   11        39   43        0.19848         26.720         26.465            7.110            4.623         0.22361E+00    0.22361E+00    0
   15   11        43   47        0.22481         24.661         24.390            6.070            4.066         0.22361E+00    0.22361E+00    0
   15   10        20   25        0.68911         20.815         20.110            2.010            2.197         0.22361E+00    0.22361E+00    0
   15   10        25   30        1.87470         21.206         19.309           -0.720            1.167         0.22361E+00    0.22361E+00    0
   15   10        35   40        0.21885         23.828         23.570            6.510            5.507         0.22361E+00    0.22361E+00    0
   15   10        40   45        0.26967         26.008         25.660            5.250            4.603         0.22361E+00    0.22361E+00    0
   15   10        45   50        0.33890         25.974         25.539            2.610            4.295         0.22361E+00    0.22361E+00    0
   15   10        50   55        0.81247         28.317         27.190            3.650            4.502         0.22361E+00    0.22361E+00    0
   15    9        21   27        0.67186         21.413         20.706            1.710            1.832         0.22361E+00    0.22361E+00    0
   15    9        27   33        2.23642         20.280         18.135            3.150            4.703         0.22361E+00    0.22361E+00    0
   15    9        33   39        0.28515         21.875         21.566            6.330            6.111         0.22361E+00    0.22361E+00    0
   15    9        39   45        0.21092         26.453         26.176            5.520            4.655         0.22361E+00    0.22361E+00    0
   15    9        45   51        0.44916         26.557         25.970            6.720            4.542         0.22361E+00    0.22361E+00    0
   15    9        57   63        0.85306         31.398         30.089            6.000            3.772         0.22361E+00    0.22361E+00    0
   15    9        63   69        0.25286         28.795         28.433            3.840            4.129         0.22361E+00    0.22361E+00    0
   15    8        22   29        0.94700         21.879         20.867            0.630            1.532         0.22361E+00    0.22361E+00    0
   15    8        36   43        0.13694         25.814         25.640            4.120            5.320         0.22361E+00    0.22361E+00    0
   15    8        43   50        0.37574         25.899         25.417            4.540            4.424         0.22361E+00    0.22361E+00    0
   15    8        50   57        0.77537         29.365         28.248            3.530            4.483         0.22361E+00    0.22361E+00    0
   15    8        57   64        0.92777         31.403         29.980            3.060            3.856         0.22361E+00    0.22361E+00    0
   15    8        64   71        0.35805         29.488         28.986           -0.830            4.351         0.22361E+00    0.22361E+00    0
   15    7        23   31        1.02298         21.649         20.570            1.480            2.013         0.22361E+00    0.22361E+00    0
   15    7        31   39        0.01462         20.154         20.158            7.610            6.897         0.22361E+00    0.22361E+00    0
   15    7        39   47        0.06877         26.537         26.447            4.140            4.603         0.22361E+00    0.22361E+00    0
   15    7        47   55        0.61417         28.279         27.424            4.860            4.733         0.22361E+00    0.22361E+00    0
   15    7        55   63        0.75163         31.739         30.570            5.370            3.917         0.22361E+00    0.22361E+00    0
   15    7        63   71        0.44466         29.918         29.263            2.590            4.399         0.22361E+00    0.22361E+00    0
   15    6        24   33        0.96409         21.161         20.166            2.210            2.613         0.22361E+00    0.22361E+00    0
   15    6        33   42        0.09141         23.443         23.337            5.550            5.819         0.22361E+00    0.22361E+00    0
   15    6        42   51        0.33286         27.194         26.747            6.010            4.689         0.22361E+00    0.22361E+00    0
   15    6        51   60        0.63708         30.822         29.855            4.430            4.287         0.22361E+00    0.22361E+00    0
   15    6        60   69        0.79402         31.121         29.915            7.590            3.973         0.22361E+00    0.22361E+00    0
   15    5        35   45        0.17998         25.882         25.650            4.800            5.336         0.22361E+00    0.22361E+00    0
   15    5        45   55        0.61549         28.528         27.664            5.160            4.615         0.22361E+00    0.22361E+00    0
   15    5        55   65        0.92301         32.343         30.885            4.290            3.915         0.22361E+00    0.22361E+00    0
   15    4        26   37        1.43789         21.171         19.702            3.330            4.537         0.22361E+00    0.22361E+00    0
   15    4        37   48        0.17114         27.194         26.963            4.840            5.042         0.22361E+00    0.22361E+00    0
   15    4        48   59        0.91887         30.645         29.269            5.350            4.584         0.22361E+00    0.22361E+00    0
   15    4        59   70        1.13239         32.955         31.141            5.210            4.036         0.22361E+00    0.22361E+00    0
   16   15        17   18        6.96620         44.863         31.668            2.070            3.004         0.22361E+00    0.22361E+00    0
   16   15        18   19        1.16809         28.402         26.791            1.720            2.344         0.22361E+00    0.22361E+00    0
   16   15        19   20        1.38669         23.292         21.731            2.160            2.887         0.22361E+00    0.22361E+00    0
   16   15        20   21        0.61108         21.815         21.158            2.390            2.824         0.22361E+00    0.22361E+00    0
   16   15        21   22        0.64701         21.843         21.148            2.080            2.746         0.22361E+00    0.22361E+00    0
   16   15        22   23        0.80160         22.822         21.926            2.340            3.679         0.22361E+00    0.22361E+00    0
   16   15        23   24        0.92031         22.624         21.607            2.010            3.428         0.22361E+00    0.22361E+00    0
   16   15        24   25        0.30617         23.347         22.992            3.290            2.581         0.22361E+00    0.22361E+00    0
   16   14        18   20        1.16720         26.513         25.010            1.780            2.337         0.22361E+00    0.22361E+00    0
   16   14        20   22        0.59247         21.856         21.218            2.070            2.575         0.22361E+00    0.22361E+00    0
   16   14        22   24        0.83863         23.088         22.140            1.810            3.229         0.22361E+00    0.22361E+00    0
   16   14        24   26        0.18872         22.518         22.307            1.600            1.648         0.22361E+00    0.22361E+00    0
   16   14        26   28        1.05197         21.499         20.397            0.290            0.473         0.22361E+00    0.22361E+00    0
   16   14        28   30        3.32767         22.378         18.951           -3.420            2.908         0.22361E+00    0.22361E+00    0
   16   13        19   22        0.90243         21.631         20.676            1.950            2.661         0.22361E+00    0.22361E+00    0
   16   13        22   25        0.74236         22.620         21.796            1.910            2.885         0.22361E+00    0.22361E+00    0
   16   13        25   28        0.72506         20.683         19.947           -0.120            0.622         0.22361E+00    0.22361E+00    0
   16   13        28   31        2.30979         20.220         18.015            2.690            4.966         0.22361E+00    0.22361E+00    0
   16   13        34   37        0.12622         20.868         20.990            8.640            6.225         0.22361E+00    0.22361E+00    0
   16   13        37   40        0.64774         24.210         25.004            8.460            5.751         0.22361E+00    0.22361E+00    0
   16   12        20   24        0.67824         21.304         20.594            2.010            2.675         0.22361E+00    0.22361E+00    0
   16   12        24   28        0.62241         21.526         20.866            0.690            1.089         0.22361E+00    0.22361E+00    0
   16   12        28   32        1.91445         19.422         17.649            5.120            5.864         0.22361E+00    0.22361E+00    0
   16   12        32   36        0.09747         18.287         18.375            7.830            7.043         0.22361E+00    0.22361E+00    0
   16   12        36   40        0.19691         24.183         24.421            7.000            5.749         0.22361E+00    0.22361E+00    0
   16   12        40   44        0.04444         25.504         25.561            4.630            4.931         0.22361E+00    0.22361E+00    0
   16   12        44   48        0.18300         24.865         25.079            7.460            4.207         0.22361E+00    0.22361E+00    0
   16   12        48   52        0.15544         25.904         25.709            6.760            4.999         0.22361E+00    0.22361E+00    0
   16   11        21   26        0.71303         21.762         21.000            1.890            2.362         0.22361E+00    0.22361E+00    0
   16   11        26   31        1.94685         20.802         18.872            1.120            2.535         0.22361E+00    0.22361E+00    0
   16   11        36   41        0.10378         24.567         24.694            6.150            5.582         0.22361E+00    0.22361E+00    0
   16   11        41   46        0.08408         25.626         25.521            5.280            4.408         0.22361E+00    0.22361E+00    0
   16   11        46   51        0.44284         26.022         25.549           17.160            4.929         0.22361E+00    0.22361E+00    0
   16   11        56   61        0.26205         29.852         29.487            8.550            4.137         0.22361E+00    0.22361E+00    0
   16   10        22   28        0.80815         21.923         21.055            1.480            2.028         0.22361E+00    0.22361E+00    0
   16   10        28   34        1.63328         19.083         17.587            5.940            6.333         0.22361E+00    0.22361E+00    0
   16   10        34   40        0.09353         22.807         22.701            5.450            5.848         0.22361E+00    0.22361E+00    0
   16   10        40   46        0.11420         25.788         25.642            5.210            4.558         0.22361E+00    0.22361E+00    0
   16   10        46   52        0.33783         25.937         25.503            4.830            4.909         0.22361E+00    0.22361E+00    0
   16   10        52   58        0.55683         29.931         29.109            3.870            4.165         0.22361E+00    0.22361E+00    0
   16   10        58   64        0.75013         30.553         29.433            0.300            3.897         0.22361E+00    0.22361E+00    0
   16    9        23   30        1.17593         21.925         20.673            0.170            1.780         0.22361E+00    0.22361E+00    0
   16    9        37   44        0.01663         25.644         25.643            6.130            5.299         0.22361E+00    0.22361E+00    0
   16    9        44   51        0.21169         26.131         25.867            7.460            4.557         0.22361E+00    0.22361E+00    0
   16    9        58   65        0.89851         30.725         29.376            1.830            3.823         0.22361E+00    0.22361E+00    0
   16    9        65   72        0.19290         29.170         29.440            1.970            4.861         0.22361E+00    0.22361E+00    0
   16    8        24   32        1.01553         21.080         20.037            1.680            2.370         0.22361E+00    0.22361E+00    0
   16    8        32   40        0.02369         21.063         21.038            6.460            6.374         0.22361E+00    0.22361E+00    0
   16    8        40   48        0.11645         26.020         25.869            4.980            4.661         0.22361E+00    0.22361E+00    0
   16    8        48   56        0.56049         28.397         27.612            5.040            4.672         0.22361E+00    0.22361E+00    0
   16    8        56   64        0.67473         30.798         29.777            5.130            4.046         0.22361E+00    0.22361E+00    0
   16    8        64   72        0.15035         28.919         29.058           -1.230            4.560         0.22361E+00    0.22361E+00    0
   16    7        34   43        0.03568         24.168         24.131            4.750            5.663         0.22361E+00    0.22361E+00    0
   16    7        43   52        0.24686         26.001         25.682            4.470            4.665         0.22361E+00    0.22361E+00    0
   16    7        52   61        0.66947         31.064         30.058           10.040            4.244         0.22361E+00    0.22361E+00    0
   16    6        26   36        1.33126         20.408         19.094            3.150            4.300         0.22361E+00    0.22361E+00    0
   16    6        36   46        0.03860         25.939         25.975            3.920            5.239         0.22361E+00    0.22361E+00    0
   16    6        56   66        0.68607         31.401         30.342            3.150            3.930         0.22361E+00    0.22361E+00    0
   16    5        27   38        1.47007         20.851         19.374            3.680            5.410         0.22361E+00    0.22361E+00    0
   16    5        38   49        0.10797         27.280         27.136            3.620            4.796         0.22361E+00    0.22361E+00    0
   16    5        49   60        0.69630         29.909         28.886            4.960            4.654         0.22361E+00    0.22361E+00    0
   16    5        60   71        0.78398         31.415         30.210            1.670            4.204         0.22361E+00    0.22361E+00    0
   17   16        18   19        1.32583         27.003         25.271            1.360            2.783         0.22361E+00    0.22361E+00    0
   17   16        19   20        0.51770         21.218         20.676            1.940            2.725         0.22361E+00    0.22361E+00    0
   17   16        20   21        0.05253         19.897         19.948            1.970            2.490         0.22361E+00    0.22361E+00    0
   17   16        21   22        0.05402         19.604         19.553            1.710            2.420         0.22361E+00    0.22361E+00    0
   17   16        22   23        0.40097         20.372         19.968            2.470            3.431         0.22361E+00    0.22361E+00    0
   17   16        23   24        0.73122         20.423         19.690            2.290            3.358         0.22361E+00    0.22361E+00    0
   17   16        24   25        0.39877         21.172         20.754            2.370            2.667         0.22361E+00    0.22361E+00    0
   17   16        25   26        0.14865         18.252         18.388            1.600            1.401         0.22361E+00    0.22361E+00    0
   17   15        19   21        0.57313         21.363         20.760            2.010            2.718         0.22361E+00    0.22361E+00    0
   17   15        21   23        0.39065         20.702         20.302            2.010            2.909         0.22361E+00    0.22361E+00    0
   17   15        23   25        0.65101         21.586         20.895            1.810            3.070         0.22361E+00    0.22361E+00    0
   17   15        25   27        0.01890         19.109         19.092            1.590            1.275         0.22361E+00    0.22361E+00    0
   17   15        31   33        1.35744         14.495         15.513           12.040            9.957         0.22361E+00    0.22361E+00    0
   17   14        20   23        0.31265         20.844         20.521            2.060            2.671         0.22361E+00    0.22361E+00    0
   17   14        23   26        0.50104         21.524         20.992            1.600            2.478         0.22361E+00    0.22361E+00    0
   17   14        26   29        1.58775         20.723         19.142           -3.010            0.082         0.22361E+00    0.22361E+00    0
   17   14        32   35        0.54117         17.029         17.495            9.270            7.839         0.22361E+00    0.22361E+00    0
   17   14        38   41        0.70844         24.880         25.777            4.260            5.313         0.22361E+00    0.22361E+00    0
   17   14        41   44        0.47121         24.700         25.288            5.790            5.122         0.22361E+00    0.22361E+00    0
   17   13        21   25        0.52883         21.183         20.630            2.010            2.781         0.22361E+00    0.22361E+00    0
   17   13        25   29        1.09511         20.191         19.116           -1.350            0.443         0.22361E+00    0.22361E+00    0
   17   13        29   33        0.42766         16.842         16.502           15.600            9.420         0.22361E+00    0.22361E+00    0
   17   13        33   37        0.13389         19.353         19.475            9.250            6.784         0.22361E+00    0.22361E+00    0
   17   13        37   41        0.55042         23.826         24.484           10.170            5.804         0.22361E+00    0.22361E+00    0
   17   13        41   45        0.19629         24.707         24.923            9.520            4.919         0.22361E+00    0.22361E+00    0
   17   12        22   27        0.54796         21.226         20.653            1.840            2.532         0.22361E+00    0.22361E+00    0
   17   12        27   32        1.96771         19.539         17.708            2.670            3.989         0.22361E+00    0.22361E+00    0
   17   12        32   37        0.09889         18.486         18.578            7.140            7.067         0.22361E+00    0.22361E+00    0
   17   12        37   42        0.38046         24.151         24.614            5.460            5.590         0.22361E+00    0.22361E+00    0
   17   12        42   47        0.12596         24.635         24.789            3.750            4.610         0.22361E+00    0.22361E+00    0
   17   12        47   52        0.19759         25.341         25.100            2.520            5.051         0.22361E+00    0.22361E+00    0
   17   12        52   57        0.24079         28.646         28.305            2.940            4.379         0.22361E+00    0.22361E+00    0
   17   12        57   62        0.29183         29.089         28.670            2.520            4.203         0.22361E+00    0.22361E+00    0
   17   11        23   29        0.92422         21.219         20.261            0.090            1.621         0.22361E+00    0.22361E+00    0
   17   11        29   35        0.47264         17.412         17.011           12.430            8.774         0.22361E+00    0.22361E+00    0
   17   11        35   41        0.12063         23.109         23.248            5.470            5.791         0.22361E+00    0.22361E+00    0
   17   11        41   47        0.02421         24.925         24.944            5.540            4.608         0.22361E+00    0.22361E+00    0
   17   11        47   53        0.37954         26.472         25.979            2.250            4.932         0.22361E+00    0.22361E+00    0
   17   11        59   65        0.41144         29.660         29.062            0.920            3.876         0.22361E+00    0.22361E+00    0
   17   11        65   71        0.36939         28.027         28.547            2.940            4.815         0.22361E+00    0.22361E+00    0
   17   10        24   31        1.02945         20.707         19.669            1.330            2.027         0.22361E+00    0.22361E+00    0
   17   10        31   38        0.18792         18.338         18.509            9.000            7.535         0.22361E+00    0.22361E+00    0
   17   10        38   45        0.09089         25.356         25.471            5.350            4.949         0.22361E+00    0.22361E+00    0
   17   10        45   52        0.19165         25.337         25.104            7.250            4.692         0.22361E+00    0.22361E+00    0
   17   10        52   59        0.42207         28.992         28.392            6.810            4.228         0.22361E+00    0.22361E+00    0
   17   10        59   66        0.56799         30.182         29.337            3.340            3.772         0.22361E+00    0.22361E+00    0
   17    9        33   41        0.01500         21.796         21.811            5.830            6.172         0.22361E+00    0.22361E+00    0
   17    9        41   49        0.14015         25.788         25.609            5.430            4.629         0.22361E+00    0.22361E+00    0
   17    9        49   57        0.51946         27.581         26.874            4.490            4.795         0.22361E+00    0.22361E+00    0
   17    9        57   65        0.61747         29.994         29.083            4.980            3.925         0.22361E+00    0.22361E+00    0
   17    8        35   44        0.01078         24.108         24.106            5.040            5.576         0.22361E+00    0.22361E+00    0
   17    8        44   53        0.25302         26.264         25.934            5.030            4.652         0.22361E+00    0.22361E+00    0
   17    8        53   62        0.51110         29.488         28.744            4.920            4.227         0.22361E+00    0.22361E+00    0
   17    7        27   37        1.45720         19.812         18.420            3.990            5.140         0.22361E+00    0.22361E+00    0
   17    7        37   47        0.17592         25.269         25.492            5.120            5.186         0.22361E+00    0.22361E+00    0
   17    7        47   57        0.39416         27.854         27.310            4.950            4.775         0.22361E+00    0.22361E+00    0
   17    7        57   67        0.58231         30.246         29.379            4.470            3.874         0.22361E+00    0.22361E+00    0
   17    6        28   39        1.00343         19.900         18.926            6.090            6.427         0.22361E+00    0.22361E+00    0
   17    6        39   50        0.01283         26.216         26.220            4.210            4.833         0.22361E+00    0.22361E+00    0
   17    6        50   61        0.54355         29.791         28.995            6.660            4.553         0.22361E+00    0.22361E+00    0
   17    6        61   72        0.34405         29.934         29.424            3.330            4.378         0.22361E+00    0.22361E+00    0
   18   17        19   20        3.24598         34.513         29.343            2.080            3.939         0.22361E+00    0.22361E+00    0
   18   17        20   21        0.62908         28.604         27.718            2.190            2.903         0.22361E+00    0.22361E+00    0
   18   17        21   22        0.19443         26.100         26.354            1.890            2.466         0.22361E+00    0.22361E+00    0
   18   17        22   23        0.11972         26.622         26.465            2.490            3.361         0.22361E+00    0.22361E+00    0
   18   17        23   24        0.62642         26.393         25.580            1.860            3.433         0.22361E+00    0.22361E+00    0
   18   17        24   25        0.55444         27.534         26.782            2.220            2.939         0.22361E+00    0.22361E+00    0
   18   17        25   26        0.21102         23.729         23.480            1.290            1.702         0.22361E+00    0.22361E+00    0
   18   17        26   27        0.08205         23.436         23.372            4.320            1.266         0.22361E+00    0.22361E+00    0
   18   16        20   22        0.28568         25.113         24.757            2.060            2.696         0.22361E+00    0.22361E+00    0
   18   16        22   24        0.38743         23.972         23.513            2.070            3.392         0.22361E+00    0.22361E+00    0
   18   16        24   26        0.35226         23.297         22.891            1.520            2.367         0.22361E+00    0.22361E+00    0
   18   16        26   28        0.91193         21.769         20.799           -0.060            0.624         0.22361E+00    0.22361E+00    0
   18   16        28   30        3.02997         22.342         19.203           -2.580            2.333         0.22361E+00    0.22361E+00    0
   18   16        32   34        0.80456         16.888         17.580           11.830            8.867         0.22361E+00    0.22361E+00    0
   18   16        34   36        0.37966         20.321         20.706           10.150            7.142         0.22361E+00    0.22361E+00    0
   18   15        21   24        0.21581         23.529         23.278            1.950            2.926         0.22361E+00    0.22361E+00    0
   18   15        24   27        0.29021         22.557         22.232            1.520            2.072         0.22361E+00    0.22361E+00    0
   18   15        27   30        2.62380         22.310         19.569           -2.640            1.381         0.22361E+00    0.22361E+00    0
   18   15        36   39        0.56304         23.877         24.559            7.210            6.781         0.22361E+00    0.22361E+00    0
   18   15        39   42        0.63167         25.874         26.702            3.000            5.515         0.22361E+00    0.22361E+00    0
   18   15        42   45        0.50038         25.654         26.301            7.830            5.332         0.22361E+00    0.22361E+00    0
   18   14        22   26        0.44683         23.512         22.993            1.890            2.988         0.22361E+00    0.22361E+00    0
   18   14        26   30        1.78467         21.951         20.078           -1.230            1.271         0.22361E+00    0.22361E+00    0
   18   14        34   38        0.33144         21.664         22.026            7.270            6.882         0.22361E+00    0.22361E+00    0
   18   14        38   42        0.62705         26.110         26.942            5.910            5.416         0.22361E+00    0.22361E+00    0
   18   14        42   46        0.47189         25.839         26.456            5.590            4.790         0.22361E+00    0.22361E+00    0
   18   14        46   50        0.41814         25.841         26.382            8.050            5.207         0.22361E+00    0.22361E+00    0
   18   14        50   54        0.19449         27.486         27.740            8.340            5.176         0.22361E+00    0.22361E+00    0
   18   13        23   28        0.61949         22.660         21.969            1.160            2.190         0.22361E+00    0.22361E+00    0
   18   13        33   38        0.27224         20.500         20.781            7.510            7.073         0.22361E+00    0.22361E+00    0
   18   13        38   43        0.44170         26.304         26.891            4.910            5.350         0.22361E+00    0.22361E+00    0
   18   13        43   48        0.40265         24.497         24.995            4.570            4.693         0.22361E+00    0.22361E+00    0
   18   13        48   53        0.09879         27.372         27.243            3.840            5.210         0.22361E+00    0.22361E+00    0
   18   13        53   58        0.08832         28.807         28.932            3.600            4.447         0.22361E+00    0.22361E+00    0
   18   12        24   30        1.02753         22.203         21.091            0.110            1.692         0.22361E+00    0.22361E+00    0
   18   12        36   42        0.28655         24.759         25.114            4.140            5.869         0.22361E+00    0.22361E+00    0
   18   12        42   48        0.18641         25.477         25.714            3.580            4.771         0.22361E+00    0.22361E+00    0
   18   11        25   32        1.05876         20.583         19.522            1.950            2.459         0.22361E+00    0.22361E+00    0
   18   11        32   39        0.18914         20.170         20.362            7.270            7.020         0.22361E+00    0.22361E+00    0
   18   11        39   46        0.18830         25.891         26.132            6.550            4.859         0.22361E+00    0.22361E+00    0
   18   11        46   53        0.26713         26.815         26.461            6.310            5.071         0.22361E+00    0.22361E+00    0
   18   11        53   60        0.21702         29.428         29.114            5.830            4.335         0.22361E+00    0.22361E+00    0
   18   11        60   67        0.54103         29.882         29.088            1.260            3.761         0.22361E+00    0.22361E+00    0
   18   10        34   42        0.12087         23.288         23.428            5.460            6.004         0.22361E+00    0.22361E+00    0
   18   10        42   50        0.04747         25.842         25.887            3.170            4.764         0.22361E+00    0.22361E+00    0
   18   10        50   58        0.32816         28.766         28.314            0.240            4.654         0.22361E+00    0.22361E+00    0
   18   10        58   66        0.37895         30.198         29.644           -0.170            3.906         0.22361E+00    0.22361E+00    0
   18    9        36   45        0.10091         25.347         25.474            5.010            5.574         0.22361E+00    0.22361E+00    0
   18    9        45   54        0.27192         26.853         26.490            4.590            4.790         0.22361E+00    0.22361E+00    0
   18    9        54   63        0.45530         30.896         30.201            4.600            4.153         0.22361E+00    0.22361E+00    0
   18    9        63   72        0.12353         29.385         29.204            4.560            4.726         0.22361E+00    0.22361E+00    0
   18    8        28   38        1.04629         19.824         18.814            6.030            6.408         0.22361E+00    0.22361E+00    0
   18    8        38   48        0.13412         26.128         26.303            4.410            4.961         0.22361E+00    0.22361E+00    0
   18    8        48   58        0.44440         28.724         28.094            3.690            4.770         0.22361E+00    0.22361E+00    0
   18    8        58   68        0.64584         30.469         29.500            3.850            4.146         0.22361E+00    0.22361E+00    0
   19   18        20   21        5.24626         38.271         29.441            2.000            4.124         0.22361E+00    0.22361E+00    0
   19   18        21   22        0.90704         27.891         26.654            1.970            2.558         0.22361E+00    0.22361E+00    0
   19   18        22   23        0.05570         25.575         25.506            2.100            2.859         0.22361E+00    0.22361E+00    0
   19   18        23   24        0.54255         24.732         24.071            1.590            2.925         0.22361E+00    0.22361E+00    0
   19   18        24   25        0.75305         25.365         24.428            1.360            2.649         0.22361E+00    0.22361E+00    0
   19   18        25   26        0.45194         21.733         21.247            1.090            1.482         0.22361E+00    0.22361E+00    0
   19   18        26   27        0.40716         21.388         20.958            1.500            0.868         0.22361E+00    0.22361E+00    0
   19   18        27   28        1.93472         22.442         20.373           -2.330           -1.086         0.22361E+00    0.22361E+00    0
   19   17        21   23        0.44953         26.942         26.344            1.970            2.676         0.22361E+00    0.22361E+00    0
   19   17        23   25        0.62064         25.634         24.851            1.600            2.977         0.22361E+00    0.22361E+00    0
   19   17        25   27        0.33088         22.386         22.019            1.620            1.355         0.22361E+00    0.22361E+00    0
   19   17        27   29        2.36696         23.623         20.988           -5.280           -1.514         0.22361E+00    0.22361E+00    0
   19   17        31   33        1.20193         16.219         17.221           15.500           10.377         0.22361E+00    0.22361E+00    0
   19   17        33   35        0.56419         19.339         19.891            9.960            7.988         0.22361E+00    0.22361E+00    0
   19   17        35   37        0.21842         22.943         23.195            7.440            6.646         0.22361E+00    0.22361E+00    0
   19   16        22   25        0.34236         24.743         24.324            1.910            3.042         0.22361E+00    0.22361E+00    0
   19   16        25   28        0.66234         21.664         20.958            0.680            0.914         0.22361E+00    0.22361E+00    0
   19   16        28   31        1.96277         20.522         18.603            3.500            3.980         0.22361E+00    0.22361E+00    0
   19   16        31   34        1.04984         16.121         16.988           13.250            9.744         0.22361E+00    0.22361E+00    0
   19   16        34   37        0.24955         21.045         21.308            8.400            6.926         0.22361E+00    0.22361E+00    0
   19   16        37   40        0.79669         24.544         25.542            6.880            6.338         0.22361E+00    0.22361E+00    0
   19   16        40   43        0.44704         26.682         27.285            6.440            5.513         0.22361E+00    0.22361E+00    0
   19   15        23   27        0.51346         23.433         22.840            1.620            2.542         0.22361E+00    0.22361E+00    0
   19   15        27   31        2.00244         21.191         19.172            1.050            2.408         0.22361E+00    0.22361E+00    0
   19   15        31   35        0.87311         16.764         17.510           12.150            9.186         0.22361E+00    0.22361E+00    0
   19   15        35   39        0.40937         22.788         23.259            6.240            6.677         0.22361E+00    0.22361E+00    0
