    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   26   24        35   37        0.14996         88.253         87.990            3.390            3.620         0.14142E+00    0.14142E+00    0
   26   24        37   39        0.19712         78.974         78.665            3.100            3.604         0.14142E+00    0.14142E+00    0
   26   24        39   41        0.04072         76.136         76.134            3.330            4.144         0.14142E+00    0.14142E+00    0
   26   24        41   43        0.47509         72.275         71.595            3.270            4.312         0.14142E+00    0.14142E+00    0
   26   24        43   45        0.23709         67.780         67.470            3.620            4.860         0.14142E+00    0.14142E+00    0
   26   24        45   47        1.06914         61.400         60.101            5.220            5.173         0.14142E+00    0.14142E+00    0
   26   24        47   49        0.41137         61.938         61.440            3.820            5.402         0.14142E+00    0.14142E+00    0
   26   25        27   28        1.45338         65.832         67.973            4.090            3.775         0.14142E+00    0.14841E+00    1
   26   25        28   29        1.67389         86.618         82.983            3.340            3.430         0.14142E+00    0.16003E+00    1
   26   25        29   30        0.49466         99.597         98.617            3.630            3.469         0.14142E+00    0.14142E+00    0
   26   25        30   31        0.75080         96.881         95.437            3.060            3.242         0.14142E+00    0.14142E+00    0
   26   25        31   32        0.36840         95.993         95.288            3.000            3.062         0.14142E+00    0.14142E+00    0
   26   25        32   33        0.10744         97.671         97.881            3.100            3.096         0.14142E+00    0.14142E+00    0
   26   25        33   34        0.70179         98.127         96.760            3.170            3.178         0.14142E+00    0.14142E+00    0
   26   25        34   35        0.05504         90.187         90.100            2.590            3.111         0.14142E+00    0.14142E+00    0
   27   20        56   63        1.34294         50.072         48.522            4.860            4.735         0.14142E+00    0.15305E+00    1
   27   20        63   70        0.27567         48.932         49.129           -0.630            3.147         0.14142E+00    0.14142E+00    0
   27   20        58   65        0.84876         51.694         50.836            8.250            5.502         0.14142E+00    0.14142E+00    0
   27   23        46   50        0.53587         61.807         61.149            5.790            5.258         0.14142E+00    0.14142E+00    0
   27   23        50   54        1.16431         55.911         54.624            5.420            5.562         0.14142E+00    0.14146E+00    1
   27   23        54   58        1.41971         54.153         52.277            7.300            5.146         0.14142E+00    0.15773E+00    1
   27   23        58   62        1.20131         52.448         51.182            8.960            4.089         0.14142E+00    0.14413E+00    1
   27   23        48   52        0.84182         59.097         58.110            5.280            5.506         0.14142E+00    0.14142E+00    0
   27   23        52   56        1.27194         57.269         55.671            4.410            5.414         0.14142E+00    0.14919E+00    1
   27   23        56   60        1.49750         53.604         51.596            4.910            4.651         0.14142E+00    0.15969E+00    1
   27   23        60   64        0.88113         50.713         49.827            7.100            6.575         0.14142E+00    0.14142E+00    0
   27   25        34   36        0.18231         91.169         90.839            2.850            3.220         0.14142E+00    0.14142E+00    0
   27   25        36   38        0.10189         88.184         88.006            3.120            3.376         0.14142E+00    0.14142E+00    0
   27   25        38   40        0.27300         83.987         84.447            3.380            3.618         0.14142E+00    0.14142E+00    0
   27   25        40   42        0.16395         79.154         79.414            4.210            4.004         0.14142E+00    0.14142E+00    0
   27   25        42   44        0.25335         69.944         70.296            3.780            4.361         0.14142E+00    0.14142E+00    0
   27   25        44   46        0.18132         64.845         64.613            5.430            4.902         0.14142E+00    0.14142E+00    0
   27   25        46   48        0.10555         63.599         63.470            4.440            5.032         0.14142E+00    0.14142E+00    0
   27   25        48   50        0.48546         64.886         64.259            5.520            5.379         0.14142E+00    0.14142E+00    0
   27   26        28   29        0.14276         72.867         73.075            3.560            3.570         0.14142E+00    0.14142E+00    0
   27   26        29   30        1.49987         96.509         93.122            3.600            3.559         0.14142E+00    0.15434E+00    1
   27   26        30   31        0.89974         94.144         92.465            3.410            3.272         0.14142E+00    0.14142E+00    0
   27   26        31   32        0.97466         96.242         94.385            3.040            3.037         0.14142E+00    0.14142E+00    0
   27   26        32   33        1.65881        102.478         98.386            3.440            3.021         0.14142E+00    0.15675E+00    1
   27   26        33   34        0.99139         95.909         97.830            3.180            3.056         0.14142E+00    0.14142E+00    0
   27   26        34   35        0.18729         92.033         91.691            2.520            2.947         0.14142E+00    0.14142E+00    0
   27   26        35   36        0.03195         91.276         91.224            3.740            3.454         0.14142E+00    0.14142E+00    0
   28   21        57   64        1.14549         52.539         51.347            6.840            5.520         0.14142E+00    0.14168E+00    1
   28   21        64   71        0.19766         46.567         46.534           -2.580            1.309         0.14142E+00    0.14142E+00    0
   28   21        59   66        0.65221         50.606         49.971            8.640            5.443         0.14142E+00    0.14142E+00    0
   28   24        47   51        0.53862         61.333         60.677            4.700            5.422         0.14142E+00    0.14142E+00    0
   28   24        51   55        1.23524         54.981         53.541            4.060            5.574         0.14142E+00    0.14668E+00    1
   28   24        55   59        1.44975         55.228         53.246            3.440            5.126         0.14142E+00    0.15883E+00    1
   28   24        49   53        1.00133         58.763         57.598            5.370            5.604         0.14142E+00    0.14142E+00    0
   28   24        53   57        1.40663         54.942         53.083            5.500            5.423         0.14142E+00    0.15643E+00    1
   28   24        61   65        0.54836         51.287         50.728            7.330            7.429         0.14142E+00    0.14142E+00    0
   28   26        35   37        0.18507         90.125         89.792            3.360            3.536         0.14142E+00    0.14142E+00    0
   28   26        37   39        0.15864         81.322         81.065            3.310            3.426         0.14142E+00    0.14142E+00    0
   28   26        39   41        0.26274         77.925         78.335            3.560            3.902         0.14142E+00    0.14142E+00    0
   28   26        41   43        0.08891         72.972         73.094            3.460            4.046         0.14142E+00    0.14142E+00    0
   28   26        43   45        0.26268         67.752         68.103            3.710            4.609         0.14142E+00    0.14142E+00    0
   28   26        45   47        0.54921         60.507         59.852            3.500            4.971         0.14142E+00    0.14142E+00    0
   28   26        47   49        0.13862         60.811         60.647            5.850            5.266         0.14142E+00    0.14142E+00    0
   28   26        49   51        0.58506         60.405         59.706            6.690            5.535         0.14142E+00    0.14142E+00    0
   28   27        29   30        0.70013         75.311         74.264            3.790            3.907         0.14142E+00    0.14142E+00    0
   28   27        30   31        1.29269         78.818         76.687            3.250            3.645         0.14142E+00    0.14561E+00    1
   28   27        31   32        0.66512         82.659         81.567            3.180            3.399         0.14142E+00    0.14142E+00    0
   28   27        32   33        0.36716         86.899         87.539            3.240            3.362         0.14142E+00    0.14142E+00    0
   28   27        33   34        1.18700         90.660         88.533            3.180            3.371         0.14142E+00    0.14142E+00    0
   28   27        34   35        0.13199         84.485         84.274            2.370            3.235         0.14142E+00    0.14142E+00    0
   28   27        35   36        0.63789         85.999         84.908            3.570            3.723         0.14142E+00    0.14142E+00    0
   28   27        36   37        0.11638         90.635         90.425            3.410            3.555         0.14142E+00    0.14142E+00    0
   29   22        58   65        1.11824         51.833         50.693            7.950            5.732         0.14142E+00    0.14142E+00    0
   29   22        65   72        0.24455         45.973         45.890           -3.880            0.659         0.14142E+00    0.14142E+00    0
   29   22        62   69        0.22799         48.548         48.343            6.230            4.564         0.14142E+00    0.14142E+00    0
   29   25        48   52        0.69607         59.219         58.404            6.660            5.448         0.14142E+00    0.14142E+00    0
   29   25        50   54        1.04790         55.625         54.471            5.100            5.587         0.14142E+00    0.14142E+00    0
   29   25        54   58        1.50432         53.758         51.693            4.410            5.310         0.14142E+00    0.16138E+00    1
   29   25        58   62        1.24407         51.916         50.518            3.030            4.342         0.14142E+00    0.14823E+00    1
   29   25        62   66        0.55081         51.017         50.458            6.680            7.241         0.14142E+00    0.14142E+00    0
   29   27        36   38        0.50566         86.519         85.649            2.980            3.343         0.14142E+00    0.14142E+00    0
   29   27        38   40        0.02561         83.155         83.155            2.980            3.492         0.14142E+00    0.14142E+00    0
   29   27        40   42        0.07309         77.811         77.923            3.620            3.828         0.14142E+00    0.14142E+00    0
   29   27        42   44        0.29503         68.040         68.438            3.380            4.161         0.14142E+00    0.14142E+00    0
   29   27        44   46        0.04927         62.254         62.314            4.880            4.723         0.14142E+00    0.14142E+00    0
   29   27        46   48        0.58926         61.105         60.399            2.880            4.907         0.14142E+00    0.14142E+00    0
   29   27        48   50        0.17662         60.699         60.539            7.650            5.326         0.14142E+00    0.14142E+00    0
   29   27        50   52        0.94371         53.197         52.204            6.440            5.601         0.14142E+00    0.14142E+00    0
   29   28        30   31        0.42171         66.159         66.719            3.510            3.619         0.14142E+00    0.14142E+00    0
   29   28        31   32        0.43319         76.725         76.063            3.190            3.313         0.14142E+00    0.14142E+00    0
   29   28        32   33        1.42663         87.505         84.754            3.500            3.222         0.14142E+00    0.14965E+00    1
   29   28        33   34        0.08584         87.563         87.713            3.300            3.180         0.14142E+00    0.14142E+00    0
   29   28        34   35        0.74199         87.033         85.753            2.310            2.998         0.14142E+00    0.14142E+00    0
   29   28        35   36        0.73171         88.518         87.232            3.780            3.452         0.14142E+00    0.14142E+00    0
   29   28        36   37        0.40740         94.548         93.781            3.150            3.253         0.14142E+00    0.14142E+00    0
   29   28        37   38        0.89000         80.752         79.327            2.900            3.164         0.14142E+00    0.14142E+00    0
   30   23        59   66        0.85845         50.881         50.028            8.490            5.658         0.14142E+00    0.14142E+00    0
   30   26        49   53        0.66885         59.280         58.492            5.130            5.448         0.14142E+00    0.14142E+00    0
   30   26        53   57        1.38977         54.797         53.001            5.370            5.439         0.14142E+00    0.15485E+00    1
   30   26        57   61        1.35141         53.492         51.823            5.870            4.540         0.14142E+00    0.15324E+00    1
   30   26        61   65        0.71213         50.835         50.117            7.000            7.636         0.14142E+00    0.14142E+00    0
   30   26        51   55        1.14391         55.066         53.821            5.620            5.511         0.14142E+00    0.14142E+00    0
   30   26        55   59        1.53939         55.120         52.943            5.670            5.212         0.14142E+00    0.16180E+00    1
   30   26        59   63        1.26059         49.610         48.260            5.550            5.206         0.14142E+00    0.14797E+00    1
   30   26        63   67        0.34081         51.438         51.233           10.960            5.470         0.14142E+00    0.14142E+00    0
   30   28        37   39        0.46690         89.482         88.651            2.920            3.184         0.14142E+00    0.14142E+00    0
   30   28        39   41        0.21093         86.479         86.843            3.170            3.554         0.14142E+00    0.14142E+00    0
   30   28        41   43        0.54305         79.779         80.649            3.040            3.628         0.14142E+00    0.14142E+00    0
   30   28        43   45        0.82048         73.242         74.453            3.750            4.166         0.14142E+00    0.14142E+00    0
   30   28        45   47        0.20222         64.363         64.624            4.350            4.549         0.14142E+00    0.14142E+00    0
   30   28        47   49        0.54204         63.852         64.548            4.630            4.895         0.14142E+00    0.14142E+00    0
   30   28        49   51        0.24977         63.164         62.855            6.150            5.242         0.14142E+00    0.14142E+00    0
   30   28        51   53        0.65918         56.499         55.764            3.780            5.472         0.14142E+00    0.14142E+00    0
   30   29        31   32        0.23118         74.044         73.703            3.190            3.560         0.14142E+00    0.14142E+00    0
   30   29        32   33        0.09312         85.569         85.410            3.540            3.442         0.14142E+00    0.14142E+00    0
   30   29        33   34        0.43245         91.461         90.673            3.340            3.354         0.14142E+00    0.14142E+00    0
   30   29        34   35        0.46501         92.022         91.172            2.460            3.125         0.14142E+00    0.14142E+00    0
   30   29        35   36        0.58719         96.641         95.513            3.690            3.544         0.14142E+00    0.14142E+00    0
   30   29        36   37        0.26326        104.670        104.121            3.130            3.310         0.14142E+00    0.14142E+00    0
   30   29        37   38        0.73970         90.395         89.068            2.970            3.184         0.14142E+00    0.14142E+00    0
   30   29        38   39        0.10194         98.984         99.184            2.920            3.189         0.14142E+00    0.14142E+00    0
   31   24        60   67        0.72743         49.208         48.500            6.540            5.442         0.14142E+00    0.14142E+00    0
   31   27        50   54        0.63958         56.762         56.041            5.580            5.379         0.14142E+00    0.14142E+00    0
   31   27        54   58        1.44809         54.117         52.192            5.820            5.288         0.14142E+00    0.15817E+00    1
   31   27        58   62        1.27166         52.060         50.601            2.350            4.448         0.14142E+00    0.14969E+00    1
   31   27        62   66        1.02383         51.294         50.283           12.080            7.446         0.14142E+00    0.14142E+00    0
   31   27        52   56        1.04971         57.380         56.188            5.280            5.405         0.14142E+00    0.14142E+00    0
   31   27        56   60        1.45370         52.985         51.080            3.880            4.928         0.14142E+00    0.15872E+00    1
   31   27        60   64        0.96109         49.915         48.965            7.390            6.974         0.14142E+00    0.14142E+00    0
   31   29        38   40        0.01811         97.101         97.072            2.960            3.153         0.14142E+00    0.14142E+00    0
   31   29        40   42        0.40631         91.215         91.959            3.060            3.373         0.14142E+00    0.14142E+00    0
   31   29        42   44        0.95469         79.022         80.545            3.210            3.617         0.14142E+00    0.14142E+00    0
   31   29        44   46        0.90866         71.278         72.585            3.710            4.141         0.14142E+00    0.14142E+00    0
   31   29        46   48        0.50117         68.751         69.442            3.840            4.333         0.14142E+00    0.14142E+00    0
   31   29        48   50        0.66579         67.716         68.624            5.080            4.802         0.14142E+00    0.14142E+00    0
   31   29        50   52        0.12914         58.404         58.267            6.250            5.154         0.14142E+00    0.14142E+00    0
   31   29        52   54        0.41094         59.454         58.975            3.840            5.288         0.14142E+00    0.14142E+00    0
   31   30        32   33        0.35271         74.718         75.246            3.810            3.486         0.14142E+00    0.14142E+00    0
   31   30        33   34        0.17663         81.160         81.448            3.450            3.354         0.14142E+00    0.14142E+00    0
   31   30        34   35        0.53933         85.972         85.050            2.610            3.065         0.14142E+00    0.14142E+00    0
   31   30        35   36        0.63049         93.254         92.086            3.900            3.441         0.14142E+00    0.14142E+00    0
   31   30        36   37        0.44946        103.310        102.386            3.210            3.167         0.14142E+00    0.14142E+00    0
   31   30        37   38        1.01543         90.828         89.002            3.040            2.995         0.14142E+00    0.14142E+00    0
   31   30        38   39        0.21838        100.715        100.276            2.960            2.955         0.14142E+00    0.14142E+00    0
   31   30        39   40        0.08153         93.713         93.866            3.250            3.190         0.14142E+00    0.14142E+00    0
   32   25        61   68        0.49130         49.150         48.690            8.120            5.319         0.14142E+00    0.14142E+00    0
   32   25        65   72        0.25667         46.367         46.579            3.290            0.918         0.14142E+00    0.14142E+00    0
   32   28        51   55        0.76019         56.892         56.034            4.980            5.124         0.14142E+00    0.14142E+00    0
   32   28        55   59        1.47765         56.167         54.107            4.020            5.011         0.14142E+00    0.15903E+00    1
   32   28        59   63        1.32802         50.419         48.901            5.310            5.111         0.14142E+00    0.15172E+00    1
   32   28        63   67        0.32902         52.034         51.693            5.470            5.500         0.14142E+00    0.14142E+00    0
   32   28        53   57        1.30422         56.192         54.575            5.220            5.147         0.14142E+00    0.14961E+00    1
   32   28        57   61        1.44952         54.617         52.692            3.750            4.412         0.14142E+00    0.15736E+00    1
   32   28        61   65        1.08510         51.693         50.586            9.070            7.600         0.14142E+00    0.14142E+00    0
   32   30        39   41        0.06372         95.900         95.778            3.130            3.103         0.14142E+00    0.14142E+00    0
   32   30        41   43        0.64856         88.859         90.019            2.920            3.044         0.14142E+00    0.14142E+00    0
   32   30        43   45        1.24677         80.824         82.934            3.390            3.490         0.14142E+00    0.14379E+00    1
   32   30        45   47        0.86500         69.896         71.115            3.630            3.828         0.14142E+00    0.14142E+00    0
   32   30        47   49        1.23419         68.377         70.118            4.190            4.174         0.14142E+00    0.14272E+00    1
   32   30        49   51        0.53272         66.423         67.134            4.200            4.567         0.14142E+00    0.14142E+00    0
   32   30        51   53        0.15049         58.792         58.632            3.600            4.878         0.14142E+00    0.14142E+00    0
   32   30        53   55        0.94034         56.220         55.174            5.880            4.908         0.14142E+00    0.14142E+00    0
   32   31        33   34        0.86575         70.679         71.914            3.130            3.401         0.14142E+00    0.14142E+00    0
   32   31        34   35        0.31595         78.782         78.286            2.830            3.066         0.14142E+00    0.14142E+00    0
   32   31        35   36        0.61235         89.431         88.344            4.110            3.404         0.14142E+00    0.14142E+00    0
   32   31        36   37        0.61142        102.224        100.982            3.290            3.092         0.14142E+00    0.14142E+00    0
   32   31        37   38        1.20247         92.213         89.943            3.190            2.876         0.14142E+00    0.14399E+00    1
   32   31        38   39        0.51791        104.342        103.267            3.000            2.790         0.14142E+00    0.14142E+00    0
   32   31        39   40        0.31303         98.313         97.699            2.910            2.981         0.14142E+00    0.14142E+00    0
   32   31        40   41        0.03174         97.220         97.269            3.440            3.056         0.14142E+00    0.14142E+00    0
   33   26        62   69        0.61665         49.886         49.275            4.110            4.893         0.14142E+00    0.14142E+00    0
   33   29        52   56        0.75911         60.890         59.973            4.890            4.936         0.14142E+00    0.14142E+00    0
   33   29        56   60        1.54314         55.661         53.457            4.050            4.637         0.14142E+00    0.16180E+00    1
   33   29        60   64        1.13681         51.929         50.758            9.880            6.768         0.14142E+00    0.14238E+00    1
   33   29        64   68        0.15603         46.794         46.773            5.310            2.223         0.14142E+00    0.14142E+00    0
   33   29        54   58        1.38875         56.965         55.104            4.000            4.909         0.14142E+00    0.15468E+00    1
   33   29        62   66        1.03448         53.110         52.023            7.350            7.327         0.14142E+00    0.14142E+00    0
   33   31        40   42        0.08408        101.314        101.144            3.000            2.950         0.14142E+00    0.14142E+00    0
   33   31        42   44        0.59847         88.661         89.728            2.860            3.047         0.14142E+00    0.14142E+00    0
   33   31        44   46        0.92591         79.413         80.897            3.270            3.466         0.14142E+00    0.14142E+00    0
   33   31        46   48        0.31215         76.150         76.626            3.270            3.599         0.14142E+00    0.14142E+00    0
   33   31        48   50        1.05123         73.112         74.665            3.660            4.063         0.14142E+00    0.14142E+00    0
   33   31        50   52        0.04386         62.360         62.323            3.810            4.454         0.14142E+00    0.14142E+00    0
   33   31        52   54        0.14829         62.234         62.050            4.560            4.662         0.14142E+00    0.14142E+00    0
   33   31        54   56        1.12150         61.235         59.877            2.520            4.722         0.14142E+00    0.14173E+00    1
   33   32        34   35        0.64687         68.270         69.159            3.380            3.243         0.14142E+00    0.14142E+00    0
   33   32        35   36        0.60954         82.881         81.879            4.280            3.570         0.14142E+00    0.14142E+00    0
   33   32        36   37        0.42365         97.776         96.951            3.340            3.231         0.14142E+00    0.14142E+00    0
   33   32        37   38        0.99831         91.223         89.421            3.310            2.973         0.14142E+00    0.14142E+00    0
   33   32        38   39        0.47299        106.769        105.764            3.040            2.845         0.14142E+00    0.14142E+00    0
   33   32        39   40        0.49572        102.877        101.863            3.100            2.994         0.14142E+00    0.14142E+00    0
   33   32        40   41        0.09448        102.795        102.989            3.220            3.033         0.14142E+00    0.14142E+00    0
   33   32        41   42        0.80892        106.366        104.659            2.910            2.783         0.14142E+00    0.14142E+00    0
   34   27        65   72        0.07332         47.043         47.104            0.240            0.953         0.14142E+00    0.14142E+00    0
   34   30        53   57        1.19170         60.053         58.605            3.510            4.717         0.14142E+00    0.14319E+00    1
   34   30        57   61        1.46812         57.523         55.430            3.420            4.154         0.14142E+00    0.15889E+00    1
   34   30        55   59        1.39802         59.397         57.415            3.540            4.674         0.14142E+00    0.15582E+00    1
   34   30        59   63        1.45259         53.018         51.118            3.680            4.888         0.14142E+00    0.15852E+00    1
   34   30        63   67        0.93259         54.561         53.557            7.080            5.424         0.14142E+00    0.14142E+00    0
   34   32        41   43        0.23050        104.880        104.397            2.780            2.836         0.14142E+00    0.14142E+00    0
   34   32        43   45        0.64022         96.390         97.632            3.040            3.143         0.14142E+00    0.14142E+00    0
   34   32        45   47        0.61336         82.703         83.724            3.170            3.375         0.14142E+00    0.14142E+00    0
   34   32        47   49        1.19637         79.935         81.907            3.630            3.654         0.14142E+00    0.14270E+00    1
   34   32        49   51        0.89458         75.956         77.326            3.510            4.037         0.14142E+00    0.14142E+00    0
   34   32        51   53        0.13777         66.132         66.314            4.090            4.385         0.14142E+00    0.14142E+00    0
   34   32        53   55        1.01901         62.563         61.302            3.650            4.485         0.14142E+00    0.14142E+00    0
   34   32        55   57        1.29588         62.702         60.867            2.210            4.662         0.14142E+00    0.15165E+00    1
   34   33        35   36        0.95450         83.393         81.818            4.590            3.779         0.14142E+00    0.14142E+00    0
   34   33        36   37        0.42187         97.652         96.832            3.680            3.456         0.14142E+00    0.14142E+00    0
   34   33        37   38        1.31803         93.973         91.180            3.420            3.157         0.14142E+00    0.15132E+00    1
   34   33        38   39        1.16481        113.666        111.022            3.250            2.985         0.14142E+00    0.14215E+00    1
   34   33        39   40        1.20795        111.619        108.902            3.300            3.088         0.14142E+00    0.14284E+00    1
   34   33        40   41        1.28387        115.012        112.031            3.330            3.090         0.14142E+00    0.14301E+00    1
   34   33        41   42        0.01071        114.631        114.654            2.850            2.795         0.14142E+00    0.14142E+00    0
   34   33        42   43        0.26300        101.276        100.745            2.980            2.890         0.14142E+00    0.14142E+00    0
   35   28        64   71        0.39476         48.323         47.946            2.540            1.715         0.14142E+00    0.14142E+00    0
   35   31        54   58        1.27822         60.031         58.364            5.130            4.497         0.14142E+00    0.14845E+00    1
   35   31        58   62        1.38292         56.676         54.819            2.340            3.952         0.14142E+00    0.15532E+00    1
   35   31        66   70        0.10936         47.908         47.803            0.270            0.361         0.14142E+00    0.14142E+00    0
   35   31        60   64        1.53248         54.327         52.222            5.240            6.532         0.14142E+00    0.16060E+00    1
   35   31        64   68        0.89096         48.616         47.795            7.320            2.122         0.14142E+00    0.14142E+00    0
   35   33        42   44        0.07857        101.350        101.191            2.960            2.894         0.14142E+00    0.14142E+00    0
   35   33        44   46        0.63462         91.886         93.059            3.010            3.175         0.14142E+00    0.14142E+00    0
   35   33        46   48        1.15773         86.126         88.144            2.900            3.199         0.14142E+00    0.14142E+00    0
   35   33        48   50        1.36112         82.661         85.231            2.940            3.605         0.14142E+00    0.15000E+00    1
   35   33        50   52        0.90074         68.941         70.191            2.750            3.984         0.14142E+00    0.14142E+00    0
   35   33        52   54        0.43941         68.011         68.594            2.170            4.227         0.14142E+00    0.14142E+00    0
   35   33        54   56        0.79386         65.947         64.917            2.230            4.353         0.14142E+00    0.14142E+00    0
   35   34        36   37        1.25939         84.536         82.420            3.760            3.593         0.14142E+00    0.14187E+00    1
   35   34        37   38        0.65640         80.829         79.775            3.500            3.270         0.14142E+00    0.14142E+00    0
   35   34        38   39        0.44294        101.608        100.712            3.330            3.056         0.14142E+00    0.14142E+00    0
   35   34        39   40        0.70412        103.165        101.723            3.330            3.113         0.14142E+00    0.14142E+00    0
   35   34        40   41        0.74908        108.086        106.479            3.440            3.079         0.14142E+00    0.14142E+00    0
   35   34        41   42        0.35481        111.209        110.422            2.780            2.739         0.14142E+00    0.14142E+00    0
   35   34        42   43        0.45153         99.240         98.349            3.130            2.798         0.14142E+00    0.14142E+00    0
   35   34        43   44        0.19439        102.806        103.205            3.210            2.917         0.14142E+00    0.14142E+00    0
   36   29        65   72        0.34757         48.320         47.986            1.240            0.929         0.14142E+00    0.14142E+00    0
   36   32        55   59        1.32407         62.073         60.212            4.330            4.450         0.14142E+00    0.15164E+00    1
   36   32        59   63        1.46167         54.632         52.628            4.570            4.771         0.14142E+00    0.15991E+00    1
   36   32        63   67        1.22069         56.015         54.571            5.730            5.470         0.14142E+00    0.14629E+00    1
   36   32        67   71        0.40722         49.790         49.392           -0.630            0.758         0.14142E+00    0.14142E+00    0
   36   32        57   61        1.47288         59.702         57.523            4.320            4.007         0.14142E+00    0.15888E+00    1
   36   32        61   65        1.38029         55.449         53.639            8.370            7.398         0.14142E+00    0.15513E+00    1
   36   32        65   69        0.81523         48.557         47.772            0.920            0.517         0.14142E+00    0.14142E+00    0
   36   34        43   45        0.15348        103.319        103.003            3.060            3.156         0.14142E+00    0.14142E+00    0
   36   34        45   47        0.24174         89.754         90.189            2.980            3.255         0.14142E+00    0.14142E+00    0
   36   34        47   49        1.19612         86.419         88.558            3.180            3.427         0.14142E+00    0.14297E+00    1
   36   34        49   51        1.16342         81.271         83.184            3.560            3.751         0.14142E+00    0.14142E+00    0
   36   34        51   53        0.68913         69.193         70.152            3.660            4.088         0.14142E+00    0.14142E+00    0
   36   34        53   55        0.38664         64.217         63.723            3.780            4.222         0.14142E+00    0.14142E+00    0
   36   34        55   57        1.06754         63.668         62.324            3.940            4.457         0.14142E+00    0.14142E+00    0
   36   34        57   59        1.33323         60.477         58.642            4.710            4.273         0.14142E+00    0.15203E+00    1
   36   35        37   38        0.20210         69.580         69.301            3.180            3.686         0.14142E+00    0.14142E+00    0
   36   35        38   39        0.74024         93.505         92.131            3.450            3.507         0.14142E+00    0.14142E+00    0
   36   35        39   40        1.14352         97.627         95.419            3.500            3.552         0.14142E+00    0.14142E+00    0
   36   35        40   41        1.27450        106.724        103.810            3.570            3.503         0.14142E+00    0.14739E+00    1
   36   35        41   42        0.70278        111.374        109.819            2.880            3.132         0.14142E+00    0.14142E+00    0
   36   35        42   43        1.24084        102.378         99.787            2.900            3.162         0.14142E+00    0.14373E+00    1
   36   35        43   44        0.64830        107.728        106.340            3.130            3.252         0.14142E+00    0.14142E+00    0
   36   35        44   45        0.24589        102.301        101.799            3.180            3.338         0.14142E+00    0.14142E+00    0
   37   33        56   60        1.36511         61.868         59.914            5.910            4.187         0.14142E+00    0.15345E+00    1
   37   33        60   64        1.56453         57.179         54.849            4.720            6.487         0.14142E+00    0.16313E+00    1
   37   33        64   68        1.18052         50.910         49.667            3.790            2.231         0.14142E+00    0.14485E+00    1
   37   33        68   72        0.64199         51.911         51.267            4.090            1.123         0.14142E+00    0.14142E+00    0
   37   33        58   62        1.34888         60.181         58.291            2.660            3.883         0.14142E+00    0.15388E+00    1
   37   33        62   66        1.49794         57.882         55.715            8.800            7.276         0.14142E+00    0.15967E+00    1
   37   35        44   46        0.25358        105.069        104.537            3.090            3.258         0.14142E+00    0.14142E+00    0
   37   35        46   48        0.64339         99.765        101.056            2.910            3.159         0.14142E+00    0.14142E+00    0
   37   35        48   50        1.28069         95.425         98.039            3.060            3.478         0.14142E+00    0.14528E+00    1
   37   35        50   52        1.18817         78.144         80.022            2.940            3.807         0.14142E+00    0.14142E+00    0
   37   35        52   54        0.87436         75.864         77.202            3.660            4.046         0.14142E+00    0.14142E+00    0
   37   35        54   56        0.17263         71.828         71.603            2.760            4.207         0.14142E+00    0.14142E+00    0
   37   35        56   58        1.38517         60.809         58.852            4.000            4.287         0.14142E+00    0.15367E+00    1
   37   36        38   39        1.49148         98.521         95.073            3.360            3.520         0.14142E+00    0.15455E+00    1
   37   36        39   40        0.70031         99.827         98.439            3.570            3.531         0.14142E+00    0.14142E+00    0
   37   36        40   41        0.80539        111.493        109.711            3.680            3.453         0.14142E+00    0.14142E+00    0
   37   36        41   42        0.27301        118.733        118.087            2.980            3.037         0.14142E+00    0.14142E+00    0
   37   36        42   43        1.09502        112.177        109.747            2.980            3.031         0.14142E+00    0.14142E+00    0
   37   36        43   44        0.55740        120.433        119.098            3.180            3.086         0.14142E+00    0.14142E+00    0
   37   36        44   45        0.29041        116.103        115.431            3.060            3.134         0.14142E+00    0.14142E+00    0
   37   36        45   46        0.13881        104.461        104.172            2.970            3.216         0.14142E+00    0.14142E+00    0
   38   34        57   61        1.37779         61.613         59.619            3.810            3.797         0.14142E+00    0.15451E+00    1
   38   34        61   65        1.53045         56.605         54.357            7.680            7.299         0.14142E+00    0.16273E+00    1
   38   34        65   69        1.38838         49.462         47.845           -0.240            0.510         0.14142E+00    0.15475E+00    1
   38   34        59   63        1.49378         56.099         53.955            4.600            4.590         0.14142E+00    0.16153E+00    1
   38   34        63   67        1.43458         57.055         55.058            7.170            5.484         0.14142E+00    0.15769E+00    1
   38   36        45   47        0.52717         98.364         97.332            3.010            3.085         0.14142E+00    0.14142E+00    0
   38   36        47   49        0.60186         97.090         98.266            2.980            3.134         0.14142E+00    0.14142E+00    0
   38   36        49   51        0.93930         91.150         92.877            2.920            3.372         0.14142E+00    0.14142E+00    0
   38   36        51   53        0.92656         76.475         77.905            3.450            3.663         0.14142E+00    0.14142E+00    0
   38   36        53   55        0.03298         69.778         69.823            3.660            3.794         0.14142E+00    0.14142E+00    0
   38   36        55   57        0.67692         68.240         67.323            4.400            4.062         0.14142E+00    0.14142E+00    0
   38   36        57   59        1.19876         64.024         62.412            4.170            3.946         0.14142E+00    0.14586E+00    1
   38   36        59   61        1.39431         61.387         59.316            4.410            3.280         0.14142E+00    0.15695E+00    1
   38   37        39   40        0.36130         74.384         73.848            3.540            3.659         0.14142E+00    0.14142E+00    0
