    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   26   25        33   34        1.23719         83.216         81.182            3.070            3.368         0.14142E+00    0.14142E+00    0
   26   25        34   35        1.04215         93.854         91.919            3.940            3.426         0.14142E+00    0.14142E+00    0
   27   20        56   63        0.41895         65.857         66.406            6.240            5.105         0.14142E+00    0.14142E+00    0
   27   20        58   65        0.24511         66.459         66.786            4.670            4.650         0.14142E+00    0.14142E+00    0
   27   20        60   67        0.07506         63.808         63.714            3.870            4.140         0.14142E+00    0.14142E+00    0
   27   23        50   54        0.89107         70.900         69.665            1.300            4.327         0.14142E+00    0.14142E+00    0
   27   23        58   62        0.20495         67.548         67.821            5.710            4.920         0.14142E+00    0.14142E+00    0
   27   23        56   60        0.46651         64.539         65.144            5.450            5.249         0.14142E+00    0.14142E+00    0
   27   25        34   36        0.42698         84.194         83.478            3.150            3.232         0.14142E+00    0.14142E+00    0
   27   25        36   38        0.45577         82.550         81.801            3.290            3.656         0.14142E+00    0.14142E+00    0
   27   25        38   40        0.53333         80.112         79.263            2.310            2.806         0.14142E+00    0.14142E+00    0
   27   25        40   42        0.36006         76.080         76.629            3.090            3.298         0.14142E+00    0.14142E+00    0
   27   25        46   48        1.77102        107.271        102.215            3.410            3.393         0.14142E+00    0.16511E+00    1
   27   26        28   29        1.36830        128.767        125.291            4.210            3.858         0.14142E+00    0.14142E+00    0
   27   26        29   30        1.25189         91.301         89.044            2.620            3.132         0.14142E+00    0.14142E+00    0
   27   26        30   31        0.28388         85.819         86.306            4.120            3.533         0.14142E+00    0.14142E+00    0
   27   26        31   32        0.67068         79.554         80.628            2.960            3.033         0.14142E+00    0.14142E+00    0
   27   26        33   34        0.28592         77.671         78.116            3.500            3.285         0.14142E+00    0.14142E+00    0
   27   26        34   35        0.33405         87.420         88.004            2.710            3.323         0.14142E+00    0.14142E+00    0
   27   26        35   36        0.19671         73.978         73.702            4.190            2.962         0.14142E+00    0.14142E+00    0
   28   21        57   64        0.05191         64.508         64.473            3.920            4.809         0.14142E+00    0.14142E+00    0
   28   21        64   71        0.40905         55.723         55.269            2.560            2.498         0.14142E+00    0.14142E+00    0
   28   21        59   66        0.24639         63.506         63.203            3.170            4.367         0.14142E+00    0.14142E+00    0
   28   21        61   68        0.52211         59.355         58.747            2.010            3.761         0.14142E+00    0.14142E+00    0
   28   24        47   51        1.43202         82.914         80.233            4.060            3.809         0.14142E+00    0.15150E+00    1
   28   24        51   55        0.67496         66.650         65.757            4.020            4.426         0.14142E+00    0.14142E+00    0
   28   24        55   59        0.10028         61.444         61.567            5.100            5.167         0.14142E+00    0.14142E+00    0
   28   24        59   63        0.27778         64.342         63.986            4.570            4.685         0.14142E+00    0.14142E+00    0
   28   24        49   53        0.99251         71.090         69.693            4.430            4.127         0.14142E+00    0.14142E+00    0
   28   24        53   57        0.37892         65.752         65.256            4.740            4.885         0.14142E+00    0.14142E+00    0
   28   24        57   61        0.08644         63.333         63.440            5.460            5.058         0.14142E+00    0.14142E+00    0
   28   24        61   65        0.19524         64.172         63.961            6.170            4.088         0.14142E+00    0.14142E+00    0
   28   26        35   37        0.75297         67.183         66.179            2.760            3.032         0.14142E+00    0.14142E+00    0
   28   26        37   39        0.55520         70.113         69.339            3.290            3.294         0.14142E+00    0.14142E+00    0
   28   26        39   41        0.18305         63.093         62.863            2.110            2.392         0.14142E+00    0.14142E+00    0
   28   26        41   43        0.32754         68.268         67.822            3.060            3.153         0.14142E+00    0.14142E+00    0
   28   26        43   45        1.44050         88.165         85.329            2.430            2.667         0.14142E+00    0.15065E+00    1
   28   26        45   47        1.82230        102.147         96.857            3.660            3.149         0.14142E+00    0.17084E+00    1
   28   26        47   49        1.47242         83.559         80.664            3.970            3.446         0.14142E+00    0.15477E+00    1
   28   26        49   51        0.82859         72.896         71.698            4.110            3.883         0.14142E+00    0.14142E+00    0
   28   27        29   30        0.43036         65.898         66.464            2.230            3.110         0.14142E+00    0.14142E+00    0
   28   27        30   31        1.22181         69.758         68.074            4.040            3.487         0.14142E+00    0.14142E+00    0
   28   27        31   32        0.92222         63.582         62.420            2.690            2.903         0.14142E+00    0.14142E+00    0
   28   27        33   34        0.41724         59.708         59.212            3.240            3.097         0.14142E+00    0.14142E+00    0
   28   27        34   35        0.29632         67.171         66.775            3.420            3.094         0.14142E+00    0.14142E+00    0
   28   27        35   36        1.45285         58.056         56.332            3.090            2.707         0.14142E+00    0.14404E+00    1
   28   27        36   37        0.86355         64.229         63.129            2.860            3.168         0.14142E+00    0.14142E+00    0
   29   22        58   65        0.12290         65.657         65.499            5.050            4.587         0.14142E+00    0.14142E+00    0
   29   22        65   72        1.03725         57.065         55.894            1.920            2.199         0.14142E+00    0.14142E+00    0
   29   22        60   67        0.34313         63.013         62.582            3.900            4.089         0.14142E+00    0.14142E+00    0
   29   25        48   52        1.27772         79.767         77.711            2.940            3.967         0.14142E+00    0.14299E+00    1
   29   25        60   64        0.57374         69.987         69.189            3.990            4.363         0.14142E+00    0.14142E+00    0
   29   25        50   54        0.85835         70.726         69.524            3.150            4.136         0.14142E+00    0.14142E+00    0
   29   25        58   62        0.22701         67.856         67.549            4.860            4.834         0.14142E+00    0.14142E+00    0
   29   27        36   38        0.66073         73.756         72.788            3.180            3.528         0.14142E+00    0.14142E+00    0
   29   27        38   40        0.95404         72.582         71.211            2.550            2.640         0.14142E+00    0.14142E+00    0
   29   27        40   42        0.02539         69.263         69.271            3.560            3.064         0.14142E+00    0.14142E+00    0
   29   27        42   44        0.82785         76.439         75.184            2.400            2.686         0.14142E+00    0.14142E+00    0
   29   27        44   46        1.89146        107.719        101.677            3.250            2.869         0.14142E+00    0.17470E+00    1
   29   27        46   48        1.75261         96.609         92.016            2.110            3.086         0.14142E+00    0.16673E+00    1
   29   27        48   50        1.41034         80.400         77.826            3.440            3.817         0.14142E+00    0.15191E+00    1
   29   27        50   52        0.60206         69.401         68.570            3.920            3.868         0.14142E+00    0.14142E+00    0
   29   28        30   31        1.43853         99.637         96.635            4.260            3.926         0.14142E+00    0.14584E+00    1
   29   28        31   32        1.40544         91.208         88.651            3.000            3.336         0.14142E+00    0.14224E+00    1
   29   28        33   34        0.13044         78.748         78.954            3.630            3.532         0.14142E+00    0.14142E+00    0
   29   28        34   35        0.40125         87.289         87.993            3.680            3.488         0.14142E+00    0.14142E+00    0
   29   28        35   36        0.38130         74.927         74.359            2.820            3.076         0.14142E+00    0.14142E+00    0
   29   28        36   37        0.28133         84.043         83.572            3.360            3.516         0.14142E+00    0.14142E+00    0
   29   28        37   38        0.52421         81.050         80.208            4.790            3.883         0.14142E+00    0.14142E+00    0
   30   23        59   66        0.14226         63.540         63.363            4.790            4.257         0.14142E+00    0.14142E+00    0
   30   23        61   68        0.41387         59.430         58.940            3.450            3.659         0.14142E+00    0.14142E+00    0
   30   23        63   70        0.34081         57.004         56.617            2.670            2.826         0.14142E+00    0.14142E+00    0
   30   26        49   53        0.79653         71.620         70.488            3.850            3.890         0.14142E+00    0.14142E+00    0
   30   26        53   57        0.14133         65.514         65.331            5.000            4.696         0.14142E+00    0.14142E+00    0
   30   26        57   61        0.35159         62.892         63.320            3.090            4.926         0.14142E+00    0.14142E+00    0
   30   26        61   65        0.10876         63.913         63.784            3.180            3.989         0.14142E+00    0.14142E+00    0
   30   26        51   55        0.49600         66.682         66.023            4.290            4.211         0.14142E+00    0.14142E+00    0
   30   26        55   59        0.34190         61.070         61.489            5.240            5.008         0.14142E+00    0.14142E+00    0
   30   26        59   63        0.15501         64.029         63.832            4.920            4.573         0.14142E+00    0.14142E+00    0
   30   26        63   67        0.10552         56.730         56.847            2.880            3.334         0.14142E+00    0.14142E+00    0
   30   28        37   39        0.40028         77.426         76.808            3.250            3.384         0.14142E+00    0.14142E+00    0
   30   28        39   41        0.31959         71.119         70.666            2.230            2.401         0.14142E+00    0.14142E+00    0
   30   28        41   43        0.58163         77.574         76.677            3.250            3.109         0.14142E+00    0.14142E+00    0
   30   28        43   45        1.57398        100.153         96.427            2.430            2.565         0.14142E+00    0.15521E+00    1
   30   28        45   47        1.84029        116.236        110.096            3.510            3.027         0.14142E+00    0.17175E+00    1
   30   28        47   49        1.47187         93.856         90.586            2.830            3.312         0.14142E+00    0.15524E+00    1
   30   29        32   33        1.04771         95.726         93.756            6.620            4.145         0.14142E+00    0.14142E+00    0
   30   29        33   34        0.38396         74.477         73.908            3.710            3.504         0.14142E+00    0.14142E+00    0
   30   29        34   35        0.58980         78.644         79.577            3.840            3.389         0.14142E+00    0.14142E+00    0
   30   29        35   36        0.17312         66.312         66.542            3.060            2.930         0.14142E+00    0.14142E+00    0
   30   29        36   37        0.09503         74.270         74.411            3.440            3.329         0.14142E+00    0.14142E+00    0
   30   29        37   38        0.30681         71.671         71.236            4.440            3.679         0.14142E+00    0.14142E+00    0
   30   29        38   39        0.22244         76.227         75.889            2.640            2.786         0.14142E+00    0.14142E+00    0
   31   24        60   67        0.42223         62.268         61.745            4.230            4.042         0.14142E+00    0.14142E+00    0
   31   24        62   69        0.20595         57.487         57.254            2.550            3.264         0.14142E+00    0.14142E+00    0
   31   24        64   71        0.68896         56.109         55.343            1.410            2.444         0.14142E+00    0.14142E+00    0
   31   27        50   54        0.91039         66.989         65.783            2.900            3.957         0.14142E+00    0.14142E+00    0
   31   27        54   58        0.10833         61.608         61.700            6.500            4.927         0.14142E+00    0.14142E+00    0
   31   27        52   56        0.77634         63.151         62.179            3.790            4.419         0.14142E+00    0.14142E+00    0
   31   27        56   60        0.57906         60.087         60.786            5.580            5.048         0.14142E+00    0.14142E+00    0
   31   27        60   64        0.46979         65.353         64.747            5.450            4.314         0.14142E+00    0.14142E+00    0
   31   27        64   68        0.49403         50.570         50.080            4.710            3.059         0.14142E+00    0.14142E+00    0
   31   29        38   40        0.71740         71.279         70.263            2.350            2.702         0.14142E+00    0.14142E+00    0
   31   29        40   42        0.01014         69.448         69.462            3.070            3.043         0.14142E+00    0.14142E+00    0
   31   29        42   44        0.82274         76.935         75.679            2.330            2.615         0.14142E+00    0.14142E+00    0
   31   29        44   46        1.85214        108.834        103.005            2.340            2.758         0.14142E+00    0.17240E+00    1
   31   29        46   48        1.69456         97.477         93.156            3.040            2.961         0.14142E+00    0.16358E+00    1
   31   29        48   50        1.31285         80.590         78.341            4.120            3.695         0.14142E+00    0.14683E+00    1
   31   29        50   52        0.53447         69.395         68.657            3.540            3.764         0.14142E+00    0.14142E+00    0
   31   29        52   54        0.61900         62.711         61.942            5.190            4.137         0.14142E+00    0.14142E+00    0
   31   30        33   34        0.91001         72.923         71.608            3.440            3.637         0.14142E+00    0.14142E+00    0
   31   30        34   35        0.21793         75.292         75.620            3.650            3.589         0.14142E+00    0.14142E+00    0
   31   30        35   36        0.27669         63.296         62.947            3.000            3.160         0.14142E+00    0.14142E+00    0
   31   30        36   37        0.14800         70.128         70.336            3.410            3.569         0.14142E+00    0.14142E+00    0
   31   30        37   38        0.23858         67.815         67.492            4.120            3.942         0.14142E+00    0.14142E+00    0
   31   30        38   39        0.48406         73.052         72.349            2.520            3.051         0.14142E+00    0.14142E+00    0
   31   30        39   40        1.23947         66.021         64.404            2.160            2.420         0.14142E+00    0.14142E+00    0
   32   25        61   68        0.49515         58.845         58.265            3.500            3.649         0.14142E+00    0.14142E+00    0
   32   25        63   70        0.43353         56.487         56.002            3.710            2.820         0.14142E+00    0.14142E+00    0
   32   25        65   72        1.15732         55.953         54.673            2.070            2.102         0.14142E+00    0.14142E+00    0
   32   28        51   55        0.49969         66.137         65.480            4.330            4.105         0.14142E+00    0.14142E+00    0
   32   28        59   63        0.30281         63.490         63.107            4.350            4.588         0.14142E+00    0.14142E+00    0
   32   28        63   67        0.03372         56.261         56.299            3.410            3.372         0.14142E+00    0.14142E+00    0
   32   28        61   65        0.25797         63.395         63.070            4.400            4.021         0.14142E+00    0.14142E+00    0
   32   28        65   69        0.64757         51.637         50.977            0.900            2.405         0.14142E+00    0.14142E+00    0
   32   30        39   41        0.33523         64.803         64.370            2.250            2.355         0.14142E+00    0.14142E+00    0
   32   30        41   43        0.94719         71.946         70.596            3.120            3.023         0.14142E+00    0.14142E+00    0
   32   30        43   45        1.46262         92.632         89.498            1.720            2.422         0.14142E+00    0.15340E+00    1
   32   30        45   47        1.89793        108.423        102.371            2.640            2.866         0.14142E+00    0.17396E+00    1
   32   30        47   49        1.54151         87.543         84.240            2.760            3.141         0.14142E+00    0.15797E+00    1
   32   30        49   51        1.13657         75.178         73.488            3.360            3.621         0.14142E+00    0.14142E+00    0
   32   30        51   53        0.97004         62.058         60.866            4.060            3.830         0.14142E+00    0.14142E+00    0
   32   31        33   34        0.28425         72.395         72.808            3.560            3.484         0.14142E+00    0.14142E+00    0
   32   31        34   35        0.85097         78.201         76.881            3.570            3.379         0.14142E+00    0.14142E+00    0
   32   31        35   36        1.02179         64.353         63.052            2.980            2.921         0.14142E+00    0.14142E+00    0
   32   31        36   37        0.04847         69.165         69.230            3.540            3.293         0.14142E+00    0.14142E+00    0
   32   31        37   38        0.04620         65.868         65.831            4.400            3.663         0.14142E+00    0.14142E+00    0
   32   31        38   39        0.30502         71.057         70.625            2.690            2.751         0.14142E+00    0.14142E+00    0
   32   31        39   40        1.11250         64.699         63.275            2.440            2.099         0.14142E+00    0.14142E+00    0
   32   31        40   41        0.99800         63.696         64.978            3.630            2.377         0.14142E+00    0.14142E+00    0
   33   26        62   69        0.14421         56.460         56.304            2.490            3.285         0.14142E+00    0.14142E+00    0
   33   26        64   71        0.52871         54.968         54.400            0.450            2.463         0.14142E+00    0.14142E+00    0
   33   29        52   56        0.41485         63.538         63.015            4.890            4.386         0.14142E+00    0.14142E+00    0
   33   29        60   64        0.47556         65.849         65.226            4.280            4.403         0.14142E+00    0.14142E+00    0
   33   29        54   58        0.22668         62.080         62.361            5.430            4.927         0.14142E+00    0.14142E+00    0
   33   29        62   66        0.16531         59.235         59.426            4.620            3.853         0.14142E+00    0.14142E+00    0
   33   29        66   70        0.68461         50.994         50.302            1.060            2.075         0.14142E+00    0.14142E+00    0
   33   31        40   42        0.06366         72.081         72.172            3.240            3.081         0.14142E+00    0.14142E+00    0
   33   31        42   44        1.04925         80.729         79.054            1.740            2.606         0.14142E+00    0.14142E+00    0
   33   31        44   46        1.86967        115.047        108.768            2.280            2.708         0.14142E+00    0.17326E+00    1
   33   31        46   48        1.65609        103.069         98.623            3.010            2.898         0.14142E+00    0.16316E+00    1
   33   31        48   50        1.16213         83.957         81.980            4.410            3.636         0.14142E+00    0.14325E+00    1
   33   31        50   52        0.40067         71.820         71.250            4.530            3.725         0.14142E+00    0.14142E+00    0
   33   31        52   54        0.37500         64.406         63.939            2.270            4.125         0.14142E+00    0.14142E+00    0
   33   32        34   35        1.02514         91.739         89.877            3.360            3.739         0.14142E+00    0.14142E+00    0
   33   32        35   36        1.19608         76.155         74.355            2.880            3.356         0.14142E+00    0.14142E+00    0
   33   32        36   37        0.27771         79.553         79.113            3.630            3.762         0.14142E+00    0.14142E+00    0
   33   32        37   38        0.11869         73.216         73.389            4.510            4.183         0.14142E+00    0.14142E+00    0
   33   32        38   39        0.12950         77.972         78.168            2.670            3.282         0.14142E+00    0.14142E+00    0
   33   32        39   40        0.80751         71.429         70.285            2.560            2.628         0.14142E+00    0.14142E+00    0
   33   32        40   41        1.04688         71.066         72.569            2.830            2.897         0.14142E+00    0.14142E+00    0
   33   32        41   42        0.95633         81.142         79.605            4.210            3.751         0.14142E+00    0.14142E+00    0
   34   30        53   57        0.08985         63.507         63.438            6.010            4.582         0.14142E+00    0.14142E+00    0
   34   30        61   65        0.23010         61.634         61.354            4.700            4.118         0.14142E+00    0.14142E+00    0
   34   30        65   69        0.40670         49.942         49.574            5.900            2.519         0.14142E+00    0.14142E+00    0
   34   30        55   59        0.32155         58.978         59.351            6.240            4.972         0.14142E+00    0.14142E+00    0
   34   30        63   67        0.11490         54.922         54.798            3.060            3.481         0.14142E+00    0.14142E+00    0
   34   32        41   43        1.00829         75.778         74.265            3.090            3.061         0.14142E+00    0.14142E+00    0
   34   32        43   45        1.66625         98.670         94.599            1.840            2.379         0.14142E+00    0.15901E+00    1
   34   32        45   47        1.96042        116.664        109.814            2.590            2.797         0.14142E+00    0.17569E+00    1
   34   32        47   49        1.52980         93.142         89.656            2.620            3.049         0.14142E+00    0.15790E+00    1
   34   32        49   51        0.92486         78.883         77.438            3.630            3.549         0.14142E+00    0.14142E+00    0
   34   32        51   53        0.66787         64.525         63.673            2.350            3.778         0.14142E+00    0.14142E+00    0
   34   32        53   55        0.15549         68.821         68.733            1.500            4.340         0.14142E+00    0.14142E+00    0
   34   32        55   57        0.39620         58.731         59.198            4.720            4.926         0.14142E+00    0.14142E+00    0
   34   33        35   36        0.77269         77.459         76.271            2.750            3.101         0.14142E+00    0.14142E+00    0
   34   33        36   37        0.35451         79.873         79.310            3.740            3.431         0.14142E+00    0.14142E+00    0
   34   33        37   38        0.14470         69.569         69.764            4.630            3.847         0.14142E+00    0.14142E+00    0
   34   33        38   39        0.27383         71.725         72.119            2.880            2.900         0.14142E+00    0.14142E+00    0
   34   33        39   40        0.47306         65.015         64.403            2.350            2.201         0.14142E+00    0.14142E+00    0
   34   33        40   41        1.30862         64.801         66.559            2.430            2.427         0.14142E+00    0.14303E+00    1
   34   33        41   42        1.14787         74.348         72.661            3.820            3.248         0.14142E+00    0.14142E+00    0
   34   33        42   43        0.94420         71.709         70.370            3.290            2.337         0.14142E+00    0.14142E+00    0
   35   28        64   71        0.65893         55.453         54.727            2.560            2.461         0.14142E+00    0.14142E+00    0
   35   31        54   58        0.13847         63.240         63.411            5.340            4.738         0.14142E+00    0.14142E+00    0
   35   31        58   62        0.60353         65.232         64.459            2.790            4.734         0.14142E+00    0.14142E+00    0
   35   31        62   66        0.08239         59.835         59.933            4.020            3.808         0.14142E+00    0.14142E+00    0
   35   31        66   70        0.89128         51.613         50.703            0.810            2.040         0.14142E+00    0.14142E+00    0
   35   31        64   68        0.50218         51.459         50.950            4.590            3.130         0.14142E+00    0.14142E+00    0
   35   31        68   72        1.17524         61.387         59.964           -0.120            1.608         0.14142E+00    0.14142E+00    0
   35   33        42   44        0.90347         82.777         81.295            2.170            2.321         0.14142E+00    0.14142E+00    0
   35   33        44   46        1.90840        119.639        112.925            2.070            2.346         0.14142E+00    0.17396E+00    1
   35   33        46   48        1.77001        107.922        102.775            2.070            2.499         0.14142E+00    0.16616E+00    1
   35   33        48   50        1.38994         87.572         84.884            3.380            3.217         0.14142E+00    0.14976E+00    1
   35   33        50   52        1.02420         74.688         73.173            3.220            3.313         0.14142E+00    0.14142E+00    0
   35   33        52   54        1.01343         66.268         64.944            1.910            3.730         0.14142E+00    0.14142E+00    0
   35   34        36   37        1.23781        102.206         99.709            4.510            3.553         0.14142E+00    0.14142E+00    0
   35   34        37   38        1.07462         87.696         85.833            4.810            4.075         0.14142E+00    0.14142E+00    0
   35   34        38   39        0.21295         85.469         85.106            3.180            3.137         0.14142E+00    0.14142E+00    0
   35   34        39   40        0.14939         74.900         74.677            2.520            2.416         0.14142E+00    0.14142E+00    0
   35   34        40   41        1.59138         74.084         76.906            2.920            2.603         0.14142E+00    0.15328E+00    1
   35   34        41   42        0.76519         84.419         83.139            4.060            3.390         0.14142E+00    0.14142E+00    0
   35   34        42   43        0.67515         81.120         80.032            1.950            2.436         0.14142E+00    0.14142E+00    0
   35   34        43   44        0.72039         97.186         95.795            2.040            2.240         0.14142E+00    0.14142E+00    0
   36   29        65   72        1.05296         53.570         52.454            1.500            2.087         0.14142E+00    0.14142E+00    0
   36   32        55   59        0.07461         59.123         59.137            6.210            4.736         0.14142E+00    0.14142E+00    0
   36   32        59   63        0.55307         61.743         61.065            3.780            4.511         0.14142E+00    0.14142E+00    0
   36   32        63   67        0.26395         54.695         54.412            4.280            3.367         0.14142E+00    0.14142E+00    0
   36   32        67   71        1.04095         56.487         55.328           -0.300            1.624         0.14142E+00    0.14142E+00    0
   36   32        57   61        0.16574         60.911         60.733            6.310            4.770         0.14142E+00    0.14142E+00    0
   36   32        61   65        0.50832         61.496         60.874            3.660            3.991         0.14142E+00    0.14142E+00    0
   36   32        65   69        1.06721         50.244         49.186            0.580            2.414         0.14142E+00    0.14142E+00    0
   36   34        43   45        1.70492         96.478         92.303            1.880            1.983         0.14142E+00    0.16108E+00    1
   36   34        45   47        2.08013        116.051        108.530            2.290            2.342         0.14142E+00    0.17948E+00    1
   36   34        47   49        1.66442         93.205         89.198            2.420            2.537         0.14142E+00    0.16249E+00    1
   36   34        49   51        1.17839         78.263         76.440            3.380            3.028         0.14142E+00    0.14142E+00    0
   36   34        51   53        0.78329         63.461         62.475            2.970            3.252         0.14142E+00    0.14142E+00    0
   36   34        53   55        0.20566         67.200         66.924            3.850            3.832         0.14142E+00    0.14142E+00    0
   36   34        55   57        0.24131         57.111         57.387            4.490            4.449         0.14142E+00    0.14142E+00    0
   36   34        57   59        0.24615         59.214         59.506            4.800            4.638         0.14142E+00    0.14142E+00    0
   36   35        38   39        1.38192         72.501         70.516            2.900            2.825         0.14142E+00    0.14172E+00    1
   36   35        39   40        1.07006         62.814         61.485            2.560            2.121         0.14142E+00    0.14142E+00    0
   36   35        40   41        1.24558         61.656         63.211            2.710            2.288         0.14142E+00    0.14142E+00    0
   36   35        41   42        1.23997         69.230         67.505            3.410            3.056         0.14142E+00    0.14267E+00    1
   36   35        42   43        1.13555         65.988         64.507            1.320            2.063         0.14142E+00    0.14142E+00    0
   36   35        43   44        1.76285         80.830         77.374            0.410            1.836         0.14142E+00    0.15746E+00    1
   36   35        44   45        2.13257         99.068         92.450            0.350            1.744         0.14142E+00    0.18007E+00    1
   37   33        56   60        0.27381         58.777         59.096            5.610            4.714         0.14142E+00    0.14142E+00    0
   37   33        64   68        0.55526         48.780         48.242            2.430            2.995         0.14142E+00    0.14142E+00    0
   37   33        68   72        1.38075         58.382         56.794            0.030            1.460         0.14142E+00    0.14142E+00    0
   37   33        62   66        0.16145         56.885         56.702            3.540            3.664         0.14142E+00    0.14142E+00    0
   37   35        44   46        2.02860        109.514        102.758            1.950            2.162         0.14142E+00    0.17717E+00    1
   37   35        46   48        1.89920        100.285         94.920            2.460            2.265         0.14142E+00    0.17014E+00    1
   37   35        48   50        1.37825         80.825         78.360            2.610            2.943         0.14142E+00    0.14990E+00    1
   37   35        50   52        0.61564         68.162         67.328            3.250            3.029         0.14142E+00    0.14142E+00    0
   37   35        52   54        0.53960         60.038         59.394            3.720            3.449         0.14142E+00    0.14142E+00    0
   37   35        54   56        0.26811         58.936         58.621            3.740            4.109         0.14142E+00    0.14142E+00    0
   37   36        38   39        0.21056         78.132         77.804            2.970            3.249         0.14142E+00    0.14142E+00    0
   37   36        39   40        0.77074         71.312         70.221            2.620            2.597         0.14142E+00    0.14142E+00    0
   37   36        40   41        1.41237         70.098         72.239            3.000            2.764         0.14142E+00    0.14595E+00    1
   37   36        41   42        0.79093         76.446         75.247            3.930            3.526         0.14142E+00    0.14142E+00    0
   37   36        42   43        0.38035         71.120         70.582            2.040            2.497         0.14142E+00    0.14142E+00    0
   37   36        43   44        0.92367         86.049         84.474            1.810            2.237         0.14142E+00    0.14142E+00    0
   37   36        44   45        1.75680        106.380        101.335            1.600            2.129         0.14142E+00    0.16631E+00    1
   37   36        45   46        2.08086        122.184        114.261            2.390            2.538         0.14142E+00    0.17949E+00    1
   38   34        57   61        0.15376         59.285         59.127            6.250            4.715         0.14142E+00    0.14142E+00    0
   38   34        59   63        0.45170         59.846         59.314            5.800            4.491         0.14142E+00    0.14142E+00    0
   38   34        63   67        0.13840         52.873         52.727            3.570            3.385         0.14142E+00    0.14142E+00    0
   38   36        45   47        1.99968        115.456        108.485            2.400            2.546         0.14142E+00    0.17648E+00    1
   38   36        47   49        1.70998         93.753         89.639            2.390            2.678         0.14142E+00    0.16201E+00    1
   38   36        49   51        1.19503         78.182         76.335            3.010            3.158         0.14142E+00    0.14142E+00    0
   38   36        51   53        0.64040         62.931         62.131            2.710            3.373         0.14142E+00    0.14142E+00    0
   38   36        53   55        0.14836         66.283         66.088            3.600            3.968         0.14142E+00    0.14142E+00    0
   38   36        55   57        0.20178         56.191         56.415            5.370            4.617         0.14142E+00    0.14142E+00    0
   38   37        39   40        0.41521         78.063         77.419            2.170            2.663         0.14142E+00    0.14142E+00    0
   38   37        40   41        0.40720         80.689         81.348            2.640            2.878         0.14142E+00    0.14142E+00    0
   38   37        41   42        1.65031         83.577         80.444            3.760            3.679         0.14142E+00    0.15214E+00    1
   38   37        42   43        0.75618         72.674         71.585            1.920            2.627         0.14142E+00    0.14142E+00    0
   38   37        43   44        0.56198         84.842         83.895            1.600            2.334         0.14142E+00    0.14142E+00    0
   38   37        44   45        1.57635        104.544        100.225            1.440            2.218         0.14142E+00    0.16359E+00    1
   38   37        45   46        2.03031        120.569        112.891            2.110            2.619         0.14142E+00    0.18002E+00    1
   38   37        46   47        1.86485        106.624        100.995            1.830            2.516         0.14142E+00    0.17055E+00    1
   39   35        58   62        0.24866         60.491         60.203            5.760            4.365         0.14142E+00    0.14142E+00    0
   39   35        66   70        0.72421         47.557         46.875            2.920            1.808         0.14142E+00    0.14142E+00    0
   39   35        60   64        0.55676         61.884         61.203            5.210            4.048         0.14142E+00    0.14142E+00    0
   39   35        68   72        1.19172         56.887         55.548            0.720            1.354         0.14142E+00    0.14142E+00    0
   39   37        46   48        1.78017        108.201        102.920            1.880            1.984         0.14142E+00    0.16766E+00    1
   39   37        48   50        1.45689         87.568         84.683            2.460            2.625         0.14142E+00    0.15165E+00    1
   39   37        50   52        0.79968         73.658         72.490            2.290            2.705         0.14142E+00    0.14142E+00    0
   39   37        52   54        0.63651         64.354         63.540            3.000            3.127         0.14142E+00    0.14142E+00    0
   39   37        56   58        0.61963         59.592         60.319            1.940            4.435         0.14142E+00    0.14142E+00    0
   39   37        58   60        0.21275         59.146         59.389            5.500            4.339         0.14142E+00    0.14142E+00    0
   39   38        40   41        1.23940        102.742        100.227            2.370            2.414         0.14142E+00    0.14142E+00    0
   39   38        41   42        1.87807        103.339         98.164            3.360            3.191         0.14142E+00    0.16540E+00    1
   39   38        42   43        1.17236         83.791         81.849            1.780            2.046         0.14142E+00    0.14142E+00    0
   39   38        43   44        0.48516         93.268         92.368            1.520            1.651         0.14142E+00    0.14142E+00    0
   39   38        44   45        1.38945        113.022        109.142            1.710            1.489         0.14142E+00    0.15857E+00    1
   39   38        45   46        1.81995        129.476        122.460            1.980            1.849         0.14142E+00    0.17496E+00    1
   39   38        46   47        1.73044        114.967        109.529            2.000            1.714         0.14142E+00    0.16734E+00    1
   39   38        47   48        1.71986        106.755        101.892            2.390            1.582         0.14142E+00    0.16467E+00    1
   40   36        59   63        0.58221         58.599         57.920            4.160            4.013         0.14142E+00    0.14142E+00    0
   40   36        63   67        0.33962         51.758         51.408            2.900            2.968         0.14142E+00    0.14142E+00    0
   40   36        67   71        1.24966         53.460         52.142            0.360            1.230         0.14142E+00    0.14142E+00    0
   40   36        61   65        0.66551         58.230         57.463            4.720            3.558         0.14142E+00    0.14142E+00    0
   40   36        65   69        0.84147         47.138         46.353            3.150            2.034         0.14142E+00    0.14142E+00    0
   40   38        47   49        1.73149         92.409         88.016            1.680            1.559         0.14142E+00    0.16772E+00    1
   40   38        49   51        1.36535         77.158         74.868            2.110            2.003         0.14142E+00    0.14853E+00    1
   40   38        51   53        0.91318         62.197         61.072            1.970            2.183         0.14142E+00    0.14142E+00    0
   40   38        53   55        0.46351         65.386         64.786            1.810            2.771         0.14142E+00    0.14142E+00    0
   40   38        57   59        0.25921         57.329         57.033            3.480            3.718         0.14142E+00    0.14142E+00    0
