    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   16   15        21   22        0.57708         60.430         59.128            2.540            3.259         0.17321E+00    0.19439E+00    1
   16   15        22   23        1.91022         70.510         64.469            2.470            3.673         0.17321E+00    0.21655E+00    1
   16   15        23   24        1.98936         50.051         45.167            1.670            3.510         0.17321E+00    0.22720E+00    1
   16   15        24   25        1.64356         43.629         40.163            3.220            3.848         0.17321E+00    0.22440E+00    1
   16   14        18   20        0.28104        101.229        100.387            0.480           -0.712         0.17321E+00    0.17321E+00    0
   16   14        20   22        0.41257         65.234         64.273            1.980            2.467         0.17321E+00    0.18967E+00    1
   16   14        22   24        2.09248         60.686         54.501            2.290            3.176         0.17321E+00    0.22665E+00    1
   16   14        24   26        1.52322         41.220         38.129            2.330            2.881         0.17321E+00    0.22623E+00    1
   16   14        26   28        0.44379         40.826         40.024            3.990            1.230         0.17321E+00    0.21257E+00    1
   16   14        28   30        0.51103         42.316         41.489            4.570            0.123         0.17321E+00    0.19903E+00    1
   16   13        19   22        0.39827         64.662         65.439            1.530            1.626         0.17321E+00    0.17321E+00    0
   16   13        22   25        2.05782         52.168         46.906            2.420            2.835         0.17321E+00    0.22732E+00    1
   16   13        25   28        0.63411         36.677         35.632            3.300            1.132         0.17321E+00    0.21384E+00    1
   16   13        28   31        0.27586         34.646         34.341            4.080           -0.916         0.17321E+00    0.19191E+00    1
   16   13        31   34        0.81220         20.267         19.677            2.540           -4.627         0.17321E+00    0.19338E+00    1
   16   13        34   37        0.05666         23.300         23.293           -2.900           -4.575         0.17321E+00    0.17321E+00    0
   16   13        37   40        0.20944         26.307         26.207            0.690           -4.827         0.17321E+00    0.17879E+00    1
   16   12        20   24        1.12639         57.256         54.606            2.100            2.415         0.17321E+00    0.20510E+00    1
   16   12        24   28        1.05779         36.214         34.434            2.850            1.325         0.17321E+00    0.21832E+00    1
   16   12        28   32        0.29598         30.548         30.271            3.880           -1.509         0.17321E+00    0.18926E+00    1
   16   12        32   36        0.41777         21.593         21.317            0.450           -4.351         0.17321E+00    0.18118E+00    1
   16   12        36   40        0.21245         25.607         25.726            0.200           -4.135         0.17321E+00    0.17321E+00    0
   16   12        40   44        0.18098         27.009         27.154           -5.050           -3.969         0.17321E+00    0.17321E+00    0
   16   11        21   26        1.55115         48.634         45.176            2.620            2.381         0.17321E+00    0.21806E+00    1
   16   11        26   31        0.21748         34.534         34.278            3.620           -0.527         0.17321E+00    0.19795E+00    1
   16   11        31   36        0.45879         20.838         20.537           -0.510           -3.701         0.17321E+00    0.18016E+00    1
   16   11        36   41        0.48666         28.151         27.715           -3.040           -3.082         0.17321E+00    0.17902E+00    1
   16   11        41   46        0.25341         24.089         24.272           -2.880           -2.903         0.17321E+00    0.17321E+00    0
   16   11        56   61        3.20450         35.578         30.859          -19.200           -0.867         0.17321E+00    0.21172E+00    1
   16   10        22   28        1.61913         42.823         39.571            2.730            1.877         0.17321E+00    0.22087E+00    1
   16   10        28   34        0.27583         27.675         27.453            3.300           -1.234         0.17321E+00    0.18332E+00    1
   16   10        34   40        0.24087         24.561         24.384           -2.220           -1.680         0.17321E+00    0.17321E+00    0
   16   10        40   46        0.40044         26.841         26.540           -5.030           -0.924         0.17321E+00    0.17321E+00    0
   16   10        46   52        1.64198         25.950         24.699          -10.960           -0.535         0.17321E+00    0.17549E+00    1
   16   10        52   58        2.57749         31.145         28.438           -9.420            0.506         0.17321E+00    0.18841E+00    1
   16   10        64   70        1.30498         27.313         28.351           22.160            9.592         0.17321E+00    0.17321E+00    0
   16    9        23   30        1.18988         36.119         34.192            3.330            1.571         0.17321E+00    0.21469E+00    1
   16    9        30   37        0.41944         21.589         21.320            1.650           -0.802         0.17321E+00    0.17440E+00    1
   16    9        37   44        0.65249         27.581         27.051           -1.840            0.718         0.17321E+00    0.17321E+00    0
   16    9        44   51        1.43193         25.828         24.756           -5.370            1.497         0.17321E+00    0.17321E+00    0
   16    9        51   58        2.29416         29.873         27.876           -9.570            2.885         0.17321E+00    0.17507E+00    1
   16    9        65   72        1.94409         27.876         29.536           20.980           12.679         0.17321E+00    0.17321E+00    0
   16    8        24   32        0.73484         32.579         31.596            4.320            1.798         0.17321E+00    0.20462E+00    1
   16    8        32   40        0.68821         24.096         23.604            1.020            1.559         0.17321E+00    0.17321E+00    0
   16    5        60   71        1.32254         28.455         27.350           14.400           17.507         0.17321E+00    0.17321E+00    0
   17   16        18   19        4.19089        172.344        141.906            0.380           -3.314         0.17321E+00    0.21535E+00    1
   17   16        19   20        0.27835         92.416         91.677            1.090           -1.206         0.17321E+00    0.17321E+00    0
   17   16        20   21        0.49835         78.778         79.963            1.260            0.566         0.17321E+00    0.17321E+00    0
   17   16        21   22        0.04015         67.523         67.444            2.470            2.228         0.17321E+00    0.17321E+00    0
   17   16        22   23        1.48381         78.326         73.985            2.290            3.110         0.17321E+00    0.19604E+00    1
   17   16        23   24        1.74287         56.568         52.233            2.370            3.351         0.17321E+00    0.21390E+00    1
   17   16        24   25        1.61957         50.141         46.500            2.490            4.127         0.17321E+00    0.21577E+00    1
   17   16        25   26        0.98697         44.158         42.285            3.310            4.164         0.17321E+00    0.20957E+00    1
   17   15        19   21        0.31395         83.705         84.487            1.190           -0.278         0.17321E+00    0.17321E+00    0
   17   15        21   23        0.85751         68.391         66.337            2.580            2.828         0.17321E+00    0.18860E+00    1
   17   15        23   25        1.79944         51.581         47.294            2.660            3.626         0.17321E+00    0.21961E+00    1
   17   15        25   27        0.80833         42.112         40.623            2.670            3.686         0.17321E+00    0.21105E+00    1
   17   15        27   29        0.64596         45.863         44.655            4.260            2.858         0.17321E+00    0.20336E+00    1
   17   15        29   31        0.46044         34.814         34.260            2.340            1.049         0.17321E+00    0.18704E+00    1
   17   15        31   33        0.89925         20.086         19.437            1.800           -2.704         0.17321E+00    0.19207E+00    1
   17   14        20   23        0.41341         71.107         70.208            1.920            1.880         0.17321E+00    0.17539E+00    1
   17   14        23   26        1.72600         48.420         44.471            2.550            3.328         0.17321E+00    0.22202E+00    1
   17   14        26   29        0.59193         43.739         42.637            3.220            2.296         0.17321E+00    0.20770E+00    1
   17   14        29   32        0.51368         30.359         29.809            2.520           -0.445         0.17321E+00    0.18994E+00    1
   17   14        32   35        0.71095         22.734         22.161            0.460           -4.096         0.17321E+00    0.19096E+00    1
   17   14        38   41        0.66299         29.561         28.856           -0.960           -4.985         0.17321E+00    0.19209E+00    1
   17   13        21   25        1.33423         59.181         55.942            2.550            2.835         0.17321E+00    0.20542E+00    1
   17   13        25   29        0.72269         40.361         39.098            3.360            2.127         0.17321E+00    0.20984E+00    1
   17   13        29   33        0.50151         27.512         27.039            2.760           -1.416         0.17321E+00    0.18865E+00    1
   17   13        33   37        0.44947         22.748         22.429           -0.200           -4.219         0.17321E+00    0.18075E+00    1
   17   13        37   41        0.37354         28.240         27.885           -5.460           -4.621         0.17321E+00    0.18419E+00    1
   17   12        22   27        1.69660         51.577         47.608            2.540            2.803         0.17321E+00    0.21724E+00    1
   17   12        27   32        0.47569         35.265         34.631            3.300            0.231         0.17321E+00    0.19664E+00    1
   17   12        32   37        0.56840         22.192         21.785            0.080           -3.955         0.17321E+00    0.18257E+00    1
   17   12        37   42        0.24309         27.698         27.485           -3.560           -4.237         0.17321E+00    0.17850E+00    1
   17   12        42   47        0.32120         22.236         22.450           -5.780           -4.399         0.17321E+00    0.17321E+00    0
   17   11        23   29        1.36179         41.942         39.338            2.850            2.221         0.17321E+00    0.21697E+00    1
   17   11        29   35        0.41418         25.703         25.366            2.350           -1.986         0.17321E+00    0.18329E+00    1
   17   11        35   41        0.46563         26.206         25.821           -3.180           -3.315         0.17321E+00    0.17833E+00    1
   17   11        41   47        0.19792         23.448         23.577           -5.730           -3.488         0.17321E+00    0.17321E+00    0
   17   11        47   53        1.28824         26.630         25.630           -8.600           -3.328         0.17321E+00    0.17321E+00    0
   17   11        59   65        2.81989         31.787         28.183          -17.980            0.125         0.17321E+00    0.20786E+00    1
   17   10        24   31        0.87117         37.208         35.834            3.440            1.738         0.17321E+00    0.20795E+00    1
   17   10        31   38        0.54877         21.705         21.334           -0.320           -2.358         0.17321E+00    0.17787E+00    1
   17   10        38   45        0.41695         26.723         26.392           -2.440           -1.794         0.17321E+00    0.17321E+00    0
   17   10        45   52        1.15790         24.991         24.178          -12.020           -1.670         0.17321E+00    0.17321E+00    0
   17   10        52   59        2.56787         31.022         28.340          -17.540           -0.529         0.17321E+00    0.18945E+00    1
   17   10        59   66        2.76326         30.735         27.511          -16.480            2.822         0.17321E+00    0.20188E+00    1
   17    9        25   33        0.53080         33.755         33.052            3.960            1.402         0.17321E+00    0.19989E+00    1
   17    9        33   41        0.60471         25.116         24.653           -0.480           -0.662         0.17321E+00    0.17540E+00    1
   17    9        41   49        0.61039         24.773         24.334           -3.820            0.013         0.17321E+00    0.17321E+00    0
   17    9        57   65        2.87579         32.431         28.863           -9.860            3.906         0.17321E+00    0.20205E+00    1
   17    8        26   35        0.42978         32.217         31.712            4.540            1.559         0.17321E+00    0.19338E+00    1
   17    8        35   44        0.56229         26.373         25.932            0.890            1.478         0.17321E+00    0.17321E+00    0
   17    8        62   71        0.61437         28.222         27.712           14.490           12.065         0.17321E+00    0.17321E+00    0
   17    7        47   57        1.21714         27.936         26.948           -0.720            5.288         0.17321E+00    0.17321E+00    0
   17    6        61   72        0.99974         28.513         27.673           12.480           15.275         0.17321E+00    0.17321E+00    0
   18   17        19   20        0.92604        104.516        101.670            1.090           -2.067         0.17321E+00    0.17321E+00    0
   18   17        20   21        0.56049         83.356         84.766            0.660           -0.464         0.17321E+00    0.17321E+00    0
   18   17        21   22        2.32681         66.646         71.465            1.810            1.371         0.17321E+00    0.17321E+00    0
   18   17        22   23        0.63999         77.956         79.467            2.080            2.592         0.17321E+00    0.17321E+00    0
   18   17        23   24        0.58771         58.350         57.242            2.030            3.177         0.17321E+00    0.18076E+00    1
   18   17        24   25        0.89299         53.261         51.531            3.270            4.365         0.17321E+00    0.19234E+00    1
   18   17        25   26        0.51626         47.857         46.960            3.130            4.902         0.17321E+00    0.19177E+00    1
   18   17        26   27        0.16413         48.511         48.222            4.830            5.218         0.17321E+00    0.19086E+00    1
   18   16        20   22        0.83241         77.480         79.439            1.120            0.288         0.17321E+00    0.17321E+00    0
   18   16        22   24        0.61346         69.630         68.352            2.110            2.920         0.17321E+00    0.17388E+00    1
   18   16        24   26        1.02955         49.880         47.852            2.750            4.416         0.17321E+00    0.20084E+00    1
   18   16        26   28        0.55645         49.086         48.013            3.240            4.639         0.17321E+00    0.19944E+00    1
   18   16        28   30        0.84017         49.481         48.011            3.510            4.592         0.17321E+00    0.18950E+00    1
   18   16        30   32        0.44839         23.322         23.016            5.620            1.633         0.17321E+00    0.17546E+00    1
   18   16        32   34        1.20188         21.706         20.774            6.420           -1.103         0.17321E+00    0.19243E+00    1
   18   16        34   36        0.32898         22.102         21.919            3.680           -1.663         0.17321E+00    0.17321E+00    0
   18   15        21   24        0.30169         66.896         67.504            2.170            2.336         0.17321E+00    0.17321E+00    0
   18   15        24   27        0.98353         47.543         45.628            2.690            4.295         0.17321E+00    0.20452E+00    1
   18   15        27   30        0.69697         48.436         47.156            3.720            3.914         0.17321E+00    0.19603E+00    1
   18   15        30   33        0.63040         22.546         22.077            2.070            0.142         0.17321E+00    0.18303E+00    1
   18   15        36   39        0.57310         23.998         23.591            3.180           -3.021         0.17321E+00    0.17807E+00    1
   18   14        22   26        1.10550         61.205         58.696            2.330            3.215         0.17321E+00    0.19462E+00    1
   18   14        26   30        0.59995         46.527         45.424            3.390            3.436         0.17321E+00    0.20000E+00    1
   18   14        30   34        0.73802         22.559         21.983            1.590           -1.050         0.17321E+00    0.18774E+00    1
   18   14        34   38        0.36147         23.970         23.706           -0.520           -3.168         0.17321E+00    0.17743E+00    1
   18   14        46   50        0.51829         24.860         24.478           -2.900           -5.820         0.17321E+00    0.17426E+00    1
   18   13        23   28        1.16190         48.281         45.934            2.420            3.351         0.17321E+00    0.20714E+00    1
   18   13        28   33        0.63590         33.855         33.093            3.380            1.419         0.17321E+00    0.18964E+00    1
   18   13        33   38        0.60813         23.154         22.704            0.830           -3.219         0.17321E+00    0.18144E+00    1
   18   13        38   43        0.28506         26.697         26.462           -1.740           -4.113         0.17321E+00    0.17917E+00    1
   18   13        43   48        0.14964         23.400         23.297           -3.900           -4.870         0.17321E+00    0.17321E+00    0
   18   13        48   53        0.07887         24.250         24.284           -7.040           -5.116         0.17321E+00    0.17321E+00    0
   18   13        53   58        1.55610         29.788         28.368          -13.880           -4.717         0.17321E+00    0.17890E+00    1
   18   13        58   63        2.00627         31.488         29.237          -18.000           -3.422         0.17321E+00    0.19434E+00    1
   18   12        24   30        0.88900         43.773         42.174            3.070            3.176         0.17321E+00    0.20460E+00    1
   18   12        30   36        0.61573         21.870         21.427            0.870           -1.958         0.17321E+00    0.18320E+00    1
   18   12        36   42        0.47964         27.094         26.676           -2.230           -3.601         0.17321E+00    0.18025E+00    1
   18   12        42   48        0.06000         22.806         22.768           -4.940           -4.235         0.17321E+00    0.17321E+00    0
   18   12        60   66        1.93085         27.745         25.889           -7.900           -0.458         0.17321E+00    0.18993E+00    1
   18   11        25   32        0.54631         38.909         38.080            3.130            2.454         0.17321E+00    0.19859E+00    1
   18   11        32   39        0.67757         22.693         22.199           -0.080           -2.714         0.17321E+00    0.18092E+00    1
   18   11        39   46        0.11473         26.933         26.842           -2.640           -3.285         0.17321E+00    0.17321E+00    0
   18   11        46   53        0.92411         24.939         24.274           -9.730           -3.635         0.17321E+00    0.17321E+00    0
   18   11        60   67        1.79963         28.581         26.906           -5.610            1.392         0.17321E+00    0.18383E+00    1
   18   10        26   34        0.46458         35.613         34.998            3.510            1.829         0.17321E+00    0.19409E+00    1
   18   10        34   42        0.45170         25.502         25.155           -1.060           -1.890         0.17321E+00    0.17422E+00    1
   18   10        42   50        0.48173         23.780         23.454           -6.240           -2.049         0.17321E+00    0.17321E+00    0
   18    9        27   36        0.52451         32.661         32.060            3.580            1.536         0.17321E+00    0.18881E+00    1
   18    9        36   45        0.55441         26.569         26.131           -0.520           -0.514         0.17321E+00    0.17321E+00    0
   18    9        54   63        2.64104         32.571         29.464           -9.860            1.525         0.17321E+00    0.19551E+00    1
   18    9        63   72        1.03631         26.784         27.593           18.780            9.283         0.17321E+00    0.17321E+00    0
   18    8        28   38        0.54629         29.401         28.882            3.930            1.713         0.17321E+00    0.18132E+00    1
   18    8        48   58        1.28462         27.629         26.606           -5.430            2.276         0.17321E+00    0.17321E+00    0
   19   18        20   21        5.29461        150.264        111.761            1.030           -2.033         0.17321E+00    0.23646E+00    1
   19   18        21   22        1.26540         98.157         94.506            1.330           -0.722         0.17321E+00    0.17321E+00    0
   19   18        22   23        1.06811        102.876        106.224            1.500            0.362         0.17321E+00    0.17321E+00    0
   19   18        23   24        0.03553         78.236         78.310            1.530            1.027         0.17321E+00    0.17321E+00    0
   19   18        24   25        0.77585         73.892         71.961            2.080            2.436         0.17321E+00    0.18478E+00    1
   19   18        25   26        0.58497         67.206         65.834            2.420            3.333         0.17321E+00    0.18784E+00    1
   19   18        26   27        0.56093         68.919         67.521            1.220            4.114         0.17321E+00    0.19207E+00    1
   19   18        27   28        0.91271         75.373         72.768            2.920            4.509         0.17321E+00    0.19640E+00    1
   19   17        21   23        0.05419         89.168         89.251            1.520            0.188         0.17321E+00    0.17321E+00    0
   19   17        23   25        0.44331         68.287         67.350            1.880            2.201         0.17321E+00    0.17652E+00    1
   19   17        25   27        0.53476         58.996         57.861            2.610            4.168         0.17321E+00    0.19084E+00    1
   19   17        27   29        0.94098         64.367         62.128            3.580            5.150         0.17321E+00    0.19406E+00    1
   19   17        29   31        0.97322         47.345         45.870            3.810            4.684         0.17321E+00    0.18038E+00    1
   19   17        31   33        1.35974         23.796         22.693            3.290            1.648         0.17321E+00    0.18693E+00    1
   19   17        33   35        1.43943         25.580         24.280            1.580            0.481         0.17321E+00    0.19037E+00    1
   19   17        35   37        1.12281         24.999         24.093            3.120            0.058         0.17321E+00    0.18158E+00    1
   19   16        22   25        0.01533         78.060         78.025            1.880            1.783         0.17321E+00    0.17321E+00    0
   19   16        25   28        0.67803         57.045         55.583            2.730            4.238         0.17321E+00    0.19582E+00    1
   19   16        28   31        0.95724         50.968         49.296            3.750            4.694         0.17321E+00    0.18669E+00    1
   19   16        31   34        1.42996         23.217         22.032            3.180            0.470         0.17321E+00    0.19151E+00    1
   19   16        34   37        1.02683         25.034         24.207            4.430           -0.719         0.17321E+00    0.18200E+00    1
   19   16        37   40        1.02592         27.303         26.343            1.400           -1.915         0.17321E+00    0.18723E+00    1
   19   16        40   43        0.39384         28.541         28.211            1.410           -2.652         0.17321E+00    0.17681E+00    1
   19   15        23   27        0.78831         60.596         58.881            2.170            2.901         0.17321E+00    0.19090E+00    1
   19   15        27   31        0.85360         52.178         50.542            3.630            4.196         0.17321E+00    0.19320E+00    1
   19   15        31   35        1.20414         23.162         22.184            1.140           -0.446         0.17321E+00    0.18936E+00    1
   19   15        35   39        0.96187         24.504         23.731            1.350           -1.818         0.17321E+00    0.18290E+00    1
   19   15        39   43        0.65846         29.611         28.957           -1.260           -3.202         0.17321E+00    0.18450E+00    1
   19   14        24   29        0.87346         55.224         53.349            2.730            3.662         0.17321E+00    0.19890E+00    1
   19   14        29   34        0.96459         32.426         31.344            2.960            1.651         0.17321E+00    0.18761E+00    1
   19   14        34   39        0.82238         24.983         24.312            1.060           -2.178         0.17321E+00    0.18269E+00    1
   19   14        39   44        0.52774         29.062         28.560           -1.540           -3.627         0.17321E+00    0.18216E+00    1
   19   14        49   54        0.17105         25.326         25.209           -7.050           -4.859         0.17321E+00    0.17321E+00    0
   19   14        59   64        1.78011         31.491         29.525          -14.290           -3.230         0.17321E+00    0.19181E+00    1
   19   13        25   31        0.68782         49.494         48.193            3.100            3.501         0.17321E+00    0.19676E+00    1
   19   13        31   37        1.03630         22.977         22.157            0.890           -1.612         0.17321E+00    0.18756E+00    1
   19   13        37   43        0.61214         27.712         27.162            0.690           -3.275         0.17321E+00    0.18270E+00    1
   19   13        43   49        0.47048         24.341         24.000           -5.280           -4.565         0.17321E+00    0.17321E+00    0
   19   13        49   55        0.16049         25.674         25.584           -7.830           -4.547         0.17321E+00    0.17321E+00    0
   19   13        55   61        2.05091         32.493         30.196          -13.150           -4.141         0.17321E+00    0.18986E+00    1
   19   12        26   33        0.66559         44.128         43.027            3.180            2.945         0.17321E+00    0.19483E+00    1
   19   12        33   40        0.87875         24.700         23.979            0.380           -2.379         0.17321E+00    0.18391E+00    1
   19   12        40   47        0.32587         25.955         25.702           -3.570           -3.548         0.17321E+00    0.17321E+00    0
   19   12        47   54        1.00565         26.235         25.474          -10.800           -4.271         0.17321E+00    0.17321E+00    0
   19   12        54   61        2.32238         32.635         29.970          -19.320           -3.642         0.17321E+00    0.19332E+00    1
   19   12        61   68        0.01361         27.058         27.063            1.780            1.407         0.17321E+00    0.17321E+00    0
   19   11        27   35        0.73799         39.280         38.233            3.290            2.183         0.17321E+00    0.19146E+00    1
   19   11        35   43        0.68839         26.407         25.827           -1.230           -2.435         0.17321E+00    0.17972E+00    1
   19   11        51   59        1.81857         29.245         27.728          -14.330           -3.032         0.17321E+00    0.17321E+00    0
   19   11        59   67        1.91489         30.214         28.289           -8.370            0.518         0.17321E+00    0.18628E+00    1
   19   10        28   37        0.75442         33.234         32.391            3.060            1.599         0.17321E+00    0.18470E+00    1
   19   10        37   46        0.64119         26.881         26.360           -0.980           -1.775         0.17321E+00    0.17481E+00    1
   19   10        46   55        1.26310         26.064         25.109           -8.560           -2.165         0.17321E+00    0.17321E+00    0
   19   10        55   64        2.55919         32.288         29.291          -14.280           -0.403         0.17321E+00    0.19617E+00    1
   19    9        29   39        0.78118         28.080         27.375            2.700            0.926         0.17321E+00    0.18061E+00    1
   19    9        39   49        0.83662         27.590         26.887           -2.690           -0.784         0.17321E+00    0.17586E+00    1
   19    9        49   59        1.61421         28.315         27.002           -9.330            0.025         0.17321E+00    0.17321E+00    0
   20   19        21   22        5.74132        112.297         80.900            1.420           -1.133         0.17321E+00    0.23900E+00    1
   20   19        22   23        0.46399         94.545         93.248            1.110           -0.592         0.17321E+00    0.17321E+00    0
   20   19        23   24        0.92326         69.394         71.341            1.200           -0.175         0.17321E+00    0.17321E+00    0
   20   19        24   25        0.39131         68.400         67.604            2.080            1.191         0.17321E+00    0.17321E+00    0
   20   19        25   26        0.18059         63.338         62.996            2.010            2.208         0.17321E+00    0.17321E+00    0
   20   19        26   27        0.08965         65.151         65.015            1.540            3.240         0.17321E+00    0.17321E+00    0
   20   19        27   28        0.61609         71.874         70.523            1.940            3.923         0.17321E+00    0.17594E+00    1
   20   19        28   29        0.93340         70.562         68.615            4.140            5.306         0.17321E+00    0.17321E+00    0
   20   18        22   24        0.18859         88.246         88.731            1.270           -0.150         0.17321E+00    0.17321E+00    0
   20   18        24   26        0.52029         68.299         67.242            2.130            1.989         0.17321E+00    0.17321E+00    0
   20   18        26   28        0.52163         69.349         68.171            2.210            3.825         0.17321E+00    0.18161E+00    1
   20   18        28   30        1.20251         70.724         68.089            4.020            5.302         0.17321E+00    0.17773E+00    1
   20   18        30   32        0.56341         30.798         30.284            2.500            4.012         0.17321E+00    0.17321E+00    0
   20   18        32   34        1.79958         25.973         24.358            1.300            2.087         0.17321E+00    0.18887E+00    1
   20   18        34   36        1.48265         26.004         24.782            4.800            1.696         0.17321E+00    0.18035E+00    1
   20   18        36   38        1.63269         29.034         27.460            1.410            1.118         0.17321E+00    0.18477E+00    1
   20   17        23   26        0.01993         67.419         67.449            1.780            1.392         0.17321E+00    0.17321E+00    0
   20   17        26   29        0.62416         65.085         63.735            2.810            4.421         0.17321E+00    0.18344E+00    1
   20   17        29   32        0.99193         42.586         41.338            3.360            4.519         0.17321E+00    0.17321E+00    0
   20   17        32   35        1.55756         25.197         23.864            3.030            1.463         0.17321E+00    0.18687E+00    1
   20   17        35   38        1.45129         25.720         24.499            3.940            0.691         0.17321E+00    0.18325E+00    1
   20   17        38   41        1.51557         29.911         28.258            5.010           -0.379         0.17321E+00    0.19411E+00    1
   20   17        41   44        0.44954         23.772         23.491            4.880           -1.450         0.17321E+00    0.17321E+00    0
   20   16        24   28        0.62708         62.430         61.152            2.350            3.022         0.17321E+00    0.18167E+00    1
   20   16        28   32        0.99361         49.058         47.534            3.600            4.663         0.17321E+00    0.17824E+00    1
   20   16        32   36        1.43982         24.317         23.127            1.940            0.635         0.17321E+00    0.18664E+00    1
   20   16        36   40        0.96844         26.763         25.936            0.430           -0.718         0.17321E+00    0.18014E+00    1
   20   16        40   44        0.91747         27.483         26.688           -0.800           -1.834         0.17321E+00    0.17899E+00    1
   20   16        44   48        0.65054         23.593         23.139           -1.260           -3.386         0.17321E+00    0.17321E+00    0
   20   16        48   52        0.21615         23.852         23.698           -4.280           -3.969         0.17321E+00    0.17321E+00    0
   20   16        52   56        0.36856         26.881         26.586           -3.600           -4.246         0.17321E+00    0.17321E+00    0
   20   15        25   30        0.63743         59.009         57.726            2.780            3.849         0.17321E+00    0.18583E+00    1
   20   15        30   35        0.98163         25.754         24.971            2.370            1.563         0.17321E+00    0.17739E+00    1
   20   15        35   40        1.19838         25.605         24.587            4.020           -1.077         0.17321E+00    0.18474E+00    1
   20   15        40   45        0.52708         26.691         26.285            1.470           -2.441         0.17321E+00    0.17321E+00    0
   20   15        45   50        1.06767         24.291         23.531           -0.520           -4.371         0.17321E+00    0.17321E+00    0
   20   15        50   55        0.52892         25.012         24.618           -4.910           -4.289         0.17321E+00    0.17321E+00    0
   20   15        55   60        1.70726         30.908         29.358          -12.020           -4.209         0.17321E+00    0.17466E+00    1
   20   14        26   32        0.66760         52.993         51.774            3.000            3.815         0.17321E+00    0.18677E+00    1
   20   14        32   38        1.23479         24.687         23.646            1.200           -0.720         0.17321E+00    0.18688E+00    1
   20   14        38   44        0.88212         27.386         26.585           -1.120           -2.537         0.17321E+00    0.18348E+00    1
   20   14        50   56        0.33526         25.776         25.573          -10.650           -4.482         0.17321E+00    0.17321E+00    0
   20   13        27   34        0.84420         45.746         44.422            3.220            3.308         0.17321E+00    0.18652E+00    1
   20   13        34   41        1.01772         26.541         25.637           -0.040           -1.669         0.17321E+00    0.18464E+00    1
   20   13        41   48        0.48934         23.968         23.620           -4.670           -3.528         0.17321E+00    0.17321E+00    0
   20   13        48   55        0.59897         25.451         25.020           -9.840           -4.318         0.17321E+00    0.17321E+00    0
   20   13        55   62        2.05876         32.055         29.832          -12.670           -3.712         0.17321E+00    0.18767E+00    1
   20   13        62   69        0.57643         26.218         26.675            2.420            2.133         0.17321E+00    0.17321E+00    0
   20   12        28   36        0.90139         37.480         36.382            3.240            2.585         0.17321E+00    0.18161E+00    1
   20   12        36   44        0.86245         27.020         26.269           -1.500           -2.235         0.17321E+00    0.18073E+00    1
   20   12        44   52        0.81003         24.302         23.725           -7.210           -3.811         0.17321E+00    0.17321E+00    0
   20   12        52   60        2.02479         30.205         28.325          -16.210           -3.631         0.17321E+00    0.17997E+00    1
   20   11        29   38        0.87045         30.553         29.720            2.340            1.263         0.17321E+00    0.17825E+00    1
   20   11        38   47        0.83088         26.292         25.613           -3.090           -2.345         0.17321E+00    0.17750E+00    1
   20   11        47   56        1.35124         26.898         25.858          -12.350           -3.274         0.17321E+00    0.17321E+00    0
   20   11        56   65        2.45469         31.309         28.558          -15.130           -1.431         0.17321E+00    0.19474E+00    1
   20   10        30   40        0.85600         24.650         23.996            1.560            0.176         0.17321E+00    0.17732E+00    1
   20   10        40   50        0.92777         26.397         25.670           -2.440           -1.779         0.17321E+00    0.17352E+00    1
   20   10        50   60        2.09800         28.743         27.026          -14.140           -1.582         0.17321E+00    0.17321E+00    1
   21   20        22   23        5.94239        125.069         87.598            1.080           -0.645         0.17321E+00    0.24480E+00    1
   21   20        23   24        0.08153         71.721         71.613            1.170           -0.750         0.17321E+00    0.17321E+00    0
   21   20        24   25        0.88356         73.521         71.603            2.080            0.326         0.17321E+00    0.17321E+00    0
   21   20        25   26        0.48348         70.020         69.012            1.840            1.256         0.17321E+00    0.17321E+00    0
   21   20        26   27        0.25169         73.165         72.615            2.170            2.364         0.17321E+00    0.17321E+00    0
   21   20        27   28        0.71784         81.883         80.120            1.970            3.202         0.17321E+00    0.17425E+00    1
   21   20        28   29        1.01500         81.407         78.968            3.120            4.781         0.17321E+00    0.17321E+00    0
   21   20        29   30        1.11507         78.436         75.856            4.260            4.819         0.17321E+00    0.17321E+00    0
   21   19        23   25        0.06427         71.248         71.180            1.420           -0.260         0.17321E+00    0.17321E+00    0
   21   19        25   27        0.32603         68.557         67.890            1.980            2.007         0.17321E+00    0.17321E+00    0
   21   19        27   29        0.83301         77.543         75.631            2.960            4.075         0.17321E+00    0.17321E+00    0
   21   19        29   31        0.73603         57.347         56.097            3.440            4.869         0.17321E+00    0.17321E+00    0
   21   19        31   33        0.50136         24.912         24.540            2.610            3.477         0.17321E+00    0.17321E+00    0
   21   19        33   35        1.36419         25.582         24.557            3.850            2.893         0.17321E+00    0.17321E+00    0
   21   18        24   27        0.58129         70.396         69.180            2.070            1.531         0.17321E+00    0.17321E+00    0
   21   18        27   30        0.98739         76.218         73.917            3.060            4.398         0.17321E+00    0.17629E+00    1
   21   18        30   33        0.36660         30.423         30.091            3.390            3.913         0.17321E+00    0.17321E+00    0
   21   18        33   36        1.45159         25.615         24.475            3.360            2.378         0.17321E+00    0.17710E+00    1
   21   18        36   39        1.42030         26.611         25.444            1.530            1.789         0.17321E+00    0.17770E+00    1
