    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   16   15        24   25        0.83273         60.912         59.907            1.110            1.524         0.14142E+00    0.14142E+00    0
   16   14        18   20        0.69299         59.484         58.665            1.950            1.735         0.14142E+00    0.14142E+00    0
   16   14        20   22        0.27032         58.558         58.242            2.130            1.943         0.14142E+00    0.14142E+00    0
   16   14        22   24        0.41439         53.670         54.116            1.470            1.668         0.14142E+00    0.14142E+00    0
   16   14        24   26        0.00400         60.026         60.026            1.640            1.560         0.14142E+00    0.14142E+00    0
   16   14        26   28        0.14743         57.596         57.426            1.690            1.606         0.14142E+00    0.14142E+00    0
   16   14        28   30        0.12607         56.525         56.383            2.210            1.949         0.14142E+00    0.14142E+00    0
   16   14        30   32        0.44581         56.135         55.636            2.070            1.813         0.14142E+00    0.14142E+00    0
   16   13        19   22        0.99030         59.503         58.336            2.220            1.948         0.14142E+00    0.14142E+00    0
   16   13        22   25        0.08756         55.512         55.608            1.470            1.656         0.14142E+00    0.14142E+00    0
   16   13        25   28        0.37069         59.328         58.890            1.440            1.660         0.14142E+00    0.14142E+00    0
   16   13        28   31        0.34047         56.935         56.548            2.170            1.965         0.14142E+00    0.14142E+00    0
   16   13        31   34        0.25696         53.302         53.577            2.130            2.109         0.14142E+00    0.14142E+00    0
   16   13        34   37        1.08371         57.088         55.864            2.080            2.008         0.14142E+00    0.14142E+00    0
   16   13        37   40        0.19641         49.962         50.156            1.540            2.174         0.14142E+00    0.14142E+00    0
   16   13        40   43        0.26417         49.931         49.668            2.220            2.316         0.14142E+00    0.14142E+00    0
   16   12        20   24        0.51120         56.793         56.216            1.890            1.857         0.14142E+00    0.14142E+00    0
   16   12        24   28        0.35079         58.407         57.999            1.470            1.599         0.14142E+00    0.14142E+00    0
   16   12        28   32        0.47292         55.261         54.741            2.250            1.923         0.14142E+00    0.14142E+00    0
   16   12        32   36        0.25453         52.226         51.961            2.430            2.145         0.14142E+00    0.14142E+00    0
   16   12        40   44        0.66282         47.892         47.262            2.500            2.312         0.14142E+00    0.14142E+00    0
   16   11        21   26        0.41461         56.872         56.402            2.060            1.830         0.14142E+00    0.14142E+00    0
   16   11        26   31        0.38249         56.301         55.872            1.770            1.810         0.14142E+00    0.14142E+00    0
   16   11        31   36        0.35940         52.882         52.504            2.470            2.095         0.14142E+00    0.14142E+00    0
   16   11        36   41        0.65355         51.055         50.393            2.760            2.145         0.14142E+00    0.14142E+00    0
   16   11        51   56        0.69634         50.387         49.691            3.540            2.841         0.14142E+00    0.14142E+00    0
   16   10        22   28        0.13645         55.789         55.638            1.480            1.679         0.14142E+00    0.14142E+00    0
   16   10        28   34        0.27367         54.259         53.963            2.230            2.069         0.14142E+00    0.14142E+00    0
   16   10        34   40        0.90613         52.888         51.939            1.980            2.132         0.14142E+00    0.14142E+00    0
   16   10        40   46        0.71787         48.833         48.137            2.160            2.457         0.14142E+00    0.14142E+00    0
   16   10        46   52        0.11187         47.782         47.676            2.430            2.668         0.14142E+00    0.14142E+00    0
   16   10        52   58        0.27226         49.161         48.895            3.270            2.829         0.14142E+00    0.14142E+00    0
   16   10        64   70        0.33546         49.037         49.357            1.300            2.896         0.14142E+00    0.14142E+00    0
   16    9        23   30        0.46277         54.635         54.132            1.800            1.781         0.14142E+00    0.14142E+00    0
   16    9        30   37        0.60806         54.014         53.361            2.070            2.104         0.14142E+00    0.14142E+00    0
   16    9        37   44        0.45026         48.637         48.202            1.920            2.330         0.14142E+00    0.14142E+00    0
   16    9        44   51        0.28502         48.597         48.321            2.420            2.631         0.14142E+00    0.14142E+00    0
   16    9        58   65        0.11022         49.050         48.943            2.850            2.766         0.14142E+00    0.14142E+00    0
   16    9        65   72        0.48509         49.931         50.399            0.290            2.957         0.14142E+00    0.14142E+00    0
   16    8        24   32        0.27592         57.873         57.555            1.600            1.785         0.14142E+00    0.14142E+00    0
   16    7        25   34        0.28983         56.691         56.363            1.950            1.907         0.14142E+00    0.14142E+00    0
   16    7        34   43        0.97974         52.589         51.568            2.280            2.227         0.14142E+00    0.14142E+00    0
   16    7        43   52        0.43774         49.036         48.611            3.570            2.650         0.14142E+00    0.14142E+00    0
   16    6        26   36        0.33965         55.641         55.265            2.030            1.974         0.14142E+00    0.14142E+00    0
   16    6        36   46        0.87244         51.055         50.172            2.080            2.367         0.14142E+00    0.14142E+00    0
   16    6        46   56        0.40644         49.594         49.193            2.900            2.749         0.14142E+00    0.14142E+00    0
   16    5        27   38        0.43792         54.590         54.114            2.290            2.076         0.14142E+00    0.14142E+00    0
   17   16        18   19        0.95099         73.194         71.815            1.720            1.697         0.14142E+00    0.14142E+00    0
   17   16        19   20        2.13281         70.544         67.598            2.460            2.074         0.14142E+00    0.14142E+00    0
   17   16        20   21        0.96333         67.267         65.983            1.970            1.977         0.14142E+00    0.14142E+00    0
   17   16        21   22        1.87105         67.694         65.208            2.900            2.267         0.14142E+00    0.14142E+00    0
   17   16        23   24        1.98642         51.920         49.898            1.860            1.974         0.14142E+00    0.14142E+00    0
   17   16        24   25        0.80995         66.053         64.992            1.420            1.609         0.14142E+00    0.14142E+00    0
   17   16        25   26        1.28070         66.895         65.204            1.410            1.719         0.14142E+00    0.14142E+00    0
   17   15        19   21        1.80061         66.730         64.370            2.280            2.012         0.14142E+00    0.14142E+00    0
   17   15        21   23        1.08209         64.646         63.262            2.280            2.012         0.14142E+00    0.14142E+00    0
   17   15        23   25        1.39823         55.200         53.678            1.770            1.772         0.14142E+00    0.14142E+00    0
   17   15        25   27        1.55533         64.278         62.309            1.350            1.655         0.14142E+00    0.14142E+00    0
   17   15        27   29        1.36535         59.692         58.084            2.110            1.884         0.14142E+00    0.14142E+00    0
   17   15        29   31        1.46429         60.419         58.676            1.230            1.849         0.14142E+00    0.14142E+00    0
   17   15        33   35        0.82613         59.219         58.249            1.470            2.047         0.14142E+00    0.14142E+00    0
   17   14        20   23        0.50850         62.872         62.236            2.040            1.946         0.14142E+00    0.14142E+00    0
   17   14        23   26        0.91228         55.960         54.948            1.880            1.730         0.14142E+00    0.14142E+00    0
   17   14        26   29        0.78069         59.929         59.001            2.150            1.747         0.14142E+00    0.14142E+00    0
   17   14        29   32        0.78689         58.617         57.702            2.000            1.829         0.14142E+00    0.14142E+00    0
   17   13        21   25        0.65989         60.114         59.326            2.100            1.917         0.14142E+00    0.14142E+00    0
   17   13        25   29        0.78356         60.931         59.984            1.580            1.745         0.14142E+00    0.14142E+00    0
   17   13        29   33        0.54741         57.189         56.567            1.530            1.941         0.14142E+00    0.14142E+00    0
   17   13        33   37        1.01554         57.824         56.661            1.980            2.083         0.14142E+00    0.14142E+00    0
   17   13        37   41        0.24058         51.419         51.173            2.430            2.142         0.14142E+00    0.14142E+00    0
   17   13        41   45        0.54276         51.753         51.195            1.780            2.518         0.14142E+00    0.14142E+00    0
   17   13        45   49        0.38284         49.274         48.900            3.360            2.559         0.14142E+00    0.14142E+00    0
   17   12        22   27        0.33915         57.855         57.464            1.500            1.672         0.14142E+00    0.14142E+00    0
   17   12        27   32        0.71220         56.901         56.096            1.690            1.865         0.14142E+00    0.14142E+00    0
   17   12        32   37        0.75821         54.850         54.025            2.420            2.137         0.14142E+00    0.14142E+00    0
   17   12        37   42        0.47360         50.515         50.040            2.810            2.179         0.14142E+00    0.14142E+00    0
   17   12        47   52        0.10444         49.207         49.106            2.940            2.577         0.14142E+00    0.14142E+00    0
   17   12        52   57        0.76169         49.630         48.881            3.580            2.745         0.14142E+00    0.14142E+00    0
   17   12        57   62        0.21136         49.950         49.741            3.240            2.733         0.14142E+00    0.14142E+00    0
   17   11        23   29        0.82142         56.089         55.175            1.750            1.752         0.14142E+00    0.14142E+00    0
   17   11        29   35        0.49927         55.762         55.208            1.770            1.986         0.14142E+00    0.14142E+00    0
   17   11        35   41        1.22093         52.853         51.578            2.150            2.146         0.14142E+00    0.14142E+00    0
   17   11        41   47        0.74562         49.374         48.643            2.470            2.544         0.14142E+00    0.14142E+00    0
   17   11        53   59        0.25083         49.815         49.575            1.410            2.803         0.14142E+00    0.14142E+00    0
   17   10        24   31        0.58293         59.606         58.915            1.650            1.739         0.14142E+00    0.14142E+00    0
   17   10        31   38        0.74506         54.456         53.650            2.000            2.114         0.14142E+00    0.14142E+00    0
   17   10        38   45        0.59092         50.299         49.708            2.130            2.395         0.14142E+00    0.14142E+00    0
   17    9        25   33        0.60535         58.264         57.563            1.800            1.849         0.14142E+00    0.14142E+00    0
   17    9        33   41        0.88648         53.819         52.873            2.350            2.166         0.14142E+00    0.14142E+00    0
   17    9        49   57        0.26835         49.183         48.924            3.680            2.746         0.14142E+00    0.14142E+00    0
   17    8        35   44        1.20147         52.071         50.835            2.210            2.284         0.14142E+00    0.14142E+00    0
   17    8        44   53        0.38758         49.979         49.594            2.490            2.677         0.14142E+00    0.14142E+00    0
   17    8        53   62        0.31112         50.118         49.807            2.900            2.837         0.14142E+00    0.14142E+00    0
   17    8        62   71        0.22066         51.346         51.574            2.830            2.914         0.14142E+00    0.14142E+00    0
   17    7        27   37        0.61906         56.091         55.401            2.070            2.032         0.14142E+00    0.14142E+00    0
   17    7        37   47        0.68468         50.120         49.438            2.350            2.404         0.14142E+00    0.14142E+00    0
   17    7        47   57        0.35513         50.012         49.658            2.620            2.727         0.14142E+00    0.14142E+00    0
   17    6        28   39        0.71379         55.688         54.898            2.280            2.117         0.14142E+00    0.14142E+00    0
   17    6        39   50        0.72721         49.963         49.241            2.400            2.505         0.14142E+00    0.14142E+00    0
   17    6        50   61        0.42193         50.177         49.756            3.250            2.805         0.14142E+00    0.14142E+00    0
   17    6        61   72        0.17720         51.743         51.594            4.940            2.896         0.14142E+00    0.14142E+00    0
   18   17        19   20        0.95455         66.492         67.773            2.560            1.884         0.14142E+00    0.14142E+00    0
   18   17        20   21        0.97430         66.117         64.841            2.010            1.827         0.14142E+00    0.14142E+00    0
   18   17        22   23        0.13977         61.880         61.707            1.380            1.594         0.14142E+00    0.14142E+00    0
   18   17        23   24        0.96449         46.307         45.423            2.100            1.852         0.14142E+00    0.14142E+00    0
   18   17        24   25        0.32756         58.991         58.605            1.380            1.462         0.14142E+00    0.14142E+00    0
   18   17        25   26        1.27353         59.774         58.271            1.950            1.551         0.14142E+00    0.14142E+00    0
   18   17        26   27        1.16130         57.970         56.639            1.910            1.468         0.14142E+00    0.14142E+00    0
   18   16        20   22        1.44052         66.223         64.343            2.290            1.958         0.14142E+00    0.14142E+00    0
   18   16        22   24        0.40730         57.359         56.894            1.600            1.717         0.14142E+00    0.14142E+00    0
   18   16        24   26        0.84955         61.883         60.840            1.560            1.556         0.14142E+00    0.14142E+00    0
   18   16        26   28        1.25106         59.231         57.767            1.110            1.568         0.14142E+00    0.14142E+00    0
   18   16        28   30        1.25923         58.371         56.920            2.000            1.916         0.14142E+00    0.14142E+00    0
   18   16        30   32        1.57007         58.236         56.436            1.950            1.771         0.14142E+00    0.14142E+00    0
   18   16        32   34        0.28166         53.551         53.250            2.350            2.207         0.14142E+00    0.14142E+00    0
   18   15        21   24        1.55144         61.230         59.359            2.430            1.971         0.14142E+00    0.14142E+00    0
   18   15        24   27        1.07108         61.601         60.296            1.470            1.557         0.14142E+00    0.14142E+00    0
   18   15        27   30        1.16330         57.500         56.178            1.770            1.802         0.14142E+00    0.14142E+00    0
   18   15        30   33        1.19820         56.323         54.989            1.800            1.906         0.14142E+00    0.14142E+00    0
   18   15        33   36        1.31395         56.850         55.376            2.440            2.003         0.14142E+00    0.14142E+00    0
   18   15        36   39        1.35559         55.252         53.775            2.730            2.034         0.14142E+00    0.14142E+00    0
   18   14        22   26        0.29003         57.679         57.345            1.500            1.660         0.14142E+00    0.14142E+00    0
   18   14        26   30        0.85814         58.303         57.311            1.560            1.704         0.14142E+00    0.14142E+00    0
   18   14        30   34        0.70271         55.569         54.794            2.070            1.958         0.14142E+00    0.14142E+00    0
   18   14        34   38        1.23748         56.443         55.063            2.220            1.934         0.14142E+00    0.14142E+00    0
   18   14        38   42        0.17068         51.024         50.852            1.690            2.166         0.14142E+00    0.14142E+00    0
   18   14        42   46        0.36045         49.033         48.683            1.720            2.436         0.14142E+00    0.14142E+00    0
   18   13        23   28        0.84653         55.466         54.535            1.640            1.684         0.14142E+00    0.14142E+00    0
   18   13        28   33        0.76156         56.750         55.892            2.100            1.945         0.14142E+00    0.14142E+00    0
   18   13        33   38        0.95725         55.974         54.912            2.070            2.026         0.14142E+00    0.14142E+00    0
   18   13        38   43        0.43013         50.739         50.306            2.790            2.242         0.14142E+00    0.14142E+00    0
   18   13        43   48        0.70408         50.101         49.401            1.750            2.475         0.14142E+00    0.14142E+00    0
   18   12        24   30        0.70252         59.241         58.414            1.530            1.640         0.14142E+00    0.14142E+00    0
   18   12        30   36        0.83063         54.974         54.068            1.970            1.971         0.14142E+00    0.14142E+00    0
   18   12        36   42        0.78941         52.101         51.284            2.210            2.107         0.14142E+00    0.14142E+00    0
   18   12        42   48        0.65504         48.595         47.962            1.950            2.474         0.14142E+00    0.14142E+00    0
   18   12        54   60        0.22148         48.970         48.761            1.520            2.716         0.14142E+00    0.14142E+00    0
   18   12        60   66        0.42892         50.501         50.070            2.370            2.748         0.14142E+00    0.14142E+00    0
   18   11        25   32        0.85753         58.351         57.359            1.620            1.733         0.14142E+00    0.14142E+00    0
   18   11        32   39        0.69878         53.644         52.900            2.100            2.126         0.14142E+00    0.14142E+00    0
   18   11        39   46        0.65624         49.239         48.598            2.040            2.340         0.14142E+00    0.14142E+00    0
   18   11        46   53        0.31773         48.390         48.083            2.330            2.600         0.14142E+00    0.14142E+00    0
   18   11        53   60        0.41897         49.160         48.752            2.060            2.755         0.14142E+00    0.14142E+00    0
   18   10        26   34        0.67151         56.596         55.841            1.740            1.839         0.14142E+00    0.14142E+00    0
   18   10        34   42        1.04725         53.487         52.378            2.130            2.098         0.14142E+00    0.14142E+00    0
   18   10        42   50        0.56467         48.506         47.961            2.690            2.545         0.14142E+00    0.14142E+00    0
   18   10        50   58        0.36305         49.172         48.819            3.500            2.779         0.14142E+00    0.14142E+00    0
   18   10        58   66        0.15895         49.376         49.221            2.190            2.734         0.14142E+00    0.14142E+00    0
   18    9        27   36        0.65545         55.479         54.756            1.980            1.951         0.14142E+00    0.14142E+00    0
   18    9        36   45        0.79438         51.445         50.634            2.230            2.265         0.14142E+00    0.14142E+00    0
   18    9        45   54        0.38907         48.171         47.797            2.610            2.622         0.14142E+00    0.14142E+00    0
   18    8        28   38        0.75783         55.528         54.693            2.330            2.041         0.14142E+00    0.14142E+00    0
   18    8        38   48        0.65523         49.877         49.228            2.790            2.416         0.14142E+00    0.14142E+00    0
   19   18        20   21        2.40102         87.967         83.843            1.910            1.689         0.14142E+00    0.14142E+00    0
   19   18        22   23        0.76564         73.840         72.718            1.540            1.602         0.14142E+00    0.14142E+00    0
   19   18        23   24        0.17986         51.629         51.445            2.330            1.887         0.14142E+00    0.14142E+00    0
   19   18        24   25        0.01381         64.815         64.833            1.480            1.482         0.14142E+00    0.14142E+00    0
   19   18        25   26        1.29514         64.823         63.165            1.590            1.556         0.14142E+00    0.14142E+00    0
   19   18        26   27        1.01604         61.841         60.597            1.720            1.472         0.14142E+00    0.14142E+00    0
   19   18        27   28        0.49290         57.016         56.457            1.260            1.548         0.14142E+00    0.14142E+00    0
   19   17        23   25        0.33354         54.048         53.688            1.940            1.715         0.14142E+00    0.14142E+00    0
   19   17        25   27        1.22103         61.584         60.098            1.500            1.517         0.14142E+00    0.14142E+00    0
   19   17        27   29        0.90366         56.487         55.475            1.650            1.733         0.14142E+00    0.14142E+00    0
   19   17        29   31        1.13349         57.322         56.037            1.440            1.709         0.14142E+00    0.14142E+00    0
   19   17        31   33        0.20381         53.538         53.321            1.500            1.892         0.14142E+00    0.14142E+00    0
   19   17        33   35        0.24795         56.274         55.996            1.530            1.906         0.14142E+00    0.14142E+00    0
   19   16        22   25        0.45770         62.255         61.688            1.620            1.663         0.14142E+00    0.14142E+00    0
   19   16        25   28        1.20781         61.279         59.816            1.270            1.559         0.14142E+00    0.14142E+00    0
   19   16        28   31        1.28566         58.712         57.221            2.000            1.864         0.14142E+00    0.14142E+00    0
   19   16        31   34        0.45416         55.123         54.624            1.840            1.989         0.14142E+00    0.14142E+00    0
   19   16        37   40        0.38731         51.429         51.032            2.070            2.058         0.14142E+00    0.14142E+00    0
   19   15        23   27        0.82666         56.649         55.720            1.770            1.677         0.14142E+00    0.14142E+00    0
   19   15        27   31        1.15903         57.927         56.600            1.670            1.777         0.14142E+00    0.14142E+00    0
   19   15        31   35        0.57586         55.918         55.277            2.030            1.955         0.14142E+00    0.14142E+00    0
   19   15        35   39        1.64798         55.482         53.684            2.620            2.022         0.14142E+00    0.14142E+00    0
   19   15        39   43        0.63271         50.467         49.833            2.550            2.182         0.14142E+00    0.14142E+00    0
   19   14        24   29        0.68403         61.086         60.256            1.500            1.588         0.14142E+00    0.14142E+00    0
   19   14        29   34        0.65795         56.398         55.661            1.710            1.878         0.14142E+00    0.14142E+00    0
   19   14        34   39        1.09578         56.215         54.997            2.010            1.954         0.14142E+00    0.14142E+00    0
   19   14        39   44        0.42119         49.580         49.164            2.350            2.206         0.14142E+00    0.14142E+00    0
   19   14        44   49        0.41676         50.416         49.997            2.430            2.512         0.14142E+00    0.14142E+00    0
   19   14        59   64        0.33297         50.534         50.200            2.130            2.718         0.14142E+00    0.14142E+00    0
   19   13        25   31        0.94785         59.904         58.779            1.590            1.679         0.14142E+00    0.14142E+00    0
   19   13        31   37        0.69351         55.904         55.134            1.890            1.995         0.14142E+00    0.14142E+00    0
   19   13        37   43        0.35455         50.771         50.412            2.130            2.161         0.14142E+00    0.14142E+00    0
   19   13        43   49        0.48293         49.683         49.206            2.700            2.490         0.14142E+00    0.14142E+00    0
   19   13        55   61        0.05567         49.845         49.899            2.940            2.704         0.14142E+00    0.14142E+00    0
   19   12        26   33        0.80070         57.476         56.563            1.640            1.743         0.14142E+00    0.14142E+00    0
   19   12        33   40        0.83389         54.482         53.581            2.040            2.034         0.14142E+00    0.14142E+00    0
   19   12        40   47        0.67657         49.321         48.658            2.070            2.353         0.14142E+00    0.14142E+00    0
   19   12        47   54        0.24456         48.953         48.714            2.460            2.567         0.14142E+00    0.14142E+00    0
   19   12        54   61        0.19541         49.147         48.955            2.390            2.726         0.14142E+00    0.14142E+00    0
   19   11        27   35        0.62737         56.147         55.447            1.880            1.873         0.14142E+00    0.14142E+00    0
   19   11        35   43        1.12918         52.437         51.266            2.220            2.136         0.14142E+00    0.14142E+00    0
   19   11        43   51        0.42605         48.553         48.142            2.520            2.494         0.14142E+00    0.14142E+00    0
   19   10        28   37        0.80982         56.221         55.318            2.170            1.978         0.14142E+00    0.14142E+00    0
   19   10        37   46        0.56580         49.891         49.330            1.980            2.273         0.14142E+00    0.14142E+00    0
   19   10        55   64        0.21084         49.885         49.678            3.380            2.753         0.14142E+00    0.14142E+00    0
   19    9        29   39        0.73654         55.343         54.533            2.000            1.978         0.14142E+00    0.14142E+00    0
   19    9        39   49        0.59805         49.306         48.720            2.460            2.410         0.14142E+00    0.14142E+00    0
   19    9        49   59        0.32838         49.271         48.952            3.570            2.710         0.14142E+00    0.14142E+00    0
   19    9        59   69        0.32827         50.053         49.750            5.320            2.828         0.14142E+00    0.14142E+00    0
   20   19        22   23        2.49385         86.418         82.213            1.500            1.668         0.14142E+00    0.14142E+00    0
   20   19        24   25        0.37408         69.783         70.307            1.480            1.571         0.14142E+00    0.14142E+00    0
   20   19        25   26        0.63368         67.808         66.954            1.380            1.629         0.14142E+00    0.14142E+00    0
   20   19        26   27        0.50374         63.900         63.260            1.200            1.547         0.14142E+00    0.14142E+00    0
   20   19        27   28        0.21603         58.955         58.701            1.540            1.630         0.14142E+00    0.14142E+00    0
   20   18        22   24        1.59286         74.168         71.842            1.740            1.724         0.14142E+00    0.14142E+00    0
   20   18        24   26        0.16615         67.532         67.308            1.480            1.562         0.14142E+00    0.14142E+00    0
   20   18        26   28        0.57602         61.224         60.523            1.230            1.546         0.14142E+00    0.14142E+00    0
   20   18        28   30        0.72211         59.797         58.940            2.350            1.924         0.14142E+00    0.14142E+00    0
   20   18        30   32        0.93755         59.431         58.327            1.970            1.778         0.14142E+00    0.14142E+00    0
   20   18        32   34        0.48882         54.672         55.209            2.160            2.219         0.14142E+00    0.14142E+00    0
   20   18        34   36        0.82868         59.451         58.474            1.750            1.899         0.14142E+00    0.14142E+00    0
   20   17        23   26        0.28914         58.942         58.603            2.000            1.754         0.14142E+00    0.14142E+00    0
   20   17        26   29        0.79284         59.887         58.945            1.440            1.640         0.14142E+00    0.14142E+00    0
   20   17        29   32        0.84483         58.280         57.304            1.330            1.748         0.14142E+00    0.14142E+00    0
   20   17        32   35        0.14551         55.408         55.569            2.270            2.066         0.14142E+00    0.14142E+00    0
   20   17        35   38        1.35074         56.065         54.570            2.210            1.977         0.14142E+00    0.14142E+00    0
   20   16        24   28        0.45991         64.136         63.549            1.420            1.558         0.14142E+00    0.14142E+00    0
   20   16        28   32        1.07507         59.238         57.978            1.880            1.867         0.14142E+00    0.14142E+00    0
   20   16        32   36        0.43815         56.175         55.685            1.770            2.080         0.14142E+00    0.14142E+00    0
   20   16        36   40        0.64649         54.962         54.256            2.280            2.049         0.14142E+00    0.14142E+00    0
   20   16        40   44        0.38922         50.542         50.152            1.360            2.245         0.14142E+00    0.14142E+00    0
   20   15        25   30        0.93553         61.664         60.521            1.590            1.655         0.14142E+00    0.14142E+00    0
   20   15        30   35        0.76838         57.486         56.609            1.560            1.924         0.14142E+00    0.14142E+00    0
   20   15        35   40        1.21557         55.197         53.871            2.040            2.056         0.14142E+00    0.14142E+00    0
   20   15        45   50        0.31424         49.020         48.713            2.270            2.475         0.14142E+00    0.14142E+00    0
   20   14        26   32        0.76739         59.420         58.515            1.560            1.699         0.14142E+00    0.14142E+00    0
   20   14        32   38        0.53879         55.798         55.201            2.440            2.060         0.14142E+00    0.14142E+00    0
   20   13        27   34        0.56942         57.424         56.774            1.890            1.862         0.14142E+00    0.14142E+00    0
   20   13        34   41        0.89182         55.658         54.674            1.800            2.001         0.14142E+00    0.14142E+00    0
   20   13        41   48        0.39663         50.527         50.128            2.660            2.462         0.14142E+00    0.14142E+00    0
   20   12        28   36        0.70778         57.051         56.249            2.220            1.947         0.14142E+00    0.14142E+00    0
   20   12        44   52        0.16609         49.664         49.503            1.780            2.555         0.14142E+00    0.14142E+00    0
   20   12        52   60        0.35824         49.493         49.143            1.640            2.728         0.14142E+00    0.14142E+00    0
   20   11        29   38        0.67358         56.383         55.628            2.000            1.933         0.14142E+00    0.14142E+00    0
   20   11        38   47        0.44390         50.190         49.747            1.800            2.332         0.14142E+00    0.14142E+00    0
   20   11        47   56        0.13560         49.684         49.555            3.420            2.649         0.14142E+00    0.14142E+00    0
   20   10        30   40        0.66213         55.412         54.683            2.080            2.014         0.14142E+00    0.14142E+00    0
   20   10        40   50        0.56564         49.835         49.276            1.640            2.431         0.14142E+00    0.14142E+00    0
   20   10        50   60        0.26341         49.218         48.965            1.670            2.754         0.14142E+00    0.14142E+00    0
   20   10        60   70        0.12405         50.599         50.523            0.900            2.866         0.14142E+00    0.14142E+00    0
   21   20        23   24        2.32095         61.649         58.853            2.470            2.063         0.14142E+00    0.14142E+00    0
   21   20        24   25        0.58829         73.015         72.161            1.500            1.586         0.14142E+00    0.14142E+00    0
   21   20        25   26        1.11925         68.434         66.919            1.710            1.584         0.14142E+00    0.14142E+00    0
   21   20        26   27        1.35637         63.656         61.953            1.290            1.474         0.14142E+00    0.14142E+00    0
   21   20        27   28        0.90767         58.180         57.135            0.550            1.544         0.14142E+00    0.14142E+00    0
   21   20        29   30        1.02261         58.988         57.794            2.250            1.717         0.14142E+00    0.14142E+00    0
   21   19        23   25        1.28985         63.542         61.924            2.150            1.896         0.14142E+00    0.14142E+00    0
   21   19        25   27        0.98748         66.340         65.043            1.540            1.561         0.14142E+00    0.14142E+00    0
   21   19        27   29        0.90830         59.291         58.224            1.840            1.768         0.14142E+00    0.14142E+00    0
   21   19        29   31        1.13722         59.918         58.571            1.560            1.774         0.14142E+00    0.14142E+00    0
   21   19        31   33        0.62332         56.758         56.055            1.780            1.956         0.14142E+00    0.14142E+00    0
   21   19        33   35        0.32280         59.669         59.288            1.240            1.982         0.14142E+00    0.14142E+00    0
   21   18        24   27        0.57010         68.413         67.637            1.460            1.560         0.14142E+00    0.14142E+00    0
   21   18        27   30        0.89030         59.089         58.046            1.670            1.757         0.14142E+00    0.14142E+00    0
   21   18        30   33        0.96495         57.920         56.813            1.740            1.875         0.14142E+00    0.14142E+00    0
   21   18        33   36        0.83257         58.731         57.761            1.920            1.984         0.14142E+00    0.14142E+00    0
   21   18        36   39        0.67871         56.797         56.031            1.940            2.019         0.14142E+00    0.14142E+00    0
   21   18        39   42        0.07679         52.199         52.273            1.520            2.126         0.14142E+00    0.14142E+00    0
   21   18        42   45        0.03473         51.012         51.026            1.830            2.466         0.14142E+00    0.14142E+00    0
   21   17        25   29        0.99136         62.906         61.671            1.590            1.607         0.14142E+00    0.14142E+00    0
   21   17        29   33        0.91828         57.687         56.637            1.600            1.816         0.14142E+00    0.14142E+00    0
   21   17        33   37        0.99193         58.467         57.318            2.250            1.966         0.14142E+00    0.14142E+00    0
   21   17        37   41        0.10095         51.694         51.592            2.440            2.029         0.14142E+00    0.14142E+00    0
   21   17        45   49        0.13337         48.436         48.307            2.490            2.482         0.14142E+00    0.14142E+00    0
   21   17        49   53        0.44312         48.793         49.225            3.510            2.564         0.14142E+00    0.14142E+00    0
   21   16        26   31        1.04979         60.431         59.176            1.580            1.662         0.14142E+00    0.14142E+00    0
   21   16        31   36        0.77448         57.048         56.171            1.860            1.966         0.14142E+00    0.14142E+00    0
   21   16        36   41        0.63876         54.716         54.022            2.220            2.021         0.14142E+00    0.14142E+00    0
   21   16        41   46        0.43831         51.217         50.770            2.520            2.415         0.14142E+00    0.14142E+00    0
   21   16        46   51        0.27785         48.728         48.997            3.220            2.505         0.14142E+00    0.14142E+00    0
   21   16        51   56        0.26600         51.766         51.493            3.420            2.817         0.14142E+00    0.14142E+00    0
   21   15        27   33        0.97082         58.234         57.115            1.720            1.804         0.14142E+00    0.14142E+00    0
   21   15        33   39        1.01360         57.400         56.248            1.880            2.004         0.14142E+00    0.14142E+00    0
   21   15        39   45        0.39008         51.425         51.026            2.250            2.264         0.14142E+00    0.14142E+00    0
   21   15        45   51        0.22411         48.638         48.420            2.420            2.467         0.14142E+00    0.14142E+00    0
   21   15        51   57        0.43022         50.811         50.376            3.390            2.793         0.14142E+00    0.14142E+00    0
   21   14        28   35        0.84899         58.181         57.202            2.100            1.914         0.14142E+00    0.14142E+00    0
   21   14        35   42        0.98870         54.667         53.597            1.830            2.064         0.14142E+00    0.14142E+00    0
   21   14        42   49        0.29136         49.715         49.426            2.560            2.480         0.14142E+00    0.14142E+00    0
   21   14        49   56        0.04991         50.073         50.119            2.270            2.663         0.14142E+00    0.14142E+00    0
   21   14        56   63        0.14788         49.552         49.697            2.270            2.713         0.14142E+00    0.14142E+00    0
   21   13        29   37        0.84804         57.736         56.765            1.880            1.897         0.14142E+00    0.14142E+00    0
   21   13        37   45        0.29020         51.627         51.328            1.950            2.211         0.14142E+00    0.14142E+00    0
   21   13        45   53        0.09303         49.037         48.952            3.170            2.541         0.14142E+00    0.14142E+00    0
   21   12        30   39        0.85444         56.430         55.474            1.980            1.956         0.14142E+00    0.14142E+00    0
   21   12        39   48        0.39494         50.153         49.759            1.970            2.320         0.14142E+00    0.14142E+00    0
   21   11        31   41        0.63819         55.111         54.412            2.080            2.019         0.14142E+00    0.14142E+00    0
